,CURRENT|1
0,-0.593018
1,-0.591309
2,-0.594727
3,-0.5896
4,-0.596436
5,-0.593018
6,-0.596436
7,-0.5896
8,-0.598145
9,-0.591309
10,-0.596436
11,-0.593018
12,-0.596436
13,-0.591309
14,-0.598145
15,-0.591309
16,-0.598145
17,-0.594727
18,-0.593018
19,-0.594727
20,-0.593018
21,-0.596436
22,-0.593018
23,-0.593018
24,-0.593018
25,-0.591309
26,-0.593018
27,-0.596436
28,-0.591309
29,-0.594727
30,-0.591309
31,-0.594727
32,-0.593018
33,-0.587891
34,-0.594727
35,-0.591309
36,-0.593018
37,-0.591309
38,-0.593018
39,-0.593018
40,-0.591309
41,-0.594727
42,-0.5896
43,-0.594727
44,-0.591309
45,-0.594727
46,-0.593018
47,-0.594727
48,-0.591309
49,-0.594727
50,-0.593018
51,-0.593018
52,-0.591309
53,-0.591309
54,-0.5896
55,-0.593018
56,-0.5896
57,-0.593018
58,-0.591309
59,-0.593018
60,-0.5896
61,-0.593018
62,-0.591309
63,-0.594727
64,-0.591309
65,-0.593018
66,-0.591309
67,-0.591309
68,-0.5896
69,-0.593018
70,-0.593018
71,-0.5896
72,-0.593018
73,-0.587891
74,-0.594727
75,-0.5896
76,-0.596436
77,-0.5896
78,-0.593018
79,-0.591309
80,-0.594727
81,-0.5896
82,-0.596436
83,-0.591309
84,-0.594727
85,-0.593018
86,-0.593018
87,-0.593018
88,-0.587891
89,-0.594727
90,-0.587891
91,-0.594727
92,-0.587891
93,-0.593018
94,-0.5896
95,-0.596436
96,-0.5896
97,-0.594727
98,-0.591309
99,-0.594727
100,-0.5896
101,-0.596436
102,-0.5896
103,-0.594727
104,-0.591309
105,-0.596436
106,-0.5896
107,-0.594727
108,-0.591309
109,-0.593018
110,-0.5896
111,-0.591309
112,-0.593018
113,-0.591309
114,-0.593018
115,-0.591309
116,-0.591309
117,-0.593018
118,-0.591309
119,-0.593018
120,-0.591309
121,-0.594727
122,-0.591309
123,-0.594727
124,-0.591309
125,-0.594727
126,-0.591309
127,-0.593018
128,-0.593018
129,-0.594727
130,-0.5896
131,-0.596436
132,-0.591309
133,-0.594727
134,-0.591309
135,-0.594727
136,-0.593018
137,-0.594727
138,-0.593018
139,-0.594727
140,-0.594727
141,-0.594727
142,-0.591309
143,-0.596436
144,-0.593018
145,-0.594727
146,-0.591309
147,-0.594727
148,-0.5896
149,-0.596436
150,-0.591309
151,-0.593018
152,-0.594727
153,-0.593018
154,-0.594727
155,-0.594727
156,-0.598145
157,-0.591309
158,-0.596436
159,-0.593018
160,-0.596436
161,-0.591309
162,-0.598145
163,-0.5896
164,-0.598145
165,-0.5896
166,-0.596436
167,-0.591309
168,-0.596436
169,-0.5896
170,-0.594727
171,-0.5896
172,-0.596436
173,-0.591309
174,-0.594727
175,-0.593018
176,-0.594727
177,-0.594727
178,-0.594727
179,-0.591309
180,-0.594727
181,-0.591309
182,-0.594727
183,-0.594727
184,-0.591309
185,-0.594727
186,-0.5896
187,-0.594727
188,-0.5896
189,-0.596436
190,-0.5896
191,-0.596436
192,-0.5896
193,-0.596436
194,-0.593018
195,-0.594727
196,-0.591309
197,-0.591309
198,-0.596436
199,-0.5896
200,-0.594727
201,-0.591309
202,-0.594727
203,-0.591309
204,-0.596436
205,-0.5896
206,-0.596436
207,-0.591309
208,-0.594727
209,-0.591309
210,-0.594727
211,-0.594727
212,-0.594727
213,-0.596436
214,-0.593018
215,-0.591309
216,-0.594727
217,-0.593018
218,-0.593018
219,-0.596436
220,-0.591309
221,-0.594727
222,-0.593018
223,-0.593018
224,-0.593018
225,-0.591309
226,-0.593018
227,-0.593018
228,-0.594727
229,-0.593018
230,-0.594727
231,-0.594727
232,-0.591309
233,-0.594727
234,-0.594727
235,-0.594727
236,-0.593018
237,-0.593018
238,-0.596436
239,-0.591309
240,-0.596436
241,-0.591309
242,-0.596436
243,-0.591309
244,-0.596436
245,-0.591309
246,-0.596436
247,-0.594727
248,-0.596436
249,-0.593018
250,-0.594727
251,-0.594727
252,-0.598145
253,-0.594727
254,-0.594727
255,-0.594727
256,-0.596436
257,-0.593018
258,-0.596436
259,-0.593018
260,-0.598145
261,-0.591309
262,-0.598145
263,-0.593018
264,-0.596436
265,-0.594727
266,-0.596436
267,-0.594727
268,-0.594727
269,-0.596436
270,-0.594727
271,-0.598145
272,-0.594727
273,-0.594727
274,-0.596436
275,-0.594727
276,-0.596436
277,-0.594727
278,-0.596436
279,-0.596436
280,-0.594727
281,-0.596436
282,-0.596436
283,-0.594727
284,-0.596436
285,-0.596436
286,-0.596436
287,-0.596436
288,-0.594727
289,-0.594727
290,-0.596436
291,-0.594727
292,-0.596436
293,-0.594727
294,-0.596436
295,-0.594727
296,-0.599854
297,-0.593018
298,-0.594727
299,-0.596436
300,-0.596436
301,-0.594727
302,-0.594727
303,-0.596436
304,-0.596436
305,-0.594727
306,-0.596436
307,-0.598145
308,-0.594727
309,-0.594727
310,-0.594727
311,-0.596436
312,-0.596436
313,-0.594727
314,-0.596436
315,-0.591309
316,-0.596436
317,-0.593018
318,-0.596436
319,-0.596436
320,-0.596436
321,-0.596436
322,-0.596436
323,-0.596436
324,-0.598145
325,-0.596436
326,-0.594727
327,-0.596436
328,-0.596436
329,-0.594727
330,-0.594727
331,-0.596436
332,-0.596436
333,-0.596436
334,-0.596436
335,-0.596436
336,-0.598145
337,-0.594727
338,-0.594727
339,-0.596436
340,-0.596436
341,-0.596436
342,-0.596436
343,-0.596436
344,-0.596436
345,-0.598145
346,-0.596436
347,-0.596436
348,-0.596436
349,-0.598145
350,-0.594727
351,-0.594727
352,-0.596436
353,-0.598145
354,-0.596436
355,-0.596436
356,-0.596436
357,-0.598145
358,-0.596436
359,-0.594727
360,-0.596436
361,-0.596436
362,-0.596436
363,-0.596436
364,-0.596436
365,-0.596436
366,-0.596436
367,-0.598145
368,-0.598145
369,-0.596436
370,-0.594727
371,-0.596436
372,-0.596436
373,-0.596436
374,-0.596436
375,-0.598145
376,-0.596436
377,-0.598145
378,-0.598145
379,-0.596436
380,-0.598145
381,-0.596436
382,-0.598145
383,-0.598145
384,-0.596436
385,-0.598145
386,-0.596436
387,-0.596436
388,-0.594727
389,-0.596436
390,-0.596436
391,-0.594727
392,-0.594727
393,-0.596436
394,-0.596436
395,-0.596436
396,-0.596436
397,-0.596436
398,-0.596436
399,-0.596436
400,-0.598145
401,-0.596436
402,-0.598145
403,-0.594727
404,-0.598145
405,-0.593018
406,-0.598145
407,-0.594727
408,-0.596436
409,-0.596436
410,-0.598145
411,-0.594727
412,-0.594727
413,-0.596436
414,-0.598145
415,-0.596436
416,-0.598145
417,-0.596436
418,-0.596436
419,-0.596436
420,-0.594727
421,-0.596436
422,-0.594727
423,-0.596436
424,-0.594727
425,-0.596436
426,-0.596436
427,-0.596436
428,-0.594727
429,-0.594727
430,-0.596436
431,-0.598145
432,-0.596436
433,-0.594727
434,-0.594727
435,-0.596436
436,-0.599854
437,-0.596436
438,-0.596436
439,-0.596436
440,-0.596436
441,-0.598145
442,-0.596436
443,-0.596436
444,-0.596436
445,-0.594727
446,-0.598145
447,-0.596436
448,-0.596436
449,-0.596436
450,-0.594727
451,-0.596436
452,-0.596436
453,-0.594727
454,-0.598145
455,-0.596436
456,-0.596436
457,-0.596436
458,-0.596436
459,-0.596436
460,-0.596436
461,-0.596436
462,-0.596436
463,-0.594727
464,-0.598145
465,-0.596436
466,-0.596436
467,-0.596436
468,-0.596436
469,-0.596436
470,-0.596436
471,-0.598145
472,-0.596436
473,-0.596436
474,-0.596436
475,-0.596436
476,-0.598145
477,-0.594727
478,-0.594727
479,-0.594727
480,-0.594727
481,-0.596436
482,-0.596436
483,-0.594727
484,-0.596436
485,-0.596436
486,-0.596436
487,-0.594727
488,-0.596436
489,-0.596436
490,-0.598145
491,-0.596436
492,-0.596436
493,-0.594727
494,-0.596436
495,-0.596436
496,-0.594727
497,-0.594727
498,-0.596436
499,-0.596436
500,-0.594727
501,-0.594727
502,-0.596436
503,-0.596436
504,-0.594727
505,-0.596436
506,-0.594727
507,-0.596436
508,-0.596436
509,-0.596436
510,-0.598145
511,-0.596436
512,-0.596436
513,-0.596436
514,-0.598145
515,-0.596436
516,-0.598145
517,-0.596436
518,-0.598145
519,-0.596436
520,-0.596436
521,-0.596436
522,-0.598145
523,-0.596436
524,-0.596436
525,-0.596436
526,-0.598145
527,-0.598145
528,-0.598145
529,-0.598145
530,-0.598145
531,-0.598145
532,-0.596436
533,-0.596436
534,-0.596436
535,-0.596436
536,-0.596436
537,-0.596436
538,-0.596436
539,-0.598145
540,-0.598145
541,-0.596436
542,-0.596436
543,-0.598145
544,-0.596436
545,-0.596436
546,-0.598145
547,-0.596436
548,-0.598145
549,-0.598145
550,-0.596436
551,-0.598145
552,-0.596436
553,-0.596436
554,-0.596436
555,-0.598145
556,-0.594727
557,-0.596436
558,-0.594727
559,-0.596436
560,-0.596436
561,-0.596436
562,-0.596436
563,-0.596436
564,-0.594727
565,-0.596436
566,-0.596436
567,-0.596436
568,-0.598145
569,-0.596436
570,-0.596436
571,-0.598145
572,-0.596436
573,-0.598145
574,-0.598145
575,-0.596436
576,-0.596436
577,-0.596436
578,-0.596436
579,-0.596436
580,-0.596436
581,-0.596436
582,-0.596436
583,-0.598145
584,-0.596436
585,-0.596436
586,-0.596436
587,-0.596436
588,-0.596436
589,-0.596436
590,-0.596436
591,-0.596436
592,-0.596436
593,-0.596436
594,-0.596436
595,-0.594727
596,-0.594727
597,-0.594727
598,-0.596436
599,-0.593018
600,-0.596436
601,-0.596436
602,-0.596436
603,-0.598145
604,-0.596436
605,-0.596436
606,-0.594727
607,-0.596436
608,-0.594727
609,-0.596436
610,-0.596436
611,-0.594727
612,-0.596436
613,-0.596436
614,-0.596436
615,-0.596436
616,-0.598145
617,-0.596436
618,-0.596436
619,-0.596436
620,-0.596436
621,-0.596436
622,-0.596436
623,-0.596436
624,-0.596436
625,-0.596436
626,-0.598145
627,-0.594727
628,-0.596436
629,-0.598145
630,-0.594727
631,-0.596436
632,-0.596436
633,-0.594727
634,-0.596436
635,-0.594727
636,-0.596436
637,-0.596436
638,-0.596436
639,-0.596436
640,-0.596436
641,-0.596436
642,-0.596436
643,-0.596436
644,-0.596436
645,-0.594727
646,-0.598145
647,-0.596436
648,-0.598145
649,-0.598145
650,-0.596436
651,-0.596436
652,-0.596436
653,-0.596436
654,-0.596436
655,-0.596436
656,-0.596436
657,-0.596436
658,-0.594727
659,-0.596436
660,-0.596436
661,-0.594727
662,-0.596436
663,-0.594727
664,-0.596436
665,-0.594727
666,-0.596436
667,-0.594727
668,-0.596436
669,-0.594727
670,-0.594727
671,-0.598145
672,-0.594727
673,-0.596436
674,-0.596436
675,-0.596436
676,-0.596436
677,-0.594727
678,-0.596436
679,-0.596436
680,-0.596436
681,-0.594727
682,-0.594727
683,-0.594727
684,-0.594727
685,-0.596436
686,-0.593018
687,-0.598145
688,-0.594727
689,-0.596436
690,-0.596436
691,-0.596436
692,-0.596436
693,-0.596436
694,-0.598145
695,-0.594727
696,-0.596436
697,-0.596436
698,-0.594727
699,-0.598145
700,-0.596436
701,-0.596436
702,-0.594727
703,-0.596436
704,-0.596436
705,-0.594727
706,-0.596436
707,-0.594727
708,-0.596436
709,-0.596436
710,-0.596436
711,-0.596436
712,-0.596436
713,-0.594727
714,-0.596436
715,-0.596436
716,-0.596436
717,-0.596436
718,-0.596436
719,-0.596436
720,-0.598145
721,-0.596436
722,-0.596436
723,-0.596436
724,-0.598145
