,CURRENT|1
0,0.852783
1,0.905762
2,0.953613
3,0.996338
4,1.016846
5,1.090332
6,1.114258
7,1.136475
8,1.150146
9,1.155273
10,1.165527
11,1.151855
12,1.092041
13,1.006592
14,0.94165
15,0.962158
16,1.001465
17,0.986084
18,0.962158
19,0.955322
20,0.939941
21,0.904053
22,0.856201
23,0.816895
24,0.803223
25,0.820312
26,0.851074
27,0.851074
28,0.825439
29,0.772461
30,0.755371
31,0.743408
32,0.716064
33,0.69043
34,0.651123
35,0.645996
36,0.654541
37,0.634033
38,0.601562
39,0.586182
40,0.627197
41,0.668213
42,0.67334
43,0.661377
44,0.640869
45,0.642578
46,0.678467
47,0.688721
48,0.640869
49,0.615234
50,0.608398
51,0.611816
52,0.601562
53,0.569092
54,0.591309
55,0.637451
56,0.688721
57,0.712646
58,0.681885
59,0.671631
60,0.688721
61,0.726318
62,0.733154
63,0.659668
64,0.664795
65,0.669922
66,0.664795
67,0.654541
68,0.623779
69,0.606689
70,0.635742
71,0.687012
72,0.676758
73,0.657959
74,0.647705
75,0.664795
76,0.695557
77,0.668213
78,0.632324
79,0.593018
80,0.579346
81,0.591309
82,0.579346
83,0.563965
84,0.57251
85,0.634033
86,0.669922
87,0.671631
88,0.657959
89,0.645996
90,0.676758
91,0.683594
92,0.671631
93,0.623779
94,0.606689
95,0.620361
96,0.628906
97,0.645996
98,0.620361
99,0.623779
100,0.663086
101,0.680176
102,0.676758
103,0.676758
104,0.683594
105,0.704102
106,0.719482
107,0.704102
108,0.657959
109,0.635742
110,0.632324
111,0.63916
112,0.601562
113,0.587891
114,0.603271
115,0.620361
116,0.683594
117,0.67334
118,0.692139
119,0.692139
120,0.692139
121,0.709229
122,0.661377
123,0.62207
124,0.594727
125,0.601562
126,0.630615
127,0.630615
128,0.618652
129,0.586182
130,0.620361
131,0.661377
132,0.67334
133,0.668213
134,0.645996
135,0.668213
136,0.663086
137,0.654541
138,0.620361
139,0.587891
140,0.610107
141,0.62207
142,0.623779
143,0.603271
144,0.601562
145,0.637451
146,0.704102
147,0.743408
148,0.721191
149,0.710938
150,0.698975
151,0.693848
152,0.668213
153,0.634033
154,0.637451
155,0.647705
156,0.676758
157,0.678467
158,0.628906
159,0.611816
160,0.628906
161,0.669922
162,0.680176
163,0.67334
164,0.65625
165,0.659668
166,0.685303
167,0.659668
168,0.628906
169,0.60498
170,0.60498
171,0.611816
172,0.587891
173,0.562256
174,0.55542
175,0.608398
176,0.666504
177,0.678467
178,0.669922
179,0.642578
180,0.649414
181,0.649414
182,0.630615
183,0.60498
184,0.594727
185,0.625488
186,0.645996
187,0.640869
188,0.603271
189,0.601562
190,0.649414
191,0.695557
192,0.721191
193,0.688721
194,0.676758
195,0.695557
196,0.709229
197,0.692139
198,0.651123
199,0.647705
200,0.647705
201,0.647705
202,0.611816
203,0.574219
204,0.5896
205,0.645996
206,0.692139
207,0.692139
208,0.675049
209,0.649414
210,0.645996
211,0.675049
212,0.647705
213,0.625488
214,0.616943
215,0.625488
216,0.642578
217,0.623779
