,CURRENT|1
0,0.08374
1,0.093994
2,0.104248
3,0.078613
4,0.10083
5,0.099121
6,0.082031
7,0.109375
8,0.090576
9,0.085449
10,0.109375
11,0.087158
12,0.092285
13,0.107666
14,0.082031
15,0.099121
16,0.102539
17,0.080322
18,0.107666
19,0.093994
20,0.085449
21,0.109375
22,0.087158
23,0.090576
24,0.111084
25,0.082031
26,0.10083
27,0.102539
28,0.080322
29,0.105957
30,0.097412
31,0.08374
32,0.109375
33,0.088867
34,0.087158
35,0.107666
36,0.082031
37,0.095703
38,0.104248
39,0.080322
40,0.099121
41,0.099121
42,0.078613
43,0.105957
44,0.090576
45,0.08374
46,0.105957
47,0.082031
48,0.088867
49,0.102539
50,0.078613
51,0.095703
52,0.099121
53,0.075195
54,0.10083
55,0.088867
56,0.076904
57,0.104248
58,0.082031
59,0.08374
60,0.099121
61,0.075195
62,0.093994
63,0.093994
64,0.076904
65,0.10083
66,0.088867
67,0.080322
68,0.104248
69,0.080322
70,0.087158
71,0.10083
72,0.075195
73,0.097412
74,0.097412
75,0.075195
76,0.102539
77,0.088867
78,0.082031
79,0.104248
80,0.082031
81,0.088867
82,0.105957
83,0.076904
84,0.097412
85,0.099121
86,0.076904
87,0.10083
88,0.090576
89,0.082031
90,0.105957
91,0.085449
92,0.087158
93,0.107666
94,0.082031
95,0.093994
96,0.104248
97,0.080322
98,0.104248
99,0.097412
100,0.082031
101,0.107666
102,0.088867
103,0.085449
104,0.109375
105,0.088867
106,0.092285
107,0.107666
108,0.080322
109,0.102539
110,0.10083
111,0.082031
112,0.105957
113,0.095703
114,0.085449
115,0.111084
116,0.088867
117,0.090576
118,0.109375
119,0.08374
120,0.099121
121,0.104248
122,0.078613
123,0.105957
124,0.097412
125,0.082031
126,0.107666
127,0.092285
128,0.087158
129,0.109375
130,0.08374
131,0.093994
132,0.104248
133,0.080322
134,0.10083
135,0.097412
136,0.080322
137,0.105957
138,0.088867
139,0.08374
140,0.107666
141,0.085449
142,0.090576
143,0.104248
144,0.080322
145,0.095703
146,0.099121
147,0.080322
148,0.099121
149,0.090576
150,0.076904
151,0.104248
152,0.087158
153,0.08374
154,0.102539
155,0.080322
156,0.090576
157,0.099121
158,0.076904
159,0.097412
160,0.092285
161,0.076904
162,0.10083
163,0.085449
164,0.078613
165,0.102539
166,0.076904
167,0.087158
168,0.099121
169,0.075195
170,0.097412
171,0.090576
172,0.076904
173,0.10083
174,0.08374
175,0.080322
176,0.102539
177,0.080322
178,0.088867
179,0.099121
180,0.076904
181,0.095703
182,0.097412
183,0.075195
184,0.102539
185,0.08374
186,0.085449
187,0.104248
188,0.082031
189,0.090576
190,0.102539
191,0.078613
192,0.099121
193,0.099121
194,0.078613
195,0.104248
196,0.092285
197,0.08374
198,0.107666
199,0.087158
200,0.087158
201,0.107666
202,0.080322
203,0.099121
204,0.104248
205,0.078613
206,0.105957
207,0.093994
208,0.08374
209,0.109375
210,0.090576
211,0.090576
212,0.111084
213,0.085449
214,0.093994
215,0.107666
216,0.082031
217,0.10083
218,0.099121
219,0.082031
220,0.105957
221,0.093994
222,0.08374
223,0.109375
224,0.088867
225,0.087158
226,0.109375
227,0.08374
228,0.097412
229,0.105957
230,0.080322
231,0.102539
232,0.099121
233,0.080322
234,0.107666
235,0.092285
236,0.085449
237,0.109375
238,0.085449
239,0.088867
240,0.107666
241,0.080322
242,0.097412
