32199,-0.34375
32201,-0.34375
32202,-0.346436
32203,-0.346436
32204,-0.34375
32205,-0.34375
32206,-0.34375
32207,-0.346436
32208,-0.346436
32209,-0.34375
32210,-0.34375
32211,-0.34375
32212,-0.346436
32213,-0.346436
32214,-0.34375
32215,-0.34375
32216,-0.34375
32217,-0.346436
32218,-0.346436
32219,-0.34375
32220,-0.34375
32221,-0.34375
32222,-0.34375
32223,-0.34375
32224,-0.34375
32225,-0.34375
32226,-0.34375
32227,-0.346436
32228,-0.346436
32229,-0.34375
32230,-0.34375
32231,-0.34375
32232,-0.346436
32233,-0.34375
32234,-0.34375
32235,-0.34375
32236,-0.34375
32237,-0.34375
32238,-0.34375
32239,-0.34375
32240,-0.34375
32241,-0.34375
32242,-0.346436
32243,-0.346436
32244,-0.34375
32245,-0.34375
32246,-0.34375
32247,-0.34375
32248,-0.346436
32249,-0.34375
32250,-0.34375
32251,-0.34375
32252,-0.346436
32253,-0.346436
32254,-0.34375
32255,-0.34375
32256,-0.34375
32257,-0.346436
32258,-0.346436
32259,-0.34375
32260,-0.34375
32261,-0.34375
32262,-0.34375
32263,-0.346436
32264,-0.34375
32265,-0.34375
32266,-0.34375
32267,-0.346436
32268,-0.346436
32269,-0.34375
32270,-0.34375
32271,-0.34375
32272,-0.34375
32273,-0.346436
32274,-0.34375
32275,-0.34375
32276,-0.34375
32277,-0.346436
32278,-0.346436
32279,-0.34375
32280,-0.34375
32281,-0.34375
32282,-0.346436
32283,-0.346436
32284,-0.34375
32285,-0.34375
32286,-0.34375
32287,-0.34375
32288,-0.346436
32289,-0.34375
32290,-0.34375
32291,-0.34375
32292,-0.346436
32293,-0.346436
32294,-0.34375
32295,-0.34375
32296,-0.34375
32297,-0.34375
32298,-0.34375
32299,-0.34375
32300,-0.34375
32301,-0.34375
32302,-0.34375
32303,-0.346436
32304,-0.34375
32305,-0.34375
32306,-0.34375
32307,-0.346436
32308,-0.346436
32309,-0.34375
32310,-0.34375
32311,-0.34375
32312,-0.34375
32313,-0.34375
32314,-0.34375
32315,-0.34375
32316,-0.34375
32317,-0.34375
32318,-0.34375
32319,-0.34375
32320,-0.34375
32321,-0.34375
32322,-0.34375
32323,-0.34375
32324,-0.34375
32325,-0.34375
32326,-0.34375
32327,-0.34375
32328,-0.34375
32329,-0.34375
32330,-0.34375
32331,-0.34375
32332,-0.34375
32333,-0.346436
32334,-0.34375
32335,-0.34375
32336,-0.34375
32337,-0.34375
32338,-0.34375
32339,-0.34375
32340,-0.34375
32341,-0.34375
32342,-0.34375
32343,-0.34375
32344,-0.34375
32345,-0.34375
32346,-0.34375
32347,-0.34375
32348,-0.34375
32349,-0.34375
32350,-0.34375
32351,-0.34375
32352,-0.34375
32353,-0.34375
32354,-0.34375
32355,-0.34375
32356,-0.34375
32357,-0.34375
32358,-0.34375
32359,-0.34375
32360,-0.34375
32361,-0.34375
32362,-0.34375
32363,-0.34375
32364,-0.34375
32365,-0.34375
32366,-0.34375
32367,-0.34375
32368,-0.34375
32369,-0.34375
32370,-0.34375
32371,-0.34375
32372,-0.34375
32373,-0.34375
32374,-0.34375
32375,-0.34375
32376,-0.34375
32377,-0.34375
32378,-0.34375
32379,-0.34375
32380,-0.34375
32381,-0.34375
32382,-0.34375
32383,-0.34375
32384,-0.34375
32385,-0.34375
32386,-0.34375
32387,-0.34375
32388,-0.34375
32389,-0.34375
32390,-0.34375
32391,-0.34375
32392,-0.34375
32393,-0.34375
32394,-0.34375
32395,-0.34375
32396,-0.34375
32397,-0.34375
32398,-0.34375
32399,-0.34375
32400,-0.34375
32401,-0.34375
32402,-0.34375
32403,-0.34375
32404,-0.34375
32405,-0.34375
32406,-0.34375
32407,-0.34375
32408,-0.34375
32409,-0.34375
32410,-0.34375
32411,-0.34375
32412,-0.34375
32413,-0.34375
32414,-0.34375
32415,-0.34375
32416,-0.34375
32417,-0.34375
32418,-0.34375
32419,-0.34375
32420,-0.34375
32421,-0.34375
32422,-0.34375
32423,-0.34375
32424,-0.34375
32425,-0.34375
32426,-0.34375
32427,-0.34375
32428,-0.34375
32429,-0.34375
32430,-0.34375
32431,-0.34375
32432,-0.34375
32433,-0.34375
32434,-0.34375
32435,-0.34375
32436,-0.34375
32437,-0.34375
32438,-0.34375
32439,-0.34375
32440,-0.34375
32441,-0.34375
32442,-0.34375
32443,-0.34375
32444,-0.34375
32445,-0.34375
32446,-0.34375
32447,-0.34375
32448,-0.34375
32449,-0.34375
32450,-0.34375
32451,-0.34375
32452,-0.34375
32453,-0.34375
32454,-0.34375
32455,-0.34375
32456,-0.34375
32457,-0.34375
32458,-0.34375
32459,-0.34375
32460,-0.34375
32461,-0.34375
32462,-0.34375
32463,-0.34375
32464,-0.34375
32465,-0.34375
32466,-0.34375
32467,-0.34375
32468,-0.34375
32469,-0.34375
32470,-0.34375
32471,-0.34375
32472,-0.34375
32473,-0.346436
32474,-0.34375
32475,-0.34375
32476,-0.34375
32477,-0.34375
32478,-0.34375
32479,-0.34375
32480,-0.34375
32481,-0.34375
32482,-0.34375
32483,-0.34375
32484,-0.34375
32485,-0.34375
32486,-0.34375
32487,-0.34375
32488,-0.34375
32489,-0.34375
32490,-0.34375
32491,-0.34375
32492,-0.34375
32493,-0.34375
32494,-0.34375
32495,-0.34375
32496,-0.34375
32497,-0.34375
32498,-0.34375
32499,-0.34375
32500,-0.34375
32501,-0.34375
32502,-0.34375
32503,-0.34375
32504,-0.34375
32505,-0.34375
32506,-0.34375
32507,-0.34375
32508,-0.34375
32509,-0.34375
32510,-0.34375
32511,-0.34375
32512,-0.34375
32513,-0.34375
32514,-0.34375
32515,-0.34375
