,CURRENT|1
0,-0.172607
1,-0.194824
2,-0.187988
3,-0.177734
4,-0.20166
5,-0.176025
6,-0.196533
7,-0.186279
8,-0.181152
9,-0.203369
10,-0.174316
11,-0.198242
12,-0.18457
13,-0.182861
14,-0.198242
15,-0.170898
16,-0.198242
17,-0.18457
18,-0.18457
19,-0.199951
20,-0.174316
21,-0.20166
22,-0.186279
23,-0.186279
24,-0.198242
25,-0.174316
26,-0.199951
27,-0.182861
28,-0.189697
29,-0.198242
30,-0.176025
31,-0.203369
32,-0.179443
33,-0.191406
34,-0.194824
35,-0.176025
36,-0.205078
37,-0.179443
38,-0.193115
39,-0.191406
40,-0.179443
41,-0.205078
42,-0.174316
43,-0.199951
44,-0.189697
45,-0.181152
46,-0.203369
47,-0.176025
48,-0.199951
49,-0.187988
50,-0.18457
51,-0.199951
52,-0.174316
53,-0.20166
54,-0.186279
55,-0.187988
56,-0.199951
57,-0.174316
58,-0.205078
59,-0.182861
60,-0.193115
61,-0.198242
62,-0.179443
63,-0.205078
64,-0.181152
65,-0.194824
66,-0.198242
67,-0.179443
68,-0.206787
69,-0.181152
70,-0.198242
71,-0.196533
72,-0.18457
73,-0.208496
74,-0.182861
75,-0.203369
76,-0.194824
77,-0.189697
78,-0.206787
79,-0.181152
80,-0.205078
81,-0.189697
82,-0.193115
83,-0.206787
84,-0.182861
85,-0.206787
86,-0.189697
87,-0.193115
88,-0.206787
89,-0.182861
90,-0.210205
91,-0.187988
92,-0.196533
93,-0.206787
94,-0.182861
95,-0.211914
96,-0.186279
97,-0.20166
98,-0.20166
99,-0.186279
100,-0.211914
101,-0.186279
102,-0.203369
103,-0.198242
104,-0.189697
105,-0.211914
106,-0.18457
107,-0.20166
108,-0.198242
109,-0.189697
110,-0.210205
111,-0.18457
112,-0.208496
113,-0.194824
114,-0.193115
115,-0.210205
116,-0.182861
117,-0.210205
118,-0.189697
119,-0.194824
120,-0.206787
121,-0.182861
122,-0.210205
123,-0.187988
124,-0.196533
125,-0.205078
126,-0.182861
127,-0.211914
128,-0.187988
129,-0.198242
130,-0.20166
131,-0.182861
132,-0.211914
133,-0.18457
134,-0.199951
135,-0.199951
136,-0.186279
137,-0.208496
138,-0.18457
139,-0.20166
140,-0.196533
141,-0.18457
142,-0.211914
143,-0.182861
144,-0.203369
145,-0.196533
146,-0.187988
147,-0.208496
148,-0.179443
149,-0.206787
150,-0.191406
151,-0.191406
152,-0.205078
153,-0.179443
154,-0.205078
155,-0.186279
156,-0.194824
157,-0.20166
158,-0.181152
159,-0.206787
160,-0.18457
161,-0.196533
162,-0.199951
163,-0.181152
164,-0.206787
165,-0.182861
166,-0.199951
167,-0.194824
168,-0.18457
169,-0.208496
170,-0.179443
171,-0.205078
172,-0.193115
173,-0.187988
174,-0.206787
175,-0.179443
176,-0.205078
177,-0.191406
178,-0.189697
179,-0.206787
180,-0.177734
181,-0.208496
182,-0.187988
183,-0.194824
184,-0.203369
185,-0.182861
186,-0.208496
187,-0.186279
188,-0.196533
189,-0.203369
190,-0.18457
191,-0.211914
192,-0.187988
193,-0.20166
194,-0.20166
195,-0.187988
196,-0.213623
197,-0.186279
198,-0.206787
199,-0.198242
200,-0.193115
201,-0.211914
202,-0.186279
203,-0.210205
204,-0.199951
205,-0.194824
206,-0.215332
207,-0.186279
208,-0.211914
209,-0.198242
210,-0.196533
211,-0.211914
212,-0.189697
213,-0.215332
214,-0.194824
215,-0.20166
216,-0.211914
217,-0.189697
218,-0.217041
219,-0.193115
220,-0.203369
221,-0.210205
222,-0.189697
223,-0.215332
224,-0.191406
225,-0.206787
226,-0.206787
227,-0.191406
228,-0.217041
229,-0.189697
230,-0.210205
231,-0.203369
232,-0.193115
233,-0.217041
234,-0.187988
235,-0.208496
236,-0.20166
237,-0.191406
238,-0.213623
239,-0.187988
240,-0.206787
241,-0.199951
242,-0.187988
243,-0.213623
244,-0.182861
245,-0.210205
246,-0.196533
247,-0.191406
248,-0.210205
249,-0.181152
250,-0.208496
251,-0.193115
252,-0.191406
253,-0.210205
254,-0.181152
255,-0.208496
256,-0.191406
257,-0.193115
258,-0.206787
259,-0.177734
260,-0.210205
261,-0.186279
262,-0.196533
263,-0.199951
264,-0.18457
265,-0.206787
266,-0.18457
267,-0.199951
268,-0.198242
269,-0.186279
