,CURRENT|1
0,-0.281982
1,-0.2854
2,-0.283691
3,-0.287109
4,-0.2854
5,-0.287109
6,-0.2854
7,-0.287109
8,-0.2854
9,-0.2854
10,-0.2854
11,-0.287109
12,-0.287109
13,-0.2854
14,-0.2854
15,-0.281982
16,-0.2854
17,-0.283691
18,-0.283691
19,-0.2854
20,-0.2854
21,-0.287109
22,-0.287109
23,-0.287109
24,-0.287109
25,-0.288818
26,-0.288818
27,-0.288818
28,-0.290527
29,-0.290527
30,-0.290527
31,-0.288818
32,-0.290527
33,-0.292236
34,-0.290527
35,-0.292236
36,-0.292236
37,-0.292236
38,-0.292236
39,-0.290527
40,-0.292236
41,-0.290527
42,-0.292236
43,-0.290527
44,-0.290527
45,-0.290527
46,-0.292236
47,-0.288818
48,-0.292236
49,-0.292236
50,-0.290527
51,-0.288818
52,-0.288818
53,-0.292236
54,-0.290527
55,-0.287109
56,-0.293945
57,-0.292236
58,-0.290527
59,-0.288818
60,-0.292236
61,-0.290527
62,-0.292236
63,-0.292236
64,-0.290527
65,-0.290527
66,-0.290527
67,-0.288818
68,-0.290527
69,-0.287109
70,-0.288818
71,-0.288818
72,-0.287109
73,-0.288818
74,-0.287109
75,-0.287109
76,-0.287109
77,-0.288818
78,-0.287109
79,-0.288818
80,-0.288818
81,-0.288818
82,-0.288818
83,-0.287109
84,-0.288818
85,-0.290527
86,-0.288818
87,-0.288818
88,-0.290527
89,-0.288818
90,-0.290527
91,-0.287109
92,-0.292236
93,-0.288818
94,-0.292236
95,-0.288818
96,-0.290527
97,-0.290527
98,-0.288818
99,-0.290527
100,-0.287109
101,-0.287109
102,-0.288818
103,-0.290527
104,-0.288818
105,-0.288818
106,-0.288818
107,-0.290527
108,-0.290527
109,-0.290527
110,-0.290527
111,-0.290527
112,-0.290527
113,-0.290527
114,-0.292236
115,-0.292236
116,-0.293945
117,-0.293945
118,-0.292236
119,-0.293945
120,-0.293945
121,-0.293945
122,-0.293945
123,-0.293945
124,-0.293945
125,-0.293945
126,-0.293945
127,-0.292236
128,-0.293945
129,-0.293945
130,-0.292236
131,-0.295654
132,-0.290527
133,-0.295654
134,-0.293945
135,-0.292236
136,-0.295654
137,-0.295654
138,-0.299072
139,-0.292236
140,-0.295654
141,-0.293945
142,-0.297363
143,-0.290527
144,-0.299072
145,-0.293945
146,-0.293945
147,-0.299072
148,-0.293945
149,-0.299072
150,-0.292236
151,-0.297363
152,-0.293945
153,-0.297363
154,-0.293945
155,-0.299072
156,-0.292236
157,-0.299072
158,-0.290527
159,-0.300781
160,-0.290527
161,-0.297363
162,-0.292236
163,-0.299072
164,-0.292236
165,-0.295654
166,-0.297363
167,-0.295654
168,-0.292236
169,-0.293945
170,-0.297363
171,-0.290527
172,-0.295654
173,-0.295654
174,-0.297363
175,-0.292236
176,-0.295654
177,-0.292236
178,-0.295654
179,-0.292236
180,-0.293945
181,-0.290527
182,-0.295654
183,-0.290527
184,-0.295654
185,-0.292236
186,-0.295654
187,-0.290527
188,-0.295654
189,-0.288818
190,-0.299072
191,-0.290527
192,-0.292236
193,-0.292236
194,-0.293945
195,-0.293945
196,-0.295654
197,-0.297363
198,-0.293945
199,-0.297363
200,-0.295654
201,-0.295654
202,-0.292236
203,-0.297363
204,-0.292236
205,-0.297363
206,-0.295654
207,-0.299072
208,-0.293945
209,-0.295654
210,-0.297363
211,-0.297363
212,-0.299072
213,-0.297363
214,-0.299072
215,-0.299072
216,-0.299072
217,-0.300781
218,-0.300781
219,-0.300781
220,-0.300781
221,-0.300781
