Name	Scope Project1	
File	C:\Users\De_Zhao\Desktop\De_Zihan\25-03-2022\N_300to400_y0.4_s100_01-50.csv	
Starttime of export	132931817309400000	Donnerstag, 31. März 2022	08:28:50.940
Endtime of export	132931823301100000	Donnerstag, 31. März 2022	08:38:50.110


Name	current
SymbolComment	
Data-Type	REAL64
SampleTime	10
VariableSize	8
SymbolBased	True
IndexGroup	16448
IndexOffset	422320
SymbolName	Measurement_Values.Current_To_Torque_Characteristic.current
NetID	5.27.164.74.1.1
Port	851
Offset	0
ScaleFactor	1
BitMask	0xffffffffffffffff
Unit	(None)
Unit ScaleFactor	1
Unit Offset	0


0	1.0332000000000001
10	1.0906
20	1.0906
30	1.0906
40	1.0906
50	1.0332000000000001
60	0.9758
70	0.861
80	0.63140000000000007
90	0.3444
100	0
110	-0.51660000000000006
120	-1.0906
130	-1.2054
140	-1.3776
150	-1.2628000000000001
160	-0.861
170	-0.6888
180	-1.0332000000000001
190	-0.861
200	-1.0906
210	-1.0906
220	-1.2628000000000001
230	-1.435
240	-1.4924000000000002
250	-1.435
260	-1.2628000000000001
270	-1.2628000000000001
280	-1.2054
290	-1.2628000000000001
300	-1.5498
310	-1.4924000000000002
320	-1.435
330	-1.2628000000000001
340	-1.0332000000000001
350	-1.3202
360	-1.4924000000000002
370	-1.3202
380	-1.0906
390	-1.2054
400	-1.3202
410	-1.3202
420	-1.148
430	-1.0906
440	-1.3776
450	-1.2054
460	-1.148
470	-0.9758
480	-1.2054
490	-1.0906
500	-0.9758
510	-0.9758
520	-1.148
530	-1.148
540	-1.0906
550	-0.9758
560	-1.2628000000000001
570	-1.2628000000000001
580	-1.0906
590	-1.0332000000000001
600	-1.148
610	-1.2054
620	-1.0906
630	-0.9184
640	-1.148
650	-1.0906
660	-1.0332000000000001
670	-0.9184
680	-1.2054
690	-1.0906
700	-0.9758
710	-0.9758
720	-1.148
730	-1.0906
740	-1.0906
750	-0.9758
760	-1.2628000000000001
770	-1.2628000000000001
780	-1.0332000000000001
790	-1.0906
800	-1.2628000000000001
810	-1.2054
820	-1.2054
830	-0.9184
840	-1.2628000000000001
850	-1.148
860	-1.0332000000000001
870	-0.9758
880	-1.148
890	-1.0906
900	-0.9758
910	-0.9184
920	-1.2054
930	-1.0906
940	-1.0332000000000001
950	-0.861
960	-1.148
970	-1.2054
980	-1.0332000000000001
990	-0.9758
1000	-1.148
1010	-1.2054
1020	-1.148
1030	-0.9758
1040	-1.148
1050	-1.148
1060	-0.9758
1070	-0.861
1080	-1.0906
1090	-0.9758
1100	-0.861
1110	-0.80359999999999987
1120	-0.9758
1130	-0.9758
1140	-0.74620000000000009
1150	-0.6888
1160	-0.74620000000000009
1170	-0.861
1180	-0.80359999999999987
1190	-0.6888
1200	-0.63140000000000007
1210	-0.63140000000000007
1220	-0.80359999999999987
1230	-0.861
1240	-0.63140000000000007
1250	-0.51660000000000006
1260	-0.40179999999999994
1270	-0.4592
1280	-0.4592
1290	-0.574
1300	-0.6888
1310	-0.861
1320	-0.80359999999999987
1330	-0.9758
1340	-0.80359999999999987
1350	-0.63140000000000007
1360	-0.574
1370	-0.9758
1380	-0.861
1390	-0.6888
1400	-0.574
1410	-0.63140000000000007
1420	-0.74620000000000009
1430	-0.9758
1440	-1.0332000000000001
1450	-1.0332000000000001
1460	-1.0332000000000001
1470	-1.0332000000000001
1480	-1.148
1490	-1.0906
1500	-1.148
1510	-1.148
1520	-1.2054
1530	-1.2054
1540	-1.2054
1550	-1.2628000000000001
1560	-1.2628000000000001
1570	-1.2628000000000001
1580	-1.3202
1590	-1.3202
1600	-1.3776
1610	-1.3776
1620	-1.435
1630	-1.435
1640	-1.435
1650	-1.435
1660	-1.4924000000000002
1670	-1.4924000000000002
1680	-1.4924000000000002
1690	-1.5498
1700	-1.6071999999999997
1710	-1.5498
1720	-1.5498
1730	-1.6071999999999997
1740	-1.5498
1750	-1.4924000000000002
1760	-1.3776
1770	-1.2054
1780	-0.9184
1790	-0.574
1800	0
1810	0.574
1820	1.148
1830	1.3202
1840	1.3776
1850	1.2628000000000001
1860	0.861
1870	1.0332000000000001
1880	1.0332000000000001
1890	0.9758
1900	1.0906
1910	1.148
1920	1.3202
1930	1.3776
1940	1.435
1950	1.4924000000000002
1960	1.3202
1970	1.2628000000000001
1980	1.148
1990	1.3202
2000	1.3776
2010	1.3776
2020	1.2054
2030	1.0906
2040	1.0906
2050	1.3202
2060	1.148
2070	1.0906
2080	1.0332000000000001
2090	1.2628000000000001
2100	1.2628000000000001
2110	1.0906
2120	1.0332000000000001
2130	1.2054
2140	1.2054
2150	1.148
2160	1.0332000000000001
2170	1.148
2180	1.148
2190	1.148
2200	0.9184
2210	1.0906
2220	1.0906
2230	0.9758
2240	0.9184
2250	0.9758
2260	1.0332000000000001
2270	0.9758
2280	0.80359999999999987
2290	1.0332000000000001
2300	1.0332000000000001
2310	1.0332000000000001
2320	0.80359999999999987
2330	1.0906
2340	1.0906
2350	1.0906
2360	0.9758
2370	1.2054
2380	1.148
2390	1.148
2400	1.0332000000000001
2410	1.148
2420	1.2054
2430	1.0332000000000001
2440	1.0332000000000001
2450	1.0906
2460	1.0906
2470	1.0332000000000001
2480	0.861
2490	1.0906
2500	1.0332000000000001
2510	1.0332000000000001
2520	0.80359999999999987
2530	1.0332000000000001
2540	1.0906
2550	1.0906
2560	0.9184
2570	1.148
2580	1.0332000000000001
2590	1.148
2600	0.9758
2610	1.2054
2620	1.2054
2630	1.0332000000000001
2640	1.0332000000000001
