Name	Scope Project1	
File	C:\Users\De_Zhao\Desktop\08-12-2021\N_400to500_s200-04.csv	
Starttime of export	132834329967030000	Mittwoch, 8. Dezember 2021	11:29:56.703
Endtime of export	132834330080813196	Mittwoch, 8. Dezember 2021	11:30:08.081


Name	current
SymbolComment	
Data-Type	REAL64
SampleTime	10
VariableSize	8
SymbolBased	True
IndexGroup	16448
IndexOffset	422320
SymbolName	Measurement_Values.Current_To_Torque_Characteristic.current
NetID	5.27.164.74.1.1
Port	851
Offset	0
ScaleFactor	1
BitMask	0xffffffffffffffff
Unit	(None)
Unit ScaleFactor	1
Unit Offset	0


0	-0.4592
10	-0.4592
20	-0.287
30	-0.3444
40	-0.2296
50	-0.0574
60	0.1148
70	0.2296
80	0.51660000000000006
90	0.861
100	1.3202
110	1.5498
120	1.6071999999999997
130	1.6071999999999997
140	1.3776
150	1.3776
160	1.4924000000000002
170	1.5498
180	1.2628000000000001
190	1.2628000000000001
200	1.148
210	1.3202
220	1.3202
230	1.3202
240	1.435
250	1.6645999999999999
260	1.5498
270	1.6071999999999997
280	1.4924000000000002
290	1.3776
300	1.3776
310	1.6645999999999999
320	1.6071999999999997
330	1.6645999999999999
340	1.4924000000000002
350	1.5498
360	1.6071999999999997
370	1.5498
380	1.6645999999999999
390	1.6071999999999997
400	1.4924000000000002
410	1.435
420	1.6071999999999997
430	1.4924000000000002
440	1.4924000000000002
450	1.5498
460	1.722
470	1.722
480	1.6071999999999997
490	1.4924000000000002
500	1.6645999999999999
510	1.5498
520	1.3776
530	1.5498
540	1.3202
550	1.4924000000000002
560	1.435
570	1.4924000000000002
580	1.3202
590	1.4924000000000002
600	1.6071999999999997
610	1.3776
620	1.4924000000000002
630	1.3776
640	1.4924000000000002
650	1.2054
660	1.2628000000000001
670	1.148
680	1.2054
690	1.0906
700	1.148
710	1.148
720	1.2628000000000001
730	0.9758
740	1.148
750	1.2628000000000001
760	1.148
770	1.0332000000000001
780	1.0906
790	1.0906
800	1.0906
810	1.148
820	1.0332000000000001
830	1.0332000000000001
840	0.9758
850	0.80359999999999987
860	0.861
870	0.9184
880	0.74620000000000009
890	0.74620000000000009
900	0.74620000000000009
910	0.6888
920	0.74620000000000009
930	0.6888
940	0.6888
950	0.6888
960	0.9184
970	0.80359999999999987
980	0.80359999999999987
990	0.80359999999999987
1000	0.74620000000000009
1010	0.6888
1020	0.861
1030	0.74620000000000009
1040	0.80359999999999987
1050	0.74620000000000009
1060	0.861
1070	1.2054
1080	1.2628000000000001
1090	1.0906
1100	0.9758
1110	1.0906
1120	1.3776
1130	1.722
1140	2.0090000000000003
1150	2.1238
1160	2.2386
1170	2.3533999999999997
1180	2.3533999999999997
1190	2.4682
1200	2.5256000000000003
1210	2.5829999999999997
1220	2.6404
1230	2.6978
1240	2.6404
1250	2.5829999999999997
1260	2.3533999999999997
1270	1.8942
1280	1.5498
1290	1.2054
1300	1.2054
1310	1.3202
1320	1.2628000000000001
1330	1.2054
1340	1.0332000000000001
1350	1.0332000000000001
1360	0.9758
1370	0.9184
1380	0.74620000000000009
1390	0.6888
1400	0.63140000000000007
1410	0.574
1420	0.3444
1430	0.40179999999999994
1440	0.287
1450	0.1722
1460	0.0574
1470	0
1480	-0.2296
1490	-0.51660000000000006
1500	-0.861
1510	-1.3776
1520	-1.6645999999999999
1530	-1.6645999999999999
1540	-1.6071999999999997
1550	-1.3202
1560	-1.2628000000000001
1570	-1.3202
1580	-1.3202
1590	-1.2628000000000001
1600	-1.5498
1610	-1.4924000000000002
1620	-1.5498
1630	-1.435
1640	-1.4924000000000002
1650	-1.435
1660	-1.5498
1670	-1.4924000000000002
1680	-1.5498
1690	-1.6071999999999997
1700	-1.722
1710	-1.722
1720	-1.6071999999999997
1730	-1.6645999999999999
1740	-1.8368
1750	-1.7793999999999999
1760	-1.8368
1770	-1.6645999999999999
1780	-1.722
1790	-1.8942
1800	-1.6071999999999997
1810	-1.5498
1820	-1.6645999999999999
1830	-1.5498
1840	-1.5498
1850	-1.5498
1860	-1.5498
1870	-1.6071999999999997
1880	-1.7793999999999999
1890	-1.6645999999999999
1900	-1.6071999999999997
1910	-1.7793999999999999
1920	-1.6645999999999999
1930	-1.4924000000000002
1940	-1.5498
1950	-1.4924000000000002
1960	-1.4924000000000002
1970	-1.3776
1980	-1.4924000000000002
1990	-1.435
2000	-1.3776
2010	-1.5498
2020	-1.3776
2030	-1.6645999999999999
2040	-1.3202
2050	-1.4924000000000002
2060	-1.3202
2070	-1.2628000000000001
2080	-1.2628000000000001
2090	-1.3202
2100	-1.2628000000000001
2110	-1.2054
2120	-1.2054
2130	-1.2628000000000001
2140	-1.148
2150	-1.2054
2160	-1.3202
2170	-1.148
2180	-0.9758
2190	-1.0332000000000001
2200	-1.148
2210	-1.0906
2220	-0.9758
2230	-0.9758
2240	-0.861
2250	-0.80359999999999987
2260	-0.74620000000000009
2270	-0.6888
2280	-0.74620000000000009
2290	-0.80359999999999987
2300	-0.74620000000000009
2310	-0.74620000000000009
2320	-0.51660000000000006
2330	-0.63140000000000007
2340	-0.861
2350	-0.861
2360	-0.80359999999999987
2370	-0.6888
2380	-0.74620000000000009
2390	-0.74620000000000009
2400	-0.74620000000000009
2410	-0.9184
2420	-0.861
2430	-1.0332000000000001
2440	-0.80359999999999987
2450	-1.0332000000000001
2460	-0.9184
2470	-0.9184
2480	-1.0906
2490	-1.0332000000000001
2500	-0.74620000000000009
2510	-0.80359999999999987
2520	-0.9184
2530	-1.3202
2540	-1.722
