Name	Scope Project1	
File	C:\Users\De_Zhao\Desktop\De_Zihan\25-03-2022\N_300to400_y0.3_s100_01-50.csv	
Starttime of export	132931877787400000	Donnerstag, 31. März 2022	10:09:38.740
Endtime of export	132931883787400000	Donnerstag, 31. März 2022	10:19:38.740


Name	current
SymbolComment	
Data-Type	REAL64
SampleTime	10
VariableSize	8
SymbolBased	True
IndexGroup	16448
IndexOffset	422320
SymbolName	Measurement_Values.Current_To_Torque_Characteristic.current
NetID	5.27.164.74.1.1
Port	851
Offset	0
ScaleFactor	1
BitMask	0xffffffffffffffff
Unit	(None)
Unit ScaleFactor	1
Unit Offset	0


0	1.148
10	1.148
20	1.0332000000000001
30	0.9758
40	1.0906
50	1.0906
60	1.0332000000000001
70	0.861
80	1.0332000000000001
90	1.0332000000000001
100	0.9758
110	0.861
120	0.9758
130	1.0906
140	0.9758
150	0.80359999999999987
160	1.0906
170	0.9758
180	0.9184
190	0.74620000000000009
200	0.9758
210	0.9184
220	0.861
230	0.74620000000000009
240	0.6888
250	0.80359999999999987
260	0.6888
270	0.63140000000000007
280	0.574
290	0.4592
300	0.574
310	0.574
320	0.63140000000000007
330	0.4592
340	0.40179999999999994
350	0.3444
360	0.3444
370	0.40179999999999994
380	0.4592
390	0.6888
400	0.574
410	0.74620000000000009
420	0.74620000000000009
430	0.574
440	0.80359999999999987
450	1.0332000000000001
460	1.0332000000000001
470	0.861
480	0.63140000000000007
490	0.51660000000000006
500	0.51660000000000006
510	0.63140000000000007
520	0.80359999999999987
530	0.80359999999999987
540	0.80359999999999987
550	0.861
560	0.861
570	0.80359999999999987
580	0.861
590	0.861
600	0.861
610	0.861
620	0.9184
630	0.9184
640	0.9184
650	0.9184
660	0.9184
670	0.9184
680	0.9758
690	0.9758
700	0.9758
710	0.9758
720	0.9758
730	1.0332000000000001
740	1.0332000000000001
750	1.0332000000000001
760	1.0332000000000001
770	1.0906
780	1.0906
790	1.0906
800	1.0906
810	1.0906
820	1.0906
830	0.9758
840	0.861
850	0.74620000000000009
860	0.3444
870	0
880	-0.51660000000000006
890	-1.0332000000000001
900	-1.3202
910	-1.3776
920	-1.2628000000000001
930	-0.9184
940	-0.74620000000000009
950	-0.9184
960	-0.80359999999999987
970	-1.0332000000000001
980	-1.0906
990	-1.2628000000000001
1000	-1.435
1010	-1.4924000000000002
1020	-1.3202
1030	-1.2628000000000001
1040	-1.2628000000000001
1050	-1.148
1060	-1.2628000000000001
1070	-1.4924000000000002
1080	-1.435
1090	-1.3776
1100	-1.148
1110	-1.0332000000000001
1120	-1.2628000000000001
1130	-1.435
1140	-1.3202
1150	-1.0332000000000001
1160	-1.148
1170	-1.3202
1180	-1.3202
1190	-1.148
1200	-1.0332000000000001
1210	-1.3202
1220	-1.2628000000000001
1230	-1.0906
1240	-0.9758
1250	-1.2054
1260	-1.0332000000000001
1270	-0.9184
1280	-0.9184
1290	-1.2054
1300	-1.0906
1310	-1.148
1320	-0.9758
1330	-1.2628000000000001
1340	-1.2628000000000001
1350	-1.0332000000000001
1360	-1.0332000000000001
1370	-1.0906
1380	-1.148
1390	-1.0906
1400	-0.861
1410	-1.148
1420	-1.0332000000000001
1430	-0.9758
1440	-0.861
1450	-1.0906
1460	-1.0332000000000001
1470	-0.9184
1480	-0.9184
1490	-1.0906
1500	-1.0906
1510	-1.0332000000000001
1520	-0.9184
1530	-1.148
1540	-1.2628000000000001
1550	-1.0906
1560	-1.0332000000000001
1570	-1.2628000000000001
1580	-1.148
1590	-1.0906
1600	-0.9184
1610	-1.148
1620	-1.148
1630	-0.9758
1640	-0.9184
1650	-1.148
1660	-1.0332000000000001
1670	-0.9184
1680	-0.861
1690	-1.2054
1700	-1.0906
1710	-0.9758
1720	-0.80359999999999987
1730	-1.2054
1740	-1.148
1750	-0.9758
1760	-0.9184
1770	-1.2054
1780	-1.148
1790	-1.148
1800	-0.9758
1810	-1.2628000000000001
1820	-1.0906
1830	-1.0332000000000001
1840	-0.80359999999999987
1850	-1.0906
1860	-0.9758
1870	-0.861
1880	-0.74620000000000009
1890	-1.0332000000000001
1900	-0.9758
1910	-0.6888
1920	-0.63140000000000007
1930	-0.6888
1940	-0.80359999999999987
1950	-0.861
1960	-0.6888
1970	-0.6888
1980	-0.574
1990	-0.74620000000000009
2000	-0.861
2010	-0.6888
2020	-0.51660000000000006
2030	-0.40179999999999994
2040	-0.3444
2050	-0.4592
2060	-0.574
2070	-0.63140000000000007
2080	-0.9184
2090	-0.74620000000000009
2100	-0.80359999999999987
2110	-0.6888
2120	-0.63140000000000007
2130	-0.80359999999999987
2140	-0.9184
2150	-0.9184
2160	-0.74620000000000009
2170	-0.574
2180	-0.63140000000000007
2190	-0.80359999999999987
2200	-0.9758
2210	-1.0332000000000001
2220	-1.0332000000000001
2230	-1.0906
2240	-1.148
2250	-1.0332000000000001
2260	-1.0906
2270	-1.148
2280	-1.148
2290	-1.2054
2300	-1.2628000000000001
2310	-1.2628000000000001
2320	-1.2628000000000001
2330	-1.3202
2340	-1.3202
2350	-1.3202
2360	-1.3776
2370	-1.3776
2380	-1.435
2390	-1.435
2400	-1.4924000000000002
2410	-1.4924000000000002
2420	-1.4924000000000002
2430	-1.4924000000000002
2440	-1.6071999999999997
2450	-1.6071999999999997
2460	-1.6071999999999997
2470	-1.6071999999999997
2480	-1.6071999999999997
2490	-1.6071999999999997
2500	-1.6071999999999997
2510	-1.6071999999999997
2520	-1.5498
2530	-1.435
2540	-1.2628000000000001
2550	-0.9758
2560	-0.574
