Name	Scope Project1	
File	C:\Users\De_Zhao\Desktop\08-12-2021\L025_400to500_s200-15.csv	
Starttime of export	132835182169230000	Donnerstag, 9. Dezember 2021	11:10:16.923
Endtime of export	132835182282349671	Donnerstag, 9. Dezember 2021	11:10:28.234


Name	current
SymbolComment	
Data-Type	REAL64
SampleTime	10
VariableSize	8
SymbolBased	True
IndexGroup	16448
IndexOffset	422320
SymbolName	Measurement_Values.Current_To_Torque_Characteristic.current
NetID	5.27.164.74.1.1
Port	851
Offset	0
ScaleFactor	1
BitMask	0xffffffffffffffff
Unit	(None)
Unit ScaleFactor	1
Unit Offset	0


0	-0.4592
10	-0.3444
20	-0.1722
30	0.1148
40	0.40179999999999994
50	0.861
60	1.148
70	1.3202
80	1.5498
90	1.5498
100	1.3776
110	1.2054
120	1.4924000000000002
130	1.435
140	1.2054
150	1.2054
160	1.2054
170	1.2628000000000001
180	1.3776
190	1.2628000000000001
200	1.435
210	1.6071999999999997
220	1.6071999999999997
230	1.6071999999999997
240	1.4924000000000002
250	1.4924000000000002
260	1.435
270	1.6071999999999997
280	1.6071999999999997
290	1.7793999999999999
300	1.5498
310	1.6645999999999999
320	1.6645999999999999
330	1.435
340	1.7793999999999999
350	1.6071999999999997
360	1.4924000000000002
370	1.5498
380	1.6071999999999997
390	1.6071999999999997
400	1.435
410	1.6071999999999997
420	1.722
430	1.722
440	1.6071999999999997
450	1.5498
460	1.722
470	1.6071999999999997
480	1.5498
490	1.4924000000000002
500	1.435
510	1.6071999999999997
520	1.4924000000000002
530	1.4924000000000002
540	1.435
550	1.4924000000000002
560	1.6071999999999997
570	1.3202
580	1.5498
590	1.3776
600	1.6071999999999997
610	1.3202
620	1.3202
630	1.2054
640	1.2054
650	1.2054
660	1.2628000000000001
670	1.2628000000000001
680	1.3776
690	1.148
700	1.3202
710	1.3202
720	1.2054
730	1.0906
740	1.2054
750	1.2628000000000001
760	1.2054
770	1.2054
780	1.0906
790	1.148
800	1.0332000000000001
810	0.861
820	0.9758
830	0.9758
840	0.861
850	0.9758
860	0.861
870	0.861
880	0.80359999999999987
890	0.80359999999999987
900	0.80359999999999987
910	0.74620000000000009
920	0.9758
930	0.861
940	0.80359999999999987
950	0.9184
960	0.80359999999999987
970	0.6888
980	0.9184
990	0.80359999999999987
1000	0.9184
1010	0.80359999999999987
1020	0.9184
1030	1.2054
1040	1.148
1050	0.9184
1060	0.9184
1070	1.0332000000000001
1080	1.3202
1090	1.4924000000000002
1100	1.6645999999999999
1110	1.722
1120	1.7793999999999999
1130	1.9516
1140	1.9516
1150	2.0090000000000003
1160	2.1238
1170	2.1238
1180	2.1812
1190	2.2386
1200	2.3533999999999997
1210	2.4108
1220	2.4108
1230	2.4108
1240	2.4108
1250	2.5829999999999997
1260	2.6404
1270	2.6404
1280	2.5829999999999997
1290	2.6404
1300	2.5829999999999997
1310	2.6404
1320	2.5256000000000003
1330	2.2386
1340	1.9516
1350	1.4924000000000002
1360	1.0332000000000001
1370	0.9184
1380	1.0332000000000001
1390	0.9184
1400	0.861
1410	0.6888
1420	0.51660000000000006
1430	0.40179999999999994
1440	0.1148
1450	-0.1722
1460	-0.63140000000000007
1470	-1.0906
1480	-1.435
1490	-1.4924000000000002
1500	-1.5498
1510	-1.435
1520	-1.3202
1530	-1.3202
1540	-1.3776
1550	-1.2054
1560	-1.4924000000000002
1570	-1.4924000000000002
1580	-1.435
1590	-1.5498
1600	-1.5498
1610	-1.4924000000000002
1620	-1.5498
1630	-1.6071999999999997
1640	-1.5498
1650	-1.6071999999999997
1660	-1.722
1670	-1.8368
1680	-1.6645999999999999
1690	-1.722
1700	-1.8368
1710	-1.7793999999999999
1720	-1.8942
1730	-1.7793999999999999
1740	-1.8368
1750	-1.8368
1760	-1.6645999999999999
1770	-1.6071999999999997
1780	-1.6071999999999997
1790	-1.6071999999999997
1800	-1.6071999999999997
1810	-1.5498
1820	-1.6071999999999997
1830	-1.722
1840	-1.7793999999999999
1850	-1.722
1860	-1.5498
1870	-1.8942
1880	-1.5498
1890	-1.6071999999999997
1900	-1.5498
1910	-1.4924000000000002
1920	-1.5498
1930	-1.3202
1940	-1.4924000000000002
1950	-1.435
1960	-1.4924000000000002
1970	-1.5498
1980	-1.435
1990	-1.722
2000	-1.435
2010	-1.5498
2020	-1.2628000000000001
2030	-1.2628000000000001
2040	-1.2628000000000001
2050	-1.2628000000000001
2060	-1.2628000000000001
2070	-1.2054
2080	-1.148
2090	-1.3202
2100	-1.2054
2110	-1.3202
2120	-1.2054
2130	-1.0906
2140	-1.0332000000000001
2150	-1.0906
2160	-1.0906
2170	-1.148
2180	-1.0332000000000001
2190	-1.0332000000000001
2200	-0.9758
2210	-0.861
2220	-0.74620000000000009
2230	-0.74620000000000009
2240	-0.6888
2250	-0.74620000000000009
2260	-0.74620000000000009
2270	-0.6888
2280	-0.51660000000000006
2290	-0.63140000000000007
2300	-0.861
2310	-0.80359999999999987
2320	-0.80359999999999987
2330	-0.74620000000000009
2340	-0.63140000000000007
2350	-0.74620000000000009
2360	-0.80359999999999987
2370	-0.9758
2380	-0.80359999999999987
2390	-0.861
2400	-0.74620000000000009
2410	-0.9184
2420	-0.74620000000000009
2430	-0.861
2440	-1.0332000000000001
2450	-0.9184
2460	-0.74620000000000009
2470	-0.63140000000000007
2480	-0.861
2490	-1.0332000000000001
2500	-1.2628000000000001
2510	-1.435
2520	-1.4924000000000002
2530	-1.5498
2540	-1.722
2550	-1.7793999999999999
2560	-1.7793999999999999
