Name	Scope Project1	
File	C:\Users\De_Zhao\Desktop\De_Zihan\09-02-2022\N_400to500_s100-24.csv	
Starttime of export	132888817218080000	Mittwoch, 9. Februar 2022	13:02:01.808
Endtime of export	132888817353943114	Mittwoch, 9. Februar 2022	13:02:15.394


Name	current
SymbolComment	
Data-Type	REAL64
SampleTime	10
VariableSize	8
SymbolBased	True
IndexGroup	16448
IndexOffset	422320
SymbolName	Measurement_Values.Current_To_Torque_Characteristic.current
NetID	5.27.164.74.1.1
Port	851
Offset	0
ScaleFactor	1
BitMask	0xffffffffffffffff
Unit	(None)
Unit ScaleFactor	1
Unit Offset	0


0	-0.287
10	-0.1722
20	-0.1722
30	0
40	0.2296
50	0.4592
60	0.861
70	1.0332000000000001
80	1.3202
90	1.2628000000000001
100	1.2054
110	0.9184
120	0.861
130	1.0332000000000001
140	0.9758
150	1.0332000000000001
160	1.3202
170	1.2054
180	1.2628000000000001
190	1.2054
200	1.3202
210	1.2628000000000001
220	1.3776
230	1.3202
240	1.2054
250	1.3776
260	1.3776
270	1.3776
280	1.2054
290	1.2054
300	1.148
310	1.3202
320	1.2628000000000001
330	1.148
340	1.148
350	1.148
360	1.0906
370	1.2054
380	1.0332000000000001
390	0.9758
400	1.2054
410	1.0332000000000001
420	1.0332000000000001
430	1.0332000000000001
440	1.148
450	1.0906
460	1.0332000000000001
470	0.9758
480	1.148
490	1.148
500	0.9184
510	1.0332000000000001
520	0.9758
530	1.0332000000000001
540	0.9758
550	0.861
560	1.148
570	1.0906
580	0.9758
590	0.861
600	1.0906
610	1.0332000000000001
620	1.0332000000000001
630	0.9184
640	1.2054
650	1.0332000000000001
660	1.0332000000000001
670	0.9758
680	1.148
690	1.148
700	0.861
710	1.0332000000000001
720	0.9758
730	1.0332000000000001
740	0.9758
750	0.861
760	1.0332000000000001
770	1.0332000000000001
780	0.9758
790	0.9184
800	1.0906
810	1.0906
820	0.9758
830	0.9758
840	1.0906
850	1.0332000000000001
860	1.0332000000000001
870	1.0332000000000001
880	1.0906
890	1.2054
900	0.9758
910	1.148
920	1.0906
930	1.148
940	1.0332000000000001
950	0.9184
960	1.2054
970	1.0906
980	0.9758
990	0.9184
1000	1.0332000000000001
1010	1.0906
1020	1.0332000000000001
1030	0.9184
1040	1.0906
1050	0.9184
1060	0.861
1070	0.80359999999999987
1080	0.9184
1090	0.861
1100	0.74620000000000009
1110	0.9184
1120	0.9184
1130	0.9184
1140	0.861
1150	0.74620000000000009
1160	0.80359999999999987
1170	0.80359999999999987
1180	0.74620000000000009
1190	0.74620000000000009
1200	0.6888
1210	0.51660000000000006
1220	0.51660000000000006
1230	0.4592
1240	0.4592
1250	0.6888
1260	0.574
1270	0.574
1280	0.63140000000000007
1290	0.80359999999999987
1300	0.51660000000000006
1310	0.51660000000000006
1320	0.63140000000000007
1330	0.51660000000000006
1340	0.51660000000000006
1350	0.574
1360	0.74620000000000009
1370	0.9184
1380	1.0906
1390	1.2628000000000001
1400	1.2628000000000001
1410	1.3202
1420	1.3776
1430	1.435
1440	1.4924000000000002
1450	1.5498
1460	1.6071999999999997
1470	1.6071999999999997
1480	1.6645999999999999
1490	1.6645999999999999
1500	1.722
1510	1.722
1520	1.6071999999999997
1530	1.5498
1540	1.3202
1550	1.2054
1560	0.9184
1570	0.6888
1580	0.6888
1590	0.74620000000000009
1600	0.74620000000000009
1610	0.574
1620	0.51660000000000006
1630	0.574
1640	0.4592
1650	0.3444
1660	0.3444
1670	0.2296
1680	0.2296
1690	0.1722
1700	0.0574
1710	0
1720	-0.1148
1730	-0.3444
1740	-0.574
1750	-0.9184
1760	-1.2054
1770	-1.2628000000000001
1780	-1.3202
1790	-1.0906
1800	-0.9758
1810	-1.0906
1820	-1.2628000000000001
1830	-1.2054
1840	-1.0906
1850	-1.2628000000000001
1860	-1.0332000000000001
1870	-1.148
1880	-1.2054
1890	-1.2628000000000001
1900	-1.2628000000000001
1910	-1.435
1920	-1.5498
1930	-1.3776
1940	-1.3202
1950	-1.2628000000000001
1960	-1.3202
1970	-1.435
1980	-1.4924000000000002
1990	-1.4924000000000002
2000	-1.3776
2010	-1.3202
2020	-1.3776
2030	-1.2628000000000001
2040	-1.3202
2050	-1.148
2060	-1.2054
2070	-1.3202
2080	-1.148
2090	-1.0906
2100	-1.0906
2110	-1.2628000000000001
2120	-1.148
2130	-1.0906
2140	-1.0332000000000001
2150	-1.2054
2160	-1.0906
2170	-1.0906
2180	-1.0906
2190	-1.2054
2200	-1.0906
2210	-1.0906
2220	-1.0332000000000001
2230	-1.3202
2240	-1.2054
2250	-1.0332000000000001
2260	-1.0332000000000001
2270	-1.148
2280	-1.0906
2290	-1.0332000000000001
2300	-0.9184
2310	-1.148
2320	-0.9758
2330	-1.0332000000000001
2340	-0.9758
2350	-1.148
2360	-1.0332000000000001
2370	-0.9184
2380	-0.9758
2390	-1.0906
2400	-1.0906
2410	-0.9758
2420	-0.9184
2430	-1.148
2440	-1.148
2450	-1.0332000000000001
2460	-1.0906
2470	-1.148
2480	-1.0906
2490	-1.0332000000000001
2500	-0.9758
2510	-1.2054
2520	-0.9758
2530	-1.0332000000000001
2540	-0.9758
2550	-1.148
2560	-0.9758
2570	-0.9758
2580	-1.0332000000000001
2590	-1.148
2600	-1.0906
2610	-1.0332000000000001
2620	-0.9184
2630	-1.148
2640	-1.148
2650	-0.9184
2660	-1.0332000000000001
2670	-1.148
2680	-1.0906
2690	-1.148
2700	-0.9758
2710	-1.148
2720	-1.0906
2730	-0.9758
