,CURRENT|2
0,0.044434
1,0.046143
2,0.044434
3,0.046143
4,0.046143
5,0.046143
6,0.046143
7,0.046143
8,0.046143
9,0.046143
10,0.044434
11,0.044434
12,0.044434
13,0.044434
14,0.044434
15,0.046143
16,0.044434
17,0.044434
18,0.042725
19,0.042725
20,0.041016
21,0.041016
22,0.042725
23,0.041016
24,0.041016
25,0.041016
26,0.041016
27,0.041016
28,0.041016
29,0.044434
30,0.042725
31,0.041016
32,0.041016
33,0.041016
34,0.041016
35,0.042725
36,0.041016
37,0.041016
38,0.041016
39,0.041016
40,0.041016
41,0.039307
42,0.041016
43,0.037598
44,0.037598
45,0.039307
46,0.039307
47,0.039307
48,0.037598
49,0.041016
50,0.035889
51,0.035889
52,0.041016
53,0.041016
54,0.035889
55,0.03418
56,0.039307
57,0.03418
58,0.039307
59,0.035889
60,0.037598
61,0.041016
62,0.039307
63,0.042725
64,0.037598
65,0.035889
66,0.039307
67,0.035889
68,0.039307
69,0.039307
70,0.037598
71,0.039307
72,0.037598
73,0.035889
74,0.039307
75,0.039307
76,0.037598
77,0.041016
78,0.042725
79,0.041016
80,0.039307
81,0.039307
82,0.041016
83,0.041016
84,0.041016
85,0.039307
86,0.041016
87,0.039307
88,0.039307
89,0.041016
90,0.041016
91,0.042725
92,0.044434
93,0.041016
94,0.042725
95,0.042725
96,0.041016
97,0.042725
98,0.041016
99,0.044434
100,0.042725
101,0.046143
102,0.042725
103,0.042725
104,0.044434
105,0.044434
106,0.041016
107,0.042725
108,0.044434
109,0.041016
110,0.042725
111,0.042725
112,0.039307
113,0.041016
114,0.046143
115,0.039307
116,0.037598
117,0.041016
118,0.042725
119,0.039307
120,0.037598
121,0.041016
122,0.039307
123,0.042725
124,0.039307
125,0.037598
126,0.042725
127,0.037598
128,0.037598
129,0.035889
130,0.039307
131,0.039307
132,0.039307
133,0.037598
134,0.039307
135,0.037598
136,0.039307
137,0.037598
138,0.041016
139,0.037598
140,0.035889
141,0.035889
142,0.035889
143,0.035889
144,0.035889
145,0.037598
146,0.037598
147,0.037598
148,0.035889
149,0.035889
150,0.03418
151,0.037598
152,0.042725
153,0.035889
154,0.03418
155,0.037598
156,0.037598
157,0.039307
158,0.03418
159,0.037598
160,0.037598
161,0.039307
162,0.035889
163,0.039307
164,0.035889
165,0.041016
