,CURRENT|2
0,-0.112793
1,-0.111084
2,-0.111084
3,-0.111084
4,-0.112793
5,-0.112793
6,-0.111084
7,-0.112793
8,-0.112793
9,-0.111084
10,-0.111084
11,-0.112793
12,-0.111084
13,-0.111084
14,-0.112793
15,-0.112793
16,-0.112793
17,-0.109375
18,-0.111084
19,-0.111084
20,-0.111084
21,-0.109375
22,-0.109375
23,-0.111084
24,-0.111084
25,-0.109375
26,-0.111084
27,-0.111084
28,-0.109375
29,-0.109375
30,-0.107666
31,-0.109375
32,-0.109375
33,-0.111084
34,-0.109375
35,-0.109375
36,-0.109375
37,-0.111084
38,-0.111084
39,-0.112793
40,-0.111084
41,-0.111084
42,-0.111084
43,-0.111084
44,-0.111084
45,-0.111084
46,-0.111084
47,-0.111084
48,-0.112793
49,-0.112793
50,-0.111084
51,-0.111084
52,-0.112793
53,-0.111084
54,-0.112793
55,-0.111084
56,-0.112793
57,-0.112793
58,-0.111084
59,-0.111084
60,-0.112793
61,-0.112793
62,-0.112793
63,-0.112793
64,-0.112793
65,-0.112793
66,-0.112793
67,-0.112793
68,-0.112793
69,-0.116211
70,-0.112793
71,-0.111084
72,-0.112793
73,-0.112793
74,-0.111084
75,-0.112793
76,-0.111084
77,-0.111084
78,-0.111084
79,-0.112793
80,-0.111084
81,-0.112793
82,-0.111084
83,-0.112793
84,-0.111084
85,-0.111084
86,-0.112793
87,-0.111084
88,-0.112793
89,-0.112793
90,-0.111084
91,-0.112793
92,-0.112793
93,-0.112793
94,-0.112793
95,-0.112793
96,-0.112793
97,-0.112793
98,-0.112793
99,-0.112793
100,-0.112793
101,-0.112793
102,-0.114502
103,-0.114502
104,-0.112793
105,-0.114502
106,-0.112793
107,-0.112793
108,-0.114502
109,-0.114502
110,-0.114502
111,-0.112793
112,-0.114502
113,-0.114502
114,-0.112793
115,-0.114502
116,-0.114502
117,-0.112793
118,-0.114502
119,-0.114502
120,-0.114502
121,-0.114502
122,-0.112793
123,-0.112793
124,-0.114502
125,-0.114502
126,-0.112793
127,-0.112793
128,-0.112793
129,-0.112793
130,-0.111084
131,-0.112793
132,-0.111084
133,-0.111084
134,-0.111084
135,-0.112793
136,-0.111084
137,-0.112793
138,-0.111084
