,CURRENT|2
0,0.111084
1,0.111084
2,0.109375
3,0.111084
4,0.109375
5,0.109375
6,0.111084
7,0.111084
8,0.109375
9,0.111084
10,0.111084
11,0.111084
12,0.111084
13,0.109375
14,0.109375
15,0.111084
16,0.109375
17,0.111084
18,0.111084
19,0.112793
20,0.112793
21,0.111084
22,0.111084
23,0.111084
24,0.111084
25,0.111084
26,0.109375
27,0.109375
28,0.111084
29,0.109375
30,0.109375
31,0.111084
32,0.111084
33,0.111084
34,0.109375
35,0.109375
36,0.109375
37,0.109375
38,0.111084
39,0.111084
40,0.109375
41,0.107666
42,0.111084
43,0.109375
44,0.109375
45,0.109375
46,0.109375
47,0.111084
48,0.109375
49,0.109375
50,0.111084
51,0.109375
52,0.111084
53,0.109375
54,0.109375
55,0.109375
56,0.109375
57,0.105957
58,0.107666
59,0.107666
60,0.107666
61,0.111084
62,0.111084
63,0.112793
64,0.105957
65,0.107666
66,0.109375
67,0.109375
68,0.111084
69,0.109375
70,0.109375
71,0.107666
72,0.109375
73,0.112793
74,0.111084
75,0.105957
76,0.112793
77,0.107666
78,0.109375
79,0.111084
80,0.111084
81,0.111084
82,0.111084
83,0.111084
84,0.111084
85,0.111084
86,0.109375
87,0.109375
88,0.111084
89,0.111084
90,0.111084
91,0.111084
92,0.111084
93,0.111084
94,0.111084
95,0.111084
96,0.112793
97,0.111084
98,0.112793
99,0.111084
100,0.112793
101,0.112793
102,0.114502
103,0.112793
104,0.112793
105,0.112793
106,0.114502
107,0.116211
108,0.112793
109,0.114502
110,0.112793
111,0.112793
112,0.112793
113,0.112793
114,0.112793
115,0.114502
116,0.112793
117,0.112793
118,0.112793
119,0.112793
120,0.112793
121,0.112793
122,0.114502
123,0.114502
124,0.114502
125,0.112793
126,0.112793
127,0.112793
128,0.111084
129,0.112793
130,0.111084
131,0.112793
132,0.112793
133,0.112793
134,0.112793
135,0.112793
136,0.111084
137,0.112793
138,0.112793
139,0.112793
140,0.112793
141,0.112793
142,0.111084
143,0.111084
144,0.111084
145,0.112793
146,0.109375
147,0.109375
148,0.111084
149,0.107666
150,0.112793
151,0.109375
152,0.111084
153,0.111084
154,0.111084
155,0.112793
156,0.111084
157,0.112793
158,0.109375
159,0.111084
160,0.111084
161,0.111084
162,0.111084
163,0.109375
164,0.111084
165,0.111084
166,0.109375
167,0.111084
168,0.111084
169,0.111084
170,0.111084
171,0.112793
172,0.111084
173,0.111084
174,0.111084
175,0.111084
176,0.112793
177,0.111084
178,0.112793
179,0.111084
180,0.111084
181,0.112793
182,0.112793
183,0.109375
184,0.111084
185,0.111084
186,0.111084
187,0.112793
188,0.112793
189,0.111084
190,0.112793
191,0.112793
192,0.114502
193,0.111084
194,0.112793
195,0.112793
196,0.114502
197,0.114502
198,0.114502
199,0.112793
200,0.114502
201,0.112793
202,0.111084
203,0.114502
204,0.114502
205,0.114502
206,0.112793
207,0.112793
208,0.114502
209,0.116211
210,0.112793
211,0.114502
212,0.114502
213,0.114502
214,0.116211
215,0.114502
216,0.112793
217,0.116211
218,0.114502
219,0.112793
220,0.112793
221,0.112793
222,0.114502
223,0.112793
224,0.114502
225,0.114502
226,0.111084
227,0.112793
228,0.112793
229,0.112793
230,0.112793
231,0.112793
232,0.112793
233,0.112793
234,0.112793
235,0.112793
236,0.112793
237,0.112793
238,0.114502
239,0.114502
240,0.111084
241,0.112793
242,0.111084
243,0.114502
244,0.112793
245,0.111084
246,0.112793
247,0.112793
248,0.112793
249,0.111084
250,0.112793
251,0.111084
252,0.111084
253,0.112793
254,0.111084
255,0.111084
256,0.114502
257,0.111084
258,0.111084
259,0.111084
260,0.112793
261,0.111084
262,0.112793
263,0.112793
264,0.114502
265,0.112793
266,0.112793
267,0.114502
268,0.111084
269,0.114502
270,0.112793
271,0.112793
272,0.111084
273,0.112793
274,0.112793
275,0.112793
276,0.112793
277,0.112793
278,0.111084
279,0.112793
280,0.114502
281,0.112793
282,0.112793
283,0.112793
284,0.114502
285,0.114502
286,0.114502
287,0.114502
288,0.114502
289,0.116211
290,0.114502
291,0.114502
292,0.116211
293,0.116211
294,0.116211
295,0.114502
296,0.114502
297,0.114502
298,0.114502
299,0.114502
300,0.114502
301,0.116211
302,0.116211
303,0.11792
304,0.114502
305,0.116211
306,0.114502
307,0.116211
308,0.114502
309,0.114502
310,0.116211
311,0.114502
312,0.114502
313,0.114502
314,0.114502
