,CURRENT|2
0,0.064941
1,0.063232
2,0.059814
3,0.061523
4,0.06665
5,0.063232
6,0.059814
7,0.061523
8,0.068359
9,0.068359
10,0.063232
11,0.061523
12,0.068359
13,0.06665
14,0.063232
15,0.061523
16,0.064941
17,0.068359
18,0.064941
19,0.061523
20,0.063232
21,0.068359
22,0.06665
23,0.06665
24,0.064941
25,0.063232
26,0.06665
27,0.064941
28,0.063232
29,0.061523
30,0.06665
31,0.068359
32,0.063232
33,0.061523
34,0.068359
35,0.06665
36,0.063232
37,0.063232
38,0.068359
39,0.064941
40,0.063232
41,0.063232
42,0.064941
43,0.063232
44,0.063232
45,0.068359
46,0.06665
47,0.059814
48,0.059814
49,0.06665
50,0.06665
51,0.063232
52,0.063232
53,0.064941
54,0.064941
55,0.063232
56,0.064941
57,0.06665
58,0.063232
59,0.063232
60,0.068359
61,0.064941
62,0.061523
63,0.063232
64,0.06665
65,0.06665
66,0.063232
67,0.063232
68,0.064941
69,0.064941
70,0.058105
71,0.064941
72,0.06665
73,0.064941
74,0.059814
75,0.061523
76,0.06665
77,0.061523
78,0.061523
79,0.059814
80,0.064941
81,0.063232
82,0.061523
83,0.061523
84,0.06665
85,0.061523
86,0.061523
87,0.059814
88,0.064941
89,0.061523
90,0.061523
91,0.061523
92,0.063232
93,0.064941
94,0.061523
95,0.06665
96,0.059814
97,0.064941
98,0.068359
99,0.063232
100,0.063232
101,0.058105
102,0.064941
103,0.068359
104,0.058105
105,0.064941
106,0.06665
107,0.06665
108,0.059814
109,0.06665
110,0.061523
111,0.064941
112,0.064941
113,0.063232
114,0.064941
115,0.059814
116,0.063232
117,0.06665
118,0.061523
119,0.061523
120,0.064941
121,0.068359
122,0.059814
123,0.063232
124,0.068359
125,0.061523
126,0.061523
127,0.064941
128,0.064941
129,0.059814
130,0.063232
131,0.064941
132,0.063232
133,0.061523
134,0.064941
135,0.06665
136,0.064941
137,0.063232
138,0.064941
139,0.064941
140,0.059814
141,0.063232
142,0.06665
143,0.06665
144,0.059814
145,0.063232
146,0.064941
147,0.068359
148,0.063232
149,0.063232
150,0.059814
151,0.064941
152,0.063232
153,0.064941
154,0.061523
155,0.064941
156,0.063232
157,0.063232
158,0.061523
159,0.06665
160,0.064941
161,0.061523
162,0.06665
163,0.061523
164,0.06665
165,0.06665
166,0.056396
167,0.068359
168,0.070068
169,0.063232
170,0.061523
171,0.061523
172,0.06665
173,0.068359
174,0.064941
175,0.061523
176,0.061523
177,0.068359
178,0.064941
179,0.061523
180,0.061523
181,0.070068
182,0.064941
183,0.06665
184,0.063232
185,0.063232
186,0.068359
187,0.064941
188,0.064941
189,0.061523
190,0.063232
191,0.06665
192,0.06665
193,0.061523
194,0.059814
195,0.06665
196,0.068359
197,0.059814
198,0.063232
199,0.064941
200,0.068359
201,0.06665
202,0.063232
203,0.063232
204,0.064941
205,0.06665
206,0.064941
207,0.063232
208,0.063232
209,0.070068
210,0.064941
211,0.064941
212,0.064941
213,0.061523
214,0.064941
215,0.068359
216,0.063232
217,0.064941
218,0.063232
219,0.068359
220,0.064941
221,0.061523
222,0.059814
223,0.068359
224,0.06665
225,0.064941
226,0.063232
227,0.064941
228,0.06665
229,0.059814
230,0.061523
231,0.061523
232,0.06665
233,0.063232
234,0.063232
235,0.059814
236,0.06665
237,0.063232
238,0.061523
239,0.059814
240,0.063232
241,0.06665
242,0.064941
243,0.061523
244,0.058105
245,0.06665
246,0.06665
247,0.061523
248,0.063232
249,0.063232
250,0.059814
251,0.064941
252,0.063232
253,0.063232
254,0.061523
255,0.064941
256,0.06665
257,0.058105
258,0.064941
259,0.064941
260,0.064941
261,0.059814
262,0.064941
263,0.061523
264,0.059814
265,0.064941
266,0.06665
267,0.063232
268,0.063232
269,0.064941
270,0.064941
271,0.06665
272,0.061523
273,0.056396
274,0.063232
275,0.06665
276,0.06665
277,0.058105
278,0.063232
279,0.06665
280,0.064941
281,0.063232
282,0.064941
283,0.059814
284,0.063232
285,0.064941
286,0.063232
287,0.058105
288,0.059814
289,0.063232
290,0.063232
291,0.06665
292,0.059814
293,0.061523
294,0.06665
295,0.061523
296,0.063232
297,0.059814
298,0.061523
299,0.068359
300,0.064941
301,0.058105
302,0.058105
303,0.063232
304,0.061523
305,0.061523
306,0.061523
307,0.061523
308,0.063232
309,0.058105
310,0.063232
311,0.058105
312,0.059814
313,0.064941
314,0.061523
315,0.064941
316,0.061523
317,0.061523
318,0.059814
319,0.064941
320,0.056396
321,0.058105
322,0.063232
323,0.061523
324,0.061523
325,0.059814
326,0.058105
327,0.061523
328,0.061523
329,0.059814
330,0.059814
331,0.059814
332,0.054688
333,0.059814
334,0.061523
335,0.061523
336,0.058105
337,0.059814
338,0.058105
339,0.061523
340,0.061523
341,0.056396
342,0.059814
343,0.061523
344,0.063232
345,0.058105
346,0.059814
347,0.061523
348,0.058105
349,0.058105
350,0.059814
351,0.061523
352,0.056396
353,0.058105
354,0.058105
355,0.058105
356,0.058105
357,0.058105
358,0.058105
359,0.056396
360,0.058105
361,0.058105
362,0.059814
363,0.059814
364,0.058105
365,0.058105
366,0.059814
367,0.059814
368,0.056396
369,0.058105
370,0.059814
371,0.056396
372,0.061523
373,0.061523
374,0.056396
375,0.058105
376,0.058105
377,0.058105
378,0.056396
379,0.058105
380,0.058105
381,0.056396
382,0.056396
383,0.058105
384,0.058105
385,0.059814
386,0.059814
387,0.058105
388,0.056396
389,0.056396
390,0.058105
391,0.058105
392,0.056396
393,0.058105
394,0.059814
395,0.056396
396,0.056396
397,0.058105
398,0.058105
399,0.054688
400,0.056396
401,0.058105
402,0.056396
403,0.058105
404,0.058105
405,0.056396
406,0.058105
407,0.058105
408,0.056396
409,0.056396
410,0.056396
411,0.056396
412,0.058105
413,0.056396
414,0.056396
415,0.054688
416,0.056396
417,0.056396
418,0.054688
419,0.054688
420,0.056396
421,0.058105
422,0.054688
423,0.054688
424,0.059814
425,0.056396
426,0.054688
427,0.056396
428,0.054688
429,0.058105
430,0.054688
431,0.056396
432,0.056396
433,0.054688
434,0.056396
435,0.056396
436,0.054688
437,0.056396
438,0.054688
439,0.056396
440,0.052979
441,0.056396
442,0.056396
443,0.054688
444,0.056396
445,0.054688
446,0.054688
447,0.056396
448,0.054688
449,0.054688
450,0.054688
451,0.054688
452,0.056396
453,0.054688
454,0.054688
455,0.054688
456,0.054688
457,0.054688
458,0.054688
459,0.054688
460,0.054688
461,0.054688
462,0.056396
463,0.054688
464,0.054688
465,0.054688
466,0.054688
467,0.052979
468,0.052979
469,0.052979
470,0.054688
471,0.052979
472,0.052979
473,0.052979
474,0.054688
475,0.052979
476,0.052979
477,0.054688
478,0.054688
479,0.054688
480,0.052979
481,0.054688
482,0.054688
483,0.052979
484,0.052979
485,0.052979
486,0.054688
487,0.054688
488,0.054688
489,0.054688
490,0.052979
491,0.052979
492,0.052979
493,0.052979
494,0.052979
495,0.052979
496,0.052979
497,0.052979
498,0.052979
499,0.05127
500,0.05127
501,0.052979
502,0.052979
503,0.05127
504,0.052979
505,0.05127
506,0.052979
507,0.052979
508,0.052979
509,0.05127
510,0.052979
511,0.052979
512,0.052979
513,0.05127
514,0.05127
515,0.052979
516,0.052979
517,0.05127
518,0.05127
519,0.05127
520,0.05127
521,0.05127
522,0.05127
523,0.05127
524,0.05127
525,0.052979
526,0.047852
527,0.05127
528,0.05127
529,0.049561
530,0.05127
531,0.052979
532,0.05127
533,0.05127
534,0.05127
535,0.05127
536,0.05127
537,0.052979
538,0.049561
539,0.05127
540,0.05127
541,0.05127
542,0.049561
543,0.049561
544,0.049561
545,0.05127
546,0.049561
547,0.049561
548,0.05127
549,0.05127
550,0.049561
551,0.05127
552,0.05127
553,0.052979
554,0.05127
555,0.049561
556,0.05127
557,0.049561
558,0.05127
559,0.049561
560,0.05127
561,0.05127
562,0.05127
563,0.049561
564,0.049561
565,0.049561
566,0.05127
567,0.05127
568,0.05127
569,0.049561
570,0.05127
571,0.049561
572,0.049561
573,0.049561
574,0.049561
575,0.049561
576,0.047852
577,0.05127
578,0.049561
579,0.049561
580,0.05127
581,0.05127
582,0.049561
583,0.049561
584,0.047852
585,0.049561
586,0.049561
587,0.047852
588,0.047852
589,0.049561
590,0.046143
591,0.049561
592,0.047852
593,0.049561
594,0.049561
595,0.049561
596,0.049561
597,0.05127
598,0.049561
599,0.047852
600,0.049561
601,0.046143
602,0.047852
603,0.047852
604,0.047852
605,0.047852
606,0.047852
607,0.047852
608,0.049561
609,0.047852
610,0.047852
611,0.049561
612,0.047852
613,0.047852
614,0.047852
615,0.049561
616,0.047852
617,0.047852
618,0.047852
619,0.047852
620,0.047852
621,0.047852
622,0.049561
623,0.047852
624,0.049561
625,0.047852
626,0.047852
627,0.047852
628,0.049561
629,0.047852
630,0.046143
631,0.047852
632,0.046143
633,0.046143
634,0.047852
635,0.046143
636,0.047852
637,0.046143
638,0.046143
639,0.047852
640,0.046143
641,0.046143
642,0.046143
643,0.047852
644,0.046143
645,0.046143
646,0.047852
647,0.047852
648,0.046143
649,0.046143
650,0.047852
651,0.046143
652,0.046143
653,0.047852
654,0.046143
655,0.046143
656,0.046143
657,0.046143
658,0.046143
659,0.047852
660,0.046143
661,0.046143
662,0.047852
663,0.046143
664,0.046143
665,0.046143
666,0.046143
667,0.047852
668,0.046143
669,0.046143
670,0.046143
671,0.044434
672,0.044434
673,0.046143
674,0.046143
675,0.044434
676,0.042725
677,0.044434
678,0.044434
679,0.044434
680,0.042725
681,0.046143
682,0.044434
683,0.046143
684,0.046143
685,0.046143
686,0.046143
687,0.044434
688,0.042725
689,0.046143
690,0.044434
691,0.044434
692,0.042725
693,0.044434
694,0.046143
695,0.046143
696,0.042725
697,0.044434
698,0.042725
699,0.042725
700,0.044434
701,0.044434
702,0.042725
703,0.042725
704,0.044434
705,0.042725
706,0.041016
707,0.041016
708,0.042725
709,0.044434
710,0.042725
711,0.042725
712,0.044434
713,0.044434
714,0.042725
715,0.042725
716,0.042725
717,0.044434
718,0.042725
719,0.042725
720,0.044434
721,0.042725
722,0.044434
723,0.044434
724,0.041016
725,0.041016
726,0.041016
727,0.042725
728,0.042725
729,0.041016
730,0.041016
731,0.039307
732,0.041016
733,0.042725
734,0.041016
735,0.039307
736,0.042725
737,0.044434
738,0.044434
739,0.041016
740,0.039307
741,0.044434
742,0.042725
743,0.044434
744,0.041016
745,0.042725
746,0.042725
747,0.042725
748,0.037598
749,0.041016
750,0.041016
751,0.042725
752,0.041016
753,0.041016
754,0.042725
755,0.037598
756,0.042725
757,0.039307
758,0.039307
759,0.039307
760,0.042725
761,0.039307
762,0.037598
763,0.041016
764,0.039307
765,0.039307
766,0.037598
767,0.044434
768,0.041016
769,0.041016
770,0.039307
771,0.041016
772,0.044434
773,0.041016
774,0.044434
775,0.037598
776,0.042725
777,0.039307
778,0.042725
779,0.039307
780,0.03418
781,0.039307
782,0.039307
783,0.039307
784,0.037598
785,0.041016
786,0.039307
787,0.041016
788,0.041016
789,0.03418
790,0.041016
791,0.039307
792,0.041016
793,0.039307
794,0.035889
795,0.041016
796,0.037598
797,0.041016
798,0.037598
799,0.039307
800,0.039307
801,0.041016
802,0.042725
803,0.035889
804,0.039307
805,0.037598
806,0.041016
807,0.039307
808,0.035889
809,0.039307
810,0.039307
811,0.041016
812,0.035889
813,0.037598
814,0.037598
815,0.041016
816,0.039307
817,0.03418
818,0.041016
819,0.037598
820,0.041016
821,0.037598
822,0.035889
823,0.039307
824,0.037598
825,0.039307
826,0.037598
827,0.041016
828,0.039307
829,0.037598
830,0.037598
831,0.039307
832,0.039307
833,0.035889
834,0.035889
835,0.041016
836,0.037598
837,0.035889
838,0.037598
839,0.046143
840,0.041016
841,0.039307
842,0.039307
843,0.042725
844,0.042725
845,0.037598
846,0.037598
847,0.041016
848,0.047852
849,0.041016
850,0.037598
851,0.039307
852,0.039307
853,0.037598
854,0.039307
855,0.041016
856,0.039307
857,0.041016
858,0.041016
859,0.041016
860,0.039307
