,CURRENT|2
0,-0.116211
1,-0.116211
2,-0.114502
3,-0.114502
4,-0.114502
5,-0.116211
6,-0.114502
7,-0.116211
8,-0.114502
9,-0.114502
10,-0.116211
11,-0.114502
12,-0.114502
13,-0.114502
14,-0.116211
15,-0.116211
16,-0.114502
17,-0.116211
18,-0.116211
19,-0.116211
20,-0.114502
21,-0.116211
22,-0.11792
23,-0.116211
24,-0.116211
25,-0.116211
26,-0.116211
27,-0.116211
28,-0.116211
29,-0.114502
30,-0.114502
31,-0.114502
32,-0.114502
33,-0.114502
34,-0.116211
35,-0.114502
36,-0.116211
37,-0.116211
38,-0.114502
39,-0.116211
40,-0.114502
41,-0.114502
42,-0.116211
43,-0.114502
44,-0.116211
45,-0.116211
46,-0.116211
47,-0.116211
48,-0.11792
49,-0.116211
50,-0.11792
51,-0.116211
52,-0.116211
53,-0.116211
54,-0.114502
55,-0.114502
56,-0.116211
57,-0.114502
58,-0.114502
59,-0.116211
60,-0.116211
61,-0.114502
62,-0.114502
63,-0.114502
64,-0.116211
65,-0.116211
66,-0.116211
67,-0.116211
68,-0.116211
69,-0.116211
70,-0.116211
71,-0.116211
72,-0.116211
73,-0.114502
74,-0.116211
75,-0.116211
76,-0.11792
77,-0.116211
78,-0.11792
79,-0.116211
80,-0.116211
81,-0.116211
82,-0.116211
83,-0.116211
84,-0.116211
85,-0.116211
86,-0.116211
87,-0.114502
88,-0.114502
89,-0.114502
90,-0.114502
91,-0.116211
92,-0.116211
93,-0.116211
94,-0.116211
95,-0.116211
96,-0.116211
97,-0.114502
98,-0.116211
99,-0.116211
100,-0.116211
101,-0.116211
102,-0.116211
103,-0.11792
104,-0.114502
105,-0.116211
106,-0.114502
107,-0.116211
108,-0.114502
109,-0.114502
110,-0.114502
111,-0.116211
112,-0.114502
113,-0.114502
114,-0.114502
115,-0.114502
116,-0.114502
117,-0.114502
118,-0.114502
119,-0.116211
120,-0.114502
121,-0.114502
122,-0.116211
123,-0.116211
124,-0.116211
125,-0.116211
126,-0.116211
127,-0.114502
128,-0.114502
129,-0.114502
130,-0.114502
131,-0.114502
132,-0.116211
133,-0.114502
134,-0.114502
135,-0.116211
136,-0.114502
137,-0.116211
138,-0.116211
139,-0.116211
140,-0.116211
141,-0.114502
142,-0.114502
143,-0.114502
144,-0.114502
145,-0.116211
146,-0.114502
147,-0.114502
148,-0.112793
149,-0.114502
150,-0.114502
151,-0.114502
152,-0.114502
153,-0.114502
154,-0.116211
155,-0.114502
156,-0.116211
157,-0.114502
158,-0.114502
159,-0.114502
160,-0.116211
161,-0.112793
162,-0.114502
163,-0.114502
164,-0.114502
165,-0.114502
166,-0.114502
167,-0.114502
168,-0.116211
169,-0.114502
170,-0.116211
171,-0.114502
172,-0.114502
173,-0.114502
174,-0.114502
175,-0.114502
176,-0.114502
177,-0.112793
178,-0.114502
179,-0.112793
180,-0.112793
181,-0.114502
182,-0.114502
183,-0.112793
184,-0.114502
185,-0.114502
186,-0.112793
187,-0.114502
188,-0.114502
189,-0.112793
190,-0.114502
191,-0.112793
192,-0.114502
193,-0.116211
194,-0.114502
195,-0.114502
196,-0.112793
197,-0.114502
198,-0.114502
199,-0.114502
200,-0.114502
201,-0.114502
202,-0.112793
203,-0.114502
204,-0.112793
205,-0.112793
206,-0.114502
