,CURRENT|6
0,0.005371
1,0.005371
2,0.005371
3,0.005371
4,0.005371
5,0.005371
6,0.005371
7,0.005371
8,0.005371
9,0.005371
10,0.005371
11,0.005371
12,0.005371
13,0.005371
14,0.005371
15,0.005371
16,0.005371
17,0.005371
18,0.005371
19,0.005371
20,0.005371
21,0.005371
22,0.005371
23,0.005371
24,0.005371
25,0.005371
26,0.005371
27,0.005371
28,0.005371
29,0.005371
30,0.005371
31,0.005371
32,0.005371
33,0.005371
34,0.005371
35,0.005371
36,0.005371
37,0.005371
38,0.005371
39,0.005371
40,0.005371
41,0.005371
42,0.005371
43,0.005371
44,0.005371
45,0.005371
46,0.005371
47,0.005371
48,0.005371
49,0.005371
50,0.005371
51,0.005371
52,0.005371
53,0.005371
54,0.005371
55,0.005371
56,0.005371
57,0.005371
58,0.005371
59,0.005371
60,0.005371
61,0.005371
62,0.005371
63,0.005371
64,0.005371
65,0.005371
66,0.005371
67,0.005371
68,0.005371
69,0.005371
70,0.005371
71,0.005371
72,0.005371
73,0.005371
74,0.005371
75,0.005371
76,0.005371
77,0.005371
78,0.005371
79,0.005371
80,0.005371
81,0.005371
82,0.005371
83,0.005371
84,0.005371
85,0.005371
86,0.005371
87,0.005371
88,0.005371
89,0.005371
90,0.005371
91,0.005371
92,0.005371
93,0.005371
94,0.005371
95,0.005371
96,0.005371
97,0.005371
98,0.005371
99,0.005371
100,0.005371
101,0.005371
102,0.005371
103,0.005371
104,0.005371
105,0.005371
106,0.005371
107,0.005371
108,0.005371
109,0.005371
110,0.005371
111,0.005371
112,0.005371
113,0.005371
114,0.005371
115,0.005371
116,0.005371
117,0.005371
118,0.005371
119,0.005371
120,0.005371
121,0.005371
122,0.005371
123,0.005371
124,0.005371
125,0.005371
126,0.005371
127,0.005371
128,0.005371
129,0.005371
130,0.005371
131,0.005371
132,0.005371
133,0.005371
134,0.005371
135,0.005371
136,0.005371
137,0.005371
138,0.005371
139,0.005371
140,0.005371
141,0.005371
142,0.005371
143,0.005371
144,0.005371
145,0.005371
146,0.005371
147,0.005371
148,0.005371
149,0.005371
150,0.005371
151,0.002686
152,0.005371
153,0.005371
154,0.002686
155,0.002686
156,0.002686
157,0.002686
158,0.002686
159,0.002686
160,0.002686
161,0.002686
162,0.002686
163,0.002686
164,0.002686
165,0.002686
166,0.002686
167,0.002686
168,0.002686
169,0.002686
170,0.002686
171,0.002686
172,0.002686
173,0.005371
174,0.002686
175,0.002686
176,0.002686
177,0.002686
178,0.002686
179,0.002686
180,0.005371
181,0.005371
182,0.005371
183,0.005371
184,0.005371
185,0.002686
186,0.002686
187,0.005371
188,0.005371
189,0.002686
190,0.002686
191,0.002686
192,0.005371
193,0.005371
194,0.005371
195,0.002686
196,0.002686
197,0.002686
198,0.002686
199,0.002686
200,0.002686
201,0.002686
202,0.002686
203,0.002686
204,0.002686
205,0.002686
206,0.002686
207,0.002686
208,0.005371
209,0.002686
210,0.002686
211,0.002686
212,0.005371
213,0.005371
214,0.005371
215,0.005371
216,0.005371
217,0.005371
218,0.005371
219,0.005371
220,0.005371
221,0.005371
222,0.005371
223,0.005371
224,0.005371
225,0.005371
226,0.005371
227,0.005371
228,0.005371
229,0.005371
230,0.005371
231,0.005371
232,0.005371
233,0.005371
234,0.005371
235,0.005371
236,0.005371
237,0.005371
238,0.005371
239,0.005371
240,0.005371
241,0.005371
242,0.005371
243,0.005371
244,0.005371
245,0.005371
246,0.005371
247,0.005371
248,0.005371
249,0.005371
250,0.005371
251,0.005371
252,0.005371
253,0.005371
254,0.005371
255,0.005371
256,0.005371
257,0.005371
258,0.005371
259,0.005371
260,0.005371
261,0.005371
262,0.005371
263,0.005371
264,0.005371
265,0.005371
266,0.005371
267,0.005371
268,0.005371
269,0.005371
270,0.005371
271,0.005371
272,0.005371
273,0.002686
274,0.002686
275,0.005371
276,0.002686
277,0.002686
278,0.002686
279,0.002686
280,0.002686
