time,value
10,-0.8035999999999998
20,-0.9758
30,-0.8035999999999998
40,-0.7462
50,-0.6314
60,-0.574
70,-0.3444
80,-0.1148
90,0.1148
100,0.287
110,0.7462
120,1.0906
130,1.2054
140,1.4924000000000002
150,1.6646
160,1.3776
170,1.3202
180,1.4924000000000002
190,1.5498
200,1.2054
210,1.148
220,1.2054
230,1.2054
240,1.3776
250,1.3776
260,1.435
270,1.722
280,1.435
290,1.6071999999999995
300,1.435
310,1.2054
320,1.3776
330,1.435
340,1.2628
350,1.4924000000000002
360,1.2628
370,1.3202
380,1.3776
390,1.435
400,1.3776
410,1.148
420,1.2054
430,1.3776
440,1.2628
450,1.2054
460,1.2628
470,1.435
480,1.2628
490,1.2054
500,1.2054
510,1.435
520,1.3202
530,1.2054
540,1.2628
550,1.435
560,1.3202
570,1.148
580,1.2054
590,1.4924000000000002
600,1.2628
610,1.148
620,1.148
630,1.3202
640,1.2628
650,1.2054
660,1.2054
670,1.3202
680,1.2628
690,1.2054
700,1.2054
710,1.435
720,1.3776
730,1.2054
740,1.3202
750,1.4924000000000002
760,1.3776
770,1.3202
780,1.2628
790,1.4924000000000002
800,1.435
810,1.2054
820,1.2628
830,1.3202
840,1.3776
850,1.2054
860,1.2054
870,1.2628
880,1.2054
890,1.2054
900,1.2054
910,1.3202
920,1.3202
930,1.148
940,1.3202
950,1.3776
960,1.435
970,1.3202
980,1.3202
990,1.435
1000,1.3776
1010,1.3202
1020,1.2628
1030,1.3202
1040,1.435
1050,1.2054
1060,1.2054
1070,1.435
1080,1.2628
1090,1.2054
1100,1.2054
1110,1.2628
1120,1.3202
1130,1.148
1140,1.148
1150,1.2054
1160,1.3202
1170,1.148
1180,1.0906
1190,0.9758
1200,1.148
1210,1.0332
1220,0.9758
1230,0.861
1240,0.8035999999999998
1250,0.9184
1260,0.9758
1270,1.0332
1280,0.9758
1290,0.7462
1300,0.8035999999999998
1310,0.7462
1320,0.9184
1330,0.8035999999999998
1340,0.9184
1350,0.8035999999999998
1360,0.9758
1370,1.2054
1380,1.0906
1390,0.8035999999999998
1400,0.9184
1410,1.0332
1420,1.3776
1430,1.5498
1440,1.6646
1450,1.7794
1460,1.8942
1470,1.8368
1480,1.9516
1490,2.0090000000000003
1500,2.0664
1510,2.1238
1520,2.1812
1530,2.2386
1540,2.296
1550,2.296
1560,2.3534
1570,2.4108
1580,2.4108
1590,2.5256000000000003
1600,2.4682
1610,2.4682
1620,2.6404
1630,2.583
1640,2.5256000000000003
1650,2.583
1660,2.5256000000000003
1670,2.4108
1680,2.296
1690,1.9516
1700,1.5498
1710,1.148
1720,0.9184
1730,0.9758
1740,0.9758
1750,0.861
1760,0.6314
1770,0.5166
1780,0.287
1790,-0.0574
1800,-0.4017999999999999
1810,-0.9758
1820,-1.3776
1830,-1.4924000000000002
1840,-1.6071999999999995
1850,-1.5498
1860,-1.3202
