time,value
51200,-1.0906
51210,-0.7462
51220,-0.1722
51230,0.4592
51240,1.148
51250,1.435
51260,1.6071999999999995
51270,1.435
51280,1.0906
51290,1.148
51300,1.2054
51310,1.0906
51320,1.0906
51330,1.0906
51340,1.2054
51350,1.2054
51360,1.2628
51370,1.3776
51380,1.3776
51390,1.435
51400,1.3202
51410,1.3776
51420,1.3776
51430,1.2628
51440,1.2054
51450,1.2628
51460,1.2628
51470,1.148
51480,1.148
51490,1.148
51500,1.0906
51510,1.0906
51520,1.2054
51530,1.148
51540,1.0332
51550,1.0906
51560,1.148
51570,1.148
51580,1.0332
51590,1.2054
51600,1.148
51610,1.148
51620,0.9758
51630,1.0906
51640,1.0906
51650,0.9758
51660,0.9758
51670,0.9758
51680,0.9758
51690,0.9184
51700,0.8035999999999998
51710,0.9758
51720,0.9184
51730,0.9184
51740,0.8035999999999998
51750,1.0906
51760,1.0332
51770,1.148
51780,0.9758
51790,1.2628
51800,1.148
51810,1.148
51820,1.0906
51830,1.148
51840,1.148
51850,0.9184
51860,1.0332
51870,1.0906
51880,1.0332
51890,1.0332
51900,0.9184
51910,1.148
51920,0.9758
51930,0.9758
51940,0.9184
51950,1.0332
51960,0.9758
51970,0.9758
51980,1.0332
51990,1.2054
52000,0.9758
52010,0.9758
52020,1.148
52030,1.148
52040,1.0906
52050,0.9758
52060,1.148
52070,1.0906
52080,0.9184
52090,0.9758
52100,0.9758
52110,1.0906
52120,0.9758
52130,0.9758
52140,1.0906
52150,1.148
52160,0.9758
52170,0.9758
52180,1.0332
52190,1.148
52200,0.861
52210,0.9184
52220,0.9758
52230,1.0332
52240,0.861
52250,0.8035999999999998
52260,0.9184
52270,0.8035999999999998
52280,0.7462
52290,0.6888
52300,0.6314
52310,0.574
52320,0.6314
52330,0.6314
52340,0.5166
52350,0.5166
52360,0.4017999999999999
52370,0.4017999999999999
52380,0.574
52390,0.4592
52400,0.5166
52410,0.5166
52420,0.6888
52430,0.4592
52440,0.5166
52450,0.574
52460,0.4592
52470,0.7462
52480,1.0332
52490,0.9758
52500,0.8035999999999998
52510,0.574
52520,0.4592
52530,0.6314
52540,0.8035999999999998
52550,0.9184
52560,0.9758
