time,value
3410,1.4924000000000002
3420,1.6071999999999995
3430,1.435
3440,1.6071999999999995
3450,1.3776
3460,1.6071999999999995
3470,1.3202
3480,1.3776
3490,1.2054
3500,1.2054
3510,1.148
3520,1.2628
3530,1.2054
3540,1.435
3550,1.148
3560,1.3202
3570,1.3202
3580,1.2054
3590,1.148
3600,1.2628
3610,1.2054
3620,1.0906
3630,1.148
3640,1.0906
3650,1.0906
3660,1.0332
3670,0.9184
3680,0.9184
3690,0.9758
3700,0.9184
3710,0.861
3720,0.861
3730,0.861
3740,0.861
3750,0.7462
3760,0.8035999999999998
3770,0.7462
3780,0.9758
3790,0.861
3800,0.8035999999999998
3810,0.9184
3820,0.861
3830,0.8035999999999998
3840,0.861
3850,0.7462
3860,0.9184
3870,0.861
3880,0.9184
3890,1.2054
3900,1.2054
3910,1.0906
3920,1.0332
3930,0.9758
3940,1.2628
3950,1.435
3960,1.5498
3970,1.7794
3980,1.7794
3990,1.8942
4000,1.9516
4010,1.9516
4020,2.0664
4030,2.0664
4040,2.1812
4050,2.1238
4060,2.2386
4070,2.296
4080,2.296
4090,2.4108
4100,2.4682
4110,2.5256000000000003
4120,2.5256000000000003
4130,2.583
4140,2.5256000000000003
4150,2.5256000000000003
4160,2.6404
4170,2.5256000000000003
4180,2.6404
4190,2.583
4200,2.583
4210,2.5256000000000003
4220,2.1238
4230,1.722
4240,1.0906
4250,0.9184
4260,0.9758
4270,0.9758
4280,0.8035999999999998
4290,0.6314
4300,0.3444
4310,0.0
4320,-0.4017999999999999
4330,-0.861
4340,-1.3776
4350,-1.4924000000000002
4360,-1.6071999999999995
4370,-1.5498
4380,-1.3202
4390,-1.3202
4400,-1.3202
4410,-1.2054
4420,-1.3776
4430,-1.435
4440,-1.5498
4450,-1.6071999999999995
4460,-1.5498
4470,-1.6071999999999995
4480,-1.5498
4490,-1.5498
4500,-1.5498
4510,-1.6646
4520,-1.7794
4530,-1.722
4540,-1.6646
4550,-1.722
4560,-1.8368
4570,-1.7794
4580,-1.8942
4590,-1.722
4600,-1.722
4610,-1.9516
4620,-1.6646
4630,-1.6071999999999995
4640,-1.722
4650,-1.6071999999999995
4660,-1.6071999999999995
4670,-1.5498
4680,-1.6071999999999995
4690,-1.6646
4700,-1.8368
4710,-1.722
4720,-1.6071999999999995
4730,-1.8368
4740,-1.5498
4750,-1.5498
4760,-1.6646
4770,-1.5498
4780,-1.4924000000000002
4790,-1.3776
4800,-1.4924000000000002
4810,-1.435
4820,-1.435
4830,-1.6071999999999995
4840,-1.435
4850,-1.6646
4860,-1.3202
4870,-1.5498
4880,-1.3202
4890,-1.2628
4900,-1.2054
4910,-1.3776
4920,-1.2628
4930,-1.148
4940,-1.0906
4950,-1.3202
4960,-1.0906
4970,-1.2628
4980,-1.3202
4990,-1.0906
5000,-0.9758
5010,-1.0332
5020,-1.148
5030,-1.0906
5040,-1.0332
5050,-1.0906
5060,-0.9184
5070,-0.8035999999999998
5080,-0.8035999999999998
5090,-0.6888
5100,-0.7462
5110,-0.8035999999999998
5120,-0.6888
5130,-0.7462
5140,-0.6314
5150,-0.6314
5160,-0.8035999999999998
5170,-0.8035999999999998
5180,-0.8035999999999998
5190,-0.7462
5200,-0.6314
5210,-0.7462
5220,-0.7462
5230,-0.861
5240,-0.861
5250,-0.9184
5260,-0.8035999999999998
5270,-0.9758
5280,-0.9184
5290,-0.8035999999999998
5300,-0.9184
5310,-0.861
5320,-0.574
5330,-0.6314
5340,-0.861
5350,-1.0332
5360,-1.3202
5370,-1.435
5380,-1.5498
5390,-1.722
5400,-1.6646
5410,-1.8368
5420,-1.7794
5430,-1.8368
5440,-1.8942
5450,-2.0090000000000003
5460,-2.0090000000000003
5470,-2.0664
5480,-2.1238
5490,-2.1812
5500,-2.1812
5510,-2.3534
5520,-2.1812
5530,-2.296
5540,-2.1812
5550,-2.296
5560,-2.296
5570,-2.1812
5580,-2.0090000000000003
5590,-1.6646
5600,-1.2054
5610,-0.861
5620,-0.861
5630,-0.9758
5640,-0.861
5650,-0.6888
5660,-0.6314
5670,-0.6314
5680,-0.4592
5690,-0.3444
5700,-0.1722
5710,0.1148
5720,0.4017999999999999
5730,0.7462
5740,1.0906
5750,1.2054
5760,1.435
5770,1.4924000000000002
5780,1.3776
5790,1.3202
5800,1.4924000000000002
5810,1.4924000000000002
5820,1.2628
5830,1.2054
5840,1.2054
5850,1.3202
5860,1.3776
5870,1.3776
5880,1.435
5890,1.6071999999999995
5900,1.4924000000000002
5910,1.5498
5920,1.3776
5930,1.435
5940,1.435
5950,1.6646
5960,1.722
5970,1.7794
5980,1.4924000000000002
5990,1.6646
6000,1.6646
6010,1.5498
6020,1.722
6030,1.6071999999999995
6040,1.5498
6050,1.6071999999999995
6060,1.6071999999999995
6070,1.6071999999999995
6080,1.5498
6090,1.6071999999999995
6100,1.6646
6110,1.7794
6120,1.6646
6130,1.5498
6140,1.6646
6150,1.6071999999999995
6160,1.435
6170,1.6071999999999995
6180,1.435
6190,1.6071999999999995
6200,1.3776
6210,1.4924000000000002
6220,1.435
6230,1.4924000000000002
6240,1.6646
6250,1.3776
6260,1.6071999999999995
6270,1.3776
6280,1.6071999999999995
6290,1.2628
6300,1.2628
6310,1.2628
6320,1.2054
6330,1.148
6340,1.2054
6350,1.2628
6360,1.4924000000000002
6370,1.148
6380,1.2054
6390,1.3776
6400,1.2054
6410,1.148
6420,1.2054
6430,1.148
6440,1.2054
6450,1.148
6460,1.148
6470,1.148
6480,1.0332
6490,0.861
6500,0.9758
6510,0.9184
6520,0.861
6530,0.861
6540,0.861
6550,0.861
6560,0.861
6570,0.7462
6580,0.8035999999999998
6590,0.7462
6600,0.9758
6610,0.9184
6620,0.8035999999999998
6630,0.9184
6640,0.861
6650,0.8035999999999998
6660,0.9184
6670,0.7462
6680,0.9184
6690,0.8035999999999998
6700,0.9184
6710,1.2628
6720,1.2628
6730,1.0332
6740,0.9758
6750,1.0332
6760,1.2628
6770,1.435
6780,1.6646
6790,1.722
6800,1.8368
