time,value
37680,-1.148
37690,-0.7462
37700,-0.2296
37710,0.4017999999999999
37720,1.148
37730,1.435
37740,1.5498
37750,1.435
37760,1.148
37770,1.0906
37780,1.2054
37790,1.0332
37800,1.0906
37810,1.148
37820,1.2628
37830,1.2054
37840,1.2628
37850,1.3776
37860,1.3202
37870,1.3776
37880,1.2628
37890,1.3776
37900,1.2628
37910,1.2628
37920,1.2054
37930,1.2054
37940,1.2054
37950,1.2628
37960,1.148
37970,1.0332
37980,1.148
37990,1.148
38000,1.0906
38010,1.0906
38020,1.148
38030,1.148
38040,1.148
38050,1.0906
38060,1.0332
38070,1.2054
38080,1.0332
38090,1.0906
38100,0.9758
38110,1.148
38120,1.0332
38130,1.0332
38140,1.0906
38150,1.0332
38160,0.9184
38170,0.9184
38180,0.861
38190,0.9758
38200,0.9758
38210,0.9758
38220,0.9184
38230,0.9758
38240,1.0332
38250,1.0906
38260,1.0906
38270,1.2628
38280,1.0332
38290,1.0332
38300,1.0906
38310,1.2054
38320,1.0906
38330,0.9758
38340,1.0332
38350,1.0906
38360,0.9758
38370,0.9758
38380,0.9184
38390,1.0906
38400,0.9758
38410,0.9758
38420,0.9184
38430,1.0332
38440,1.0332
38450,1.0332
38460,0.9758
38470,1.2054
38480,1.0332
38490,1.0906
38500,1.148
38510,1.2054
38520,1.148
38530,1.0332
38540,1.0906
38550,1.0906
38560,1.0332
38570,0.9758
38580,0.9184
38590,1.0906
38600,1.0332
38610,0.9758
38620,0.9184
38630,0.9758
38640,1.0332
38650,0.9758
38660,1.0332
38670,1.0906
38680,0.9758
38690,0.861
38700,0.861
38710,0.9758
38720,1.0332
38730,0.861
38740,0.8035999999999998
38750,0.8035999999999998
38760,0.8035999999999998
38770,0.6888
38780,0.574
38790,0.574
38800,0.6314
38810,0.6888
38820,0.4017999999999999
38830,0.5166
38840,0.3444
38850,0.5166
38860,0.574
38870,0.4017999999999999
38880,0.4592
38890,0.5166
38900,0.6314
38910,0.4592
38920,0.574
38930,0.574
38940,0.4592
38950,0.7462
38960,0.9758
38970,0.9758
38980,0.861
38990,0.6314
39000,0.4592
39010,0.574
39020,0.7462
39030,0.9184
39040,0.861
39050,0.9184
39060,0.9184
39070,0.9184
39080,0.9184
39090,0.9758
39100,0.9758
39110,0.9758
39120,0.9758
39130,1.0332
39140,1.0332
39150,1.0332
39160,1.0906
39170,1.0906
39180,1.0906
39190,1.148
39200,1.2054
39210,1.148
39220,1.148
39230,1.2054
39240,1.2628
39250,1.2054
39260,1.2628
39270,1.2628
39280,1.2628
39290,1.2628
39300,1.3202
39310,1.3202
39320,1.3202
39330,1.2628
39340,1.2054
39350,1.0906
39360,0.9184
39370,0.6314
39380,0.2296
39390,-0.287
39400,-0.9184
39410,-1.3202
39420,-1.4924000000000002
39430,-1.3776
39440,-1.148
39450,-0.861
39460,-1.0332
39470,-1.0906
39480,-1.148
39490,-1.2628
39500,-1.2628
39510,-1.3202
39520,-1.2628
39530,-1.2054
39540,-1.2628
39550,-1.3202
39560,-1.3202
39570,-1.3776
39580,-1.5498
39590,-1.3202
39600,-1.2628
39610,-1.2628
39620,-1.148
39630,-1.3776
39640,-1.435
39650,-1.2628
39660,-1.148
39670,-1.3776
39680,-1.435
39690,-1.2054
39700,-1.148
39710,-1.148
39720,-1.3202
39730,-1.148
39740,-1.0906
39750,-0.9758
39760,-1.2054
39770,-0.9758
39780,-0.9758
39790,-1.0332
39800,-1.148
39810,-1.0332
39820,-1.0906
39830,-1.0332
39840,-1.3202
39850,-1.148
39860,-0.9758
39870,-1.0906
39880,-1.148
39890,-1.0332
39900,-1.0906
39910,-1.0332
39920,-1.2628
39930,-1.0906
39940,-0.9184
39950,-0.9758
39960,-1.148
39970,-0.9758
39980,-0.9758
39990,-0.9758
40000,-1.148
40010,-0.9758
40020,-1.0332
40030,-1.0332
40040,-1.2628
40050,-1.0906
40060,-1.148
40070,-1.0906
40080,-1.2628
40090,-1.0906
40100,-1.0906
40110,-1.0332
40120,-1.2054
40130,-1.0906
40140,-1.0332
40150,-0.9758
40160,-1.0906
40170,-0.9758
40180,-0.861
40190,-0.9758
40200,-1.148
40210,-0.9758
40220,-0.9758
40230,-0.9758
40240,-1.2628
40250,-1.0906
40260,-1.0906
40270,-1.0332
40280,-1.3202
40290,-1.0906
40300,-1.2054
40310,-1.0332
40320,-1.3202
40330,-1.0906
40340,-1.0332
40350,-0.9758
40360,-1.148
40370,-0.861
40380,-0.861
40390,-0.861
40400,-1.0906
40410,-0.861
40420,-0.6314
40430,-0.6888
40440,-0.8035999999999998
40450,-0.861
40460,-0.7462
40470,-0.6314
40480,-0.6888
40490,-0.6888
40500,-0.861
40510,-0.7462
40520,-0.574
40530,-0.4592
40540,-0.4017999999999999
40550,-0.574
40560,-0.574
40570,-0.6888
40580,-0.6314
40590,-0.8035999999999998
40600,-0.6314
40610,-0.7462
40620,-0.574
40630,-0.5166
40640,-0.574
40650,-0.861
40660,-0.861
40670,-0.6888
40680,-0.574
40690,-0.6314
40700,-0.8035999999999998
40710,-1.0332
40720,-1.0332
40730,-1.0906
40740,-1.148
40750,-1.148
40760,-1.148
40770,-1.2054
40780,-1.2054
40790,-1.2628
40800,-1.2628
40810,-1.2628
40820,-1.3202
40830,-1.3776
40840,-1.3776
40850,-1.3776
40860,-1.435
40870,-1.435
40880,-1.4924000000000002
40890,-1.4924000000000002
40900,-1.6071999999999995
40910,-1.4924000000000002
40920,-1.6071999999999995
40930,-1.6071999999999995
40940,-1.6646
40950,-1.6646
40960,-1.6646
40970,-1.6646
40980,-1.722
40990,-1.722
41000,-1.722
41010,-1.7794
41020,-1.722
41030,-1.722
41040,-1.6071999999999995
41050,-1.3776
