time,value
10210,0.9758
10220,0.9758
10230,1.0332
10240,1.3202
10250,1.2628
10260,1.2054
10270,1.3202
10280,1.3202
10290,1.2054
10300,1.2628
10310,1.2628
10320,1.2054
10330,1.3776
10340,1.3776
10350,1.2628
10360,1.2054
10370,1.148
10380,1.148
10390,1.3202
10400,1.3202
10410,1.148
10420,1.2054
10430,1.148
10440,1.148
10450,1.2054
10460,1.0332
10470,0.9758
10480,1.2054
10490,1.0906
10500,1.0332
10510,0.9758
10520,1.148
10530,1.148
10540,1.148
10550,1.0332
10560,1.148
10570,1.0906
10580,0.9184
10590,0.9758
10600,0.9758
10610,1.0332
10620,0.9184
10630,0.861
10640,1.148
10650,0.9758
10660,0.9758
10670,0.9184
10680,1.0906
10690,1.0332
10700,1.0906
10710,0.9758
10720,1.148
10730,1.0332
10740,1.0332
10750,1.0332
10760,1.2054
10770,1.148
10780,0.861
10790,1.0332
10800,1.0906
10810,1.0332
10820,0.9184
10830,0.861
10840,1.0906
10850,0.9758
10860,0.9184
10870,0.861
10880,1.0906
10890,1.0332
10900,1.0332
10910,0.9184
10920,1.2054
10930,1.0332
10940,1.0332
10950,1.0332
10960,1.148
10970,1.2054
10980,0.9758
10990,1.148
11000,1.0906
11010,1.148
11020,1.0906
11030,0.9758
11040,1.148
11050,1.0906
11060,1.0332
11070,0.9184
11080,1.0906
11090,1.0906
11100,1.0332
11110,0.9184
11120,1.148
11130,0.9184
11140,0.861
11150,0.8035999999999998
11160,0.9184
11170,0.9758
11180,0.8035999999999998
11190,0.8035999999999998
11200,0.9184
11210,0.9184
11220,0.9184
11230,0.7462
11240,0.8035999999999998
11250,0.7462
11260,0.8035999999999998
11270,0.7462
11280,0.6888
11290,0.5166
11300,0.5166
11310,0.4592
11320,0.5166
11330,0.6888
11340,0.4592
11350,0.574
11360,0.6888
11370,0.8035999999999998
11380,0.574
11390,0.5166
11400,0.6314
11410,0.6314
11420,0.5166
11430,0.6314
11440,0.8035999999999998
11450,0.9758
11460,1.0906
11470,1.3202
11480,1.2628
11490,1.3202
11500,1.3776
11510,1.435
11520,1.5498
11530,1.6071999999999995
11540,1.5498
11550,1.6071999999999995
11560,1.6646
11570,1.6646
11580,1.722
11590,1.6646
11600,1.6646
11610,1.5498
11620,1.435
11630,1.2054
11640,1.0332
11650,0.8035999999999998
11660,0.8035999999999998
11670,0.8035999999999998
11680,0.8035999999999998
11690,0.7462
11700,0.6888
11710,0.6314
11720,0.574
11730,0.4592
11740,0.4592
11750,0.4592
11760,0.3444
11770,0.2296
11780,0.2296
11790,0.1722
11800,0.0
11810,-0.2296
11820,-0.574
11830,-0.8035999999999998
11840,-1.148
11850,-1.3202
11860,-1.435
11870,-1.0332
11880,-0.9184
11890,-1.148
11900,-1.2628
11910,-1.2628
11920,-1.0332
11930,-1.3202
11940,-1.0906
11950,-1.148
11960,-1.2054
11970,-1.2628
11980,-1.3202
11990,-1.6071999999999995
12000,-1.5498
12010,-1.3776
12020,-1.3202
12030,-1.3202
12040,-1.2628
12050,-1.3202
12060,-1.435
12070,-1.435
12080,-1.3776
12090,-1.3202
12100,-1.3202
12110,-1.3202
12120,-1.3776
12130,-1.2054
12140,-1.2628
12150,-1.2628
12160,-1.148
12170,-1.148
12180,-1.0332
12190,-1.2054
12200,-1.148
12210,-1.148
12220,-1.0906
12230,-1.2628
12240,-1.148
12250,-1.0332
12260,-1.0906
12270,-1.2054
12280,-1.148
12290,-1.148
12300,-1.0906
12310,-1.2628
12320,-1.148
12330,-1.0332
12340,-1.0906
