time,value
6810,0.0
6820,0.0
6830,0.1148
6840,0.3444
6850,0.4592
6860,0.8035999999999998
6870,1.148
6880,1.2054
6890,1.435
6900,1.4924000000000002
6910,1.435
6920,1.2054
6930,1.3776
6940,1.6071999999999995
6950,1.4924000000000002
6960,1.148
6970,1.2628
6980,1.2628
6990,1.3776
7000,1.435
7010,1.3202
7020,1.4924000000000002
7030,1.6646
7040,1.6071999999999995
7050,1.4924000000000002
7060,1.3202
7070,1.3202
7080,1.3202
7090,1.3776
7100,1.3202
7110,1.4924000000000002
7120,1.148
7130,1.3202
7140,1.3202
7150,1.3202
7160,1.3776
7170,1.2054
7180,1.2054
7190,1.2628
7200,1.2628
7210,1.2628
7220,1.148
7230,1.3202
7240,1.2628
7250,1.2628
7260,1.148
7270,1.3202
7280,1.3202
7290,1.2054
7300,1.2628
7310,1.2628
7320,1.2628
7330,1.2054
7340,1.0906
7350,1.2628
7360,1.2628
7370,1.2054
7380,1.148
7390,1.2054
7400,1.2628
7410,1.2054
7420,1.0906
7430,1.2628
7440,1.2054
7450,1.0906
7460,1.148
7470,1.2628
7480,1.3202
7490,1.2054
7500,1.2628
7510,1.435
7520,1.3776
7530,1.3776
7540,1.2054
7550,1.4924000000000002
7560,1.3776
7570,1.2054
7580,1.2054
7590,1.3202
7600,1.2628
7610,1.2054
7620,1.148
7630,1.2628
7640,1.2628
7650,1.2054
7660,1.0906
7670,1.2628
7680,1.2628
7690,1.2054
7700,1.2628
7710,1.3776
7720,1.3776
7730,1.3202
7740,1.2628
7750,1.435
7760,1.435
7770,1.2054
7780,1.2054
7790,1.3202
7800,1.3202
7810,1.2054
7820,1.2628
7830,1.3202
7840,1.2054
7850,1.2054
7860,1.0906
7870,1.2054
7880,1.2054
7890,1.0906
7900,1.0906
7910,1.0906
7920,1.3202
7930,1.0906
7940,1.0332
7950,0.9758
7960,1.0906
7970,1.0332
7980,0.9184
7990,0.7462
8000,0.7462
8010,0.861
8020,0.861
8030,0.9184
8040,0.9184
8050,0.6888
8060,0.7462
8070,0.8035999999999998
8080,0.8035999999999998
8090,0.6888
8100,0.8035999999999998
8110,0.6888
8120,0.9758
8130,1.2054
8140,1.0906
8150,0.9758
8160,0.9758
8170,1.148
8180,1.3202
8190,1.5498
