time,value
6810,2.0090000000000003
6820,2.1238
6830,2.1812
6840,2.296
6850,2.3534
6860,2.5256000000000003
6870,2.4682
6880,2.583
6890,2.6404
6900,2.6404
6910,2.583
6920,2.4108
6930,2.1238
6940,1.722
6950,1.2628
6960,1.2054
6970,1.2628
6980,1.3202
6990,1.148
7000,1.148
7010,0.9758
7020,0.9758
7030,0.9184
7040,0.861
7050,0.6888
7060,0.6888
7070,0.5166
7080,0.574
7090,0.287
7100,0.4017999999999999
7110,0.2296
7120,0.1722
7130,-0.0574
7140,-0.1722
7150,-0.6314
7160,-0.8035999999999998
7170,-1.3202
7180,-1.6646
7190,-1.6646
7200,-1.4924000000000002
7210,-1.2054
7220,-1.2628
7230,-1.435
7240,-1.2628
7250,-1.3202
7260,-1.5498
7270,-1.435
7280,-1.6646
7290,-1.435
7300,-1.4924000000000002
7310,-1.435
7320,-1.435
7330,-1.6071999999999995
7340,-1.4924000000000002
7350,-1.4924000000000002
7360,-1.7794
7370,-1.722
7380,-1.5498
7390,-1.6646
7400,-1.8368
7410,-1.722
7420,-1.8368
7430,-1.7794
7440,-1.8368
7450,-1.8368
7460,-1.6071999999999995
7470,-1.5498
7480,-1.6646
7490,-1.5498
7500,-1.5498
7510,-1.5498
7520,-1.5498
7530,-1.6071999999999995
7540,-1.7794
7550,-1.6646
7560,-1.6071999999999995
7570,-1.7794
7580,-1.6071999999999995
7590,-1.4924000000000002
7600,-1.6646
7610,-1.435
7620,-1.4924000000000002
7630,-1.3202
7640,-1.3776
7650,-1.435
7660,-1.435
7670,-1.5498
7680,-1.435
7690,-1.6646
7700,-1.3776
7710,-1.5498
7720,-1.3776
7730,-1.2628
7740,-1.2628
7750,-1.2628
7760,-1.2054
7770,-1.148
7780,-1.0906
7790,-1.2628
7800,-1.148
7810,-1.2054
7820,-1.2628
7830,-1.148
7840,-1.0332
7850,-1.0332
7860,-1.0906
7870,-0.861
7880,-0.9184
7890,-1.0906
7900,-0.9758
7910,-0.7462
7920,-0.6888
7930,-0.6314
7940,-0.7462
7950,-0.8035999999999998
7960,-0.6314
7970,-0.6888
7980,-0.6314
7990,-0.6314
8000,-0.7462
8010,-0.8035999999999998
8020,-0.8035999999999998
8030,-0.7462
8040,-0.7462
8050,-0.7462
8060,-0.7462
8070,-0.9758
8080,-0.8035999999999998
8090,-1.0906
8100,-0.861
8110,-0.9758
8120,-0.8035999999999998
8130,-0.861
8140,-1.0906
8150,-0.9758
8160,-0.8035999999999998
8170,-0.8035999999999998
8180,-1.0332
8190,-1.435
8200,-1.8368
8210,-2.0090000000000003
8220,-2.1812
8230,-2.2386
8240,-2.3534
8250,-2.4682
8260,-2.5256000000000003
8270,-2.583
8280,-2.6404
8290,-2.6404
8300,-2.6404
8310,-2.4108
8320,-2.0664
8330,-1.5498
8340,-1.148
8350,-1.148
8360,-1.2628
8370,-1.2628
8380,-1.148
8390,-1.0906
8400,-0.9758
8410,-0.9184
8420,-0.861
8430,-0.7462
8440,-0.7462
8450,-0.574
8460,-0.574
8470,-0.4592
8480,-0.3444
8490,-0.2296
8500,-0.2296
8510,-0.1148
8520,-0.0574
8530,0.0574
8540,0.1722
8550,0.4017999999999999
8560,0.6888
8570,1.0906
8580,1.435
8590,1.5498
8600,1.6646
8610,1.4924000000000002
8620,1.3202
8630,1.3776
8640,1.4924000000000002
8650,1.435
8660,1.148
8670,1.2628
8680,1.2628
8690,1.3202
8700,1.3776
8710,1.3202
8720,1.3776
8730,1.6071999999999995
8740,1.5498
8750,1.4924000000000002
8760,1.3202
8770,1.3776
8780,1.3776
8790,1.6071999999999995
8800,1.6646
8810,1.6646
8820,1.3776
8830,1.6071999999999995
8840,1.5498
8850,1.5498
8860,1.6646
8870,1.6071999999999995
8880,1.3776
8890,1.435
8900,1.6071999999999995
8910,1.4924000000000002
8920,1.435
8930,1.5498
8940,1.6646
8950,1.6646
8960,1.5498
8970,1.435
8980,1.6071999999999995
8990,1.5498
9000,1.435
9010,1.4924000000000002
9020,1.3202
9030,1.5498
9040,1.3776
9050,1.435
9060,1.3776
9070,1.3776
9080,1.4924000000000002
9090,1.3202
9100,1.5498
9110,1.3776
9120,1.4924000000000002
9130,1.2628
9140,1.2628
9150,1.2054
9160,1.148
9170,1.0906
9180,1.2054
9190,1.148
9200,1.3202
9210,0.9758
9220,1.2054
9230,1.2054
9240,1.0332
9250,1.0906
9260,1.0332
9270,1.0906
9280,1.0906
9290,1.0906
9300,1.0906
9310,1.0332
9320,0.9758
9330,0.8035999999999998
9340,0.861
9350,0.861
9360,0.7462
9370,0.8035999999999998
9380,0.7462
9390,0.7462
9400,0.8035999999999998
9410,0.574
9420,0.6888
9430,0.6888
9440,0.861
9450,0.8035999999999998
9460,0.8035999999999998
9470,0.8035999999999998
9480,0.6314
9490,0.6314
9500,0.8035999999999998
9510,0.6314
9520,0.7462
9530,0.6888
9540,0.861
9550,1.2054
9560,1.148
9570,0.9184
9580,0.8035999999999998
9590,1.0332
9600,1.3202
9610,1.7794
9620,1.9516
9630,2.0664
9640,2.1238
9650,2.2386
9660,2.296
9670,2.3534
9680,2.4682
9690,2.5256000000000003
9700,2.5256000000000003
9710,2.6404
9720,2.583
9730,2.4682
9740,2.1812
9750,1.7794
9760,1.435
9770,1.2054
9780,1.3202
9790,1.3776
9800,1.3202
9810,1.2628
9820,1.148
9830,1.148
9840,1.0906
9850,0.9758
9860,0.861
9870,0.861
9880,0.7462
9890,0.6888
9900,0.6314
9910,0.6314
9920,0.4017999999999999
9930,0.5166
9940,0.287
9950,0.1722
9960,0.0
9970,-0.2296
9980,-0.6314
9990,-1.148
10000,-1.5498
10010,-1.6646
10020,-1.4924000000000002
10030,-1.435
10040,-1.2628
10050,-1.3776
10060,-1.3202
10070,-1.2054
10080,-1.4924000000000002
10090,-1.435
10100,-1.435
10110,-1.4924000000000002
10120,-1.435
10130,-1.3776
10140,-1.4924000000000002
10150,-1.4924000000000002
10160,-1.5498
10170,-1.6071999999999995
10180,-1.722
10190,-1.722
10200,-1.6071999999999995
