time,value
64720,-1.0906
64730,-0.7462
64740,-0.1722
64750,0.4592
64760,1.148
64770,1.435
64780,1.4924000000000002
64790,1.4924000000000002
64800,1.0332
64810,1.2054
64820,1.2054
64830,0.9758
64840,1.0906
64850,1.0906
64860,1.2054
64870,1.0906
64880,1.2628
64890,1.3776
64900,1.3776
64910,1.3776
64920,1.3776
64930,1.3776
64940,1.3202
64950,1.2628
64960,1.2054
64970,1.2628
64980,1.2054
64990,1.148
65000,1.148
65010,1.0332
65020,1.148
65030,1.148
65040,1.0906
65050,1.0332
65060,1.148
65070,1.148
65080,1.148
65090,1.0906
65100,1.0906
65110,1.2054
65120,1.0332
65130,1.0332
65140,1.0332
65150,1.0906
65160,1.0332
65170,1.0332
65180,0.9758
65190,0.9758
65200,0.9184
65210,0.9184
65220,0.861
65230,1.0906
65240,0.9758
65250,0.9758
65260,0.9184
65270,1.0906
65280,0.9758
65290,1.0332
65300,1.0906
65310,1.2628
65320,1.0906
65330,1.0906
65340,1.0906
65350,1.2054
65360,1.0906
65370,0.9758
65380,1.0906
65390,1.0332
65400,1.0332
65410,0.861
65420,0.9758
65430,1.0906
65440,0.9758
65450,0.9758
65460,0.861
65470,1.0332
65480,1.0332
65490,1.0332
65500,0.9758
65510,1.148
65520,1.0332
65530,1.0906
65540,1.0332
65550,1.2054
65560,1.148
65570,0.9758
65580,1.0906
65590,1.0906
65600,0.9758
65610,0.9758
65620,0.9184
65630,1.148
65640,1.0332
65650,0.9758
65660,0.9184
65670,1.0332
65680,0.9758
65690,0.9758
65700,0.861
65710,1.0906
65720,0.9758
65730,0.8035999999999998
65740,0.9758
65750,1.0906
65760,0.861
65770,0.8035999999999998
65780,0.8035999999999998
65790,0.8035999999999998
65800,0.6888
65810,0.6888
65820,0.574
65830,0.574
65840,0.574
65850,0.6888
65860,0.4592
65870,0.5166
65880,0.3444
65890,0.4017999999999999
65900,0.574
65910,0.4017999999999999
65920,0.4592
65930,0.4592
65940,0.6888
65950,0.4592
65960,0.5166
65970,0.574
65980,0.4592
65990,0.7462
66000,1.0906
66010,0.9758
66020,0.861
66030,0.574
66040,0.5166
66050,0.574
66060,0.7462
66070,0.9758
66080,0.9184
66090,0.9184
66100,0.9184
66110,0.9184
66120,0.9758
66130,0.9758
66140,0.9758
66150,0.9758
66160,1.0332
66170,1.0332
66180,1.0332
66190,1.0906
66200,1.0906
66210,1.0906
66220,1.148
66230,1.148
66240,1.148
66250,1.2054
66260,1.2054
66270,1.2054
66280,1.2054
66290,1.2628
66300,1.2628
66310,1.2628
66320,1.2628
66330,1.3202
66340,1.3776
66350,1.3776
66360,1.3776
66370,1.3202
66380,1.2628
66390,1.0906
66400,0.9758
66410,0.6314
66420,0.1722
66430,-0.2296
66440,-0.9184
66450,-1.3776
66460,-1.5498
66470,-1.435
66480,-1.148
66490,-0.8035999999999998
66500,-1.0906
66510,-1.0906
66520,-1.148
66530,-1.2054
66540,-1.2628
66550,-1.3202
66560,-1.3776
66570,-1.148
66580,-1.2628
66590,-1.3202
66600,-1.2628
66610,-1.3776
66620,-1.5498
66630,-1.3202
66640,-1.2628
66650,-1.2054
66660,-1.148
66670,-1.3776
66680,-1.3776
66690,-1.2628
66700,-1.2054
66710,-1.2628
66720,-1.3202
66730,-1.2054
66740,-1.148
66750,-1.148
66760,-1.3776
66770,-1.148
66780,-1.148
66790,-0.9758
66800,-1.2054
66810,-0.9758
66820,-0.9758
66830,-0.9758
66840,-1.148
66850,-1.0906
66860,-1.0332
66870,-1.0332
66880,-1.2628
66890,-1.148
66900,-1.0906
66910,-1.0906
66920,-1.2628
66930,-1.0906
66940,-1.0332
66950,-1.0332
66960,-1.148
66970,-0.9758
66980,-0.9184
66990,-0.9184
67000,-1.148
67010,-1.0332
67020,-0.9184
67030,-1.0332
67040,-1.148
67050,-1.0906
67060,-1.0906
67070,-1.0332
67080,-1.2628
67090,-1.148
67100,-1.0906
67110,-1.0906
67120,-1.3202
67130,-1.0906
67140,-1.0906
67150,-1.0332
67160,-1.3202
67170,-1.0906
67180,-0.9758
67190,-0.9758
67200,-1.0906
67210,-0.9184
67220,-0.9758
67230,-0.9758
67240,-1.148
67250,-0.9184
67260,-0.9758
67270,-0.9758
67280,-1.2628
67290,-1.2054
67300,-1.0332
67310,-1.0332
67320,-1.2628
67330,-1.0906
67340,-1.2054
67350,-1.0906
67360,-1.2628
67370,-1.0906
67380,-1.0906
67390,-0.9184
67400,-1.148
67410,-0.9758
67420,-0.861
67430,-0.8035999999999998
67440,-0.9758
67450,-0.861
67460,-0.6314
67470,-0.7462
67480,-0.8035999999999998
67490,-0.861
67500,-0.6888
67510,-0.6314
67520,-0.7462
67530,-0.6888
67540,-0.8035999999999998
67550,-0.861
67560,-0.5166
67570,-0.5166
67580,-0.4592
67590,-0.4592
67600,-0.574
67610,-0.6888
67620,-0.6888
67630,-0.861
67640,-0.6314
67650,-0.8035999999999998
67660,-0.6314
67670,-0.5166
67680,-0.574
67690,-0.861
67700,-0.8035999999999998
67710,-0.6888
67720,-0.574
67730,-0.6888
67740,-0.861
67750,-1.0332
67760,-1.0906
67770,-1.148
67780,-1.148
67790,-1.148
67800,-1.2054
67810,-1.2054
67820,-1.3202
67830,-1.3202
67840,-1.3202
67850,-1.3776
67860,-1.3776
67870,-1.3776
67880,-1.435
67890,-1.435
67900,-1.4924000000000002
67910,-1.4924000000000002
67920,-1.5498
67930,-1.6071999999999995
67940,-1.6071999999999995
67950,-1.6071999999999995
67960,-1.6646
67970,-1.6646
67980,-1.6646
67990,-1.6646
68000,-1.7794
68010,-1.722
68020,-1.7794
68030,-1.7794
68040,-1.8368
68050,-1.722
68060,-1.8368
68070,-1.6646
68080,-1.6071999999999995
68090,-1.435
