time,value
10210,-1.7794
10220,-1.722
10230,-1.8368
10240,-1.6646
10250,-1.722
10260,-1.8368
10270,-1.6071999999999995
10280,-1.5498
10290,-1.6071999999999995
10300,-1.435
10310,-1.4924000000000002
10320,-1.4924000000000002
10330,-1.4924000000000002
10340,-1.6646
10350,-1.7794
10360,-1.6071999999999995
10370,-1.5498
10380,-1.7794
10390,-1.4924000000000002
10400,-1.5498
10410,-1.5498
10420,-1.435
10430,-1.4924000000000002
10440,-1.3202
10450,-1.3776
10460,-1.3776
10470,-1.435
10480,-1.6071999999999995
10490,-1.3776
10500,-1.6646
10510,-1.2628
10520,-1.435
10530,-1.2628
10540,-1.2628
10550,-1.148
10560,-1.2628
10570,-1.2054
10580,-1.148
10590,-1.148
10600,-1.2628
10610,-1.0906
10620,-1.2054
10630,-1.2054
10640,-1.0332
10650,-0.9184
10660,-0.9758
10670,-1.0332
10680,-1.0332
10690,-0.9184
10700,-0.9758
10710,-0.861
10720,-0.8035999999999998
10730,-0.7462
10740,-0.574
10750,-0.6888
10760,-0.6888
10770,-0.574
10780,-0.6314
10790,-0.5166
10800,-0.5166
10810,-0.7462
10820,-0.8035999999999998
10830,-0.8035999999999998
10840,-0.6888
10850,-0.7462
10860,-0.6888
10870,-0.7462
10880,-0.9184
10890,-0.8035999999999998
10900,-0.861
10910,-0.6888
10920,-0.9184
10930,-0.8035999999999998
10940,-0.861
10950,-1.0332
10960,-0.9758
10970,-0.6888
10980,-0.574
10990,-0.861
11000,-1.0906
11010,-1.3776
11020,-1.5498
11030,-1.8368
11040,-1.8368
11050,-1.8942
11060,-1.9516
11070,-2.0664
11080,-2.1238
11090,-2.1812
11100,-2.296
11110,-2.3534
11120,-2.2386
11130,-2.296
11140,-2.2386
11150,-2.1238
11160,-1.8368
11170,-1.435
11180,-1.2628
11190,-0.9758
11200,-1.0906
11210,-1.0906
11220,-1.0332
11230,-1.0332
11240,-0.8035999999999998
11250,-0.7462
11260,-0.6314
11270,-0.4592
11280,-0.574
11290,-0.4592
11300,-0.3444
11310,-0.2296
11320,-0.2296
11330,-0.1722
11340,0.0574
