time,value
10210,1.2628
10220,1.3776
10230,1.3776
10240,1.4924000000000002
10250,1.6071999999999995
10260,1.435
10270,1.2054
10280,1.2054
10290,1.2628
10300,1.435
10310,1.2054
10320,1.3776
10330,1.6071999999999995
10340,1.6071999999999995
10350,1.5498
10360,1.435
10370,1.3776
10380,1.3202
10390,1.3776
10400,1.3202
10410,1.435
10420,1.2628
10430,1.3776
10440,1.3776
10450,1.3202
10460,1.3776
10470,1.2054
10480,1.3202
10490,1.3202
10500,1.3202
10510,1.2054
10520,1.2628
10530,1.435
10540,1.3202
10550,1.2054
10560,1.148
10570,1.435
10580,1.3776
10590,1.2054
10600,1.2628
10610,1.3202
10620,1.3202
10630,1.2054
10640,1.148
10650,1.3202
10660,1.3202
10670,1.2054
10680,1.0906
10690,1.2628
10700,1.2628
10710,1.2054
10720,1.148
10730,1.3202
10740,1.2054
10750,1.2054
10760,1.2054
10770,1.3202
10780,1.3202
10790,1.2054
10800,1.2628
10810,1.3202
10820,1.3776
10830,1.3202
10840,1.2054
10850,1.4924000000000002
10860,1.435
10870,1.2054
10880,1.148
10890,1.3202
10900,1.3202
10910,1.2054
10920,1.148
10930,1.2628
10940,1.2054
10950,1.2054
10960,1.148
10970,1.2054
10980,1.2628
10990,1.2054
11000,1.2628
11010,1.3202
11020,1.3202
11030,1.3776
11040,1.2054
11050,1.435
11060,1.3776
11070,1.3202
11080,1.2628
11090,1.3202
11100,1.3776
11110,1.2054
11120,1.2054
11130,1.3202
11140,1.2054
11150,1.148
11160,1.2054
11170,1.2628
11180,1.2054
11190,1.0906
11200,1.148
11210,1.148
11220,1.2628
11230,1.0906
11240,1.0332
11250,0.9184
11260,1.0906
11270,0.9758
11280,0.9184
11290,0.8035999999999998
11300,0.8035999999999998
11310,0.8035999999999998
11320,0.9184
11330,0.861
11340,0.9184
11350,0.7462
11360,0.6888
11370,0.8035999999999998
11380,0.8035999999999998
11390,0.6888
11400,0.8035999999999998
11410,0.6888
11420,0.9184
11430,1.148
11440,1.0906
11450,0.8035999999999998
11460,0.9184
11470,0.9758
11480,1.148
11490,1.2628
11500,1.3776
11510,1.435
11520,1.3776
11530,1.5498
11540,1.5498
11550,1.5498
11560,1.6071999999999995
11570,1.5498
11580,1.6646
11590,1.6071999999999995
11600,1.6646
11610,1.6646
11620,1.6071999999999995
11630,1.6646
11640,1.6071999999999995
11650,1.6071999999999995
11660,1.5498
11670,1.5498
11680,1.5498
11690,1.4924000000000002
11700,1.4924000000000002
11710,1.3776
11720,1.3776
11730,1.3776
11740,1.3202
11750,1.3202
11760,1.3202
11770,1.3202
11780,1.2628
11790,1.2628
11800,1.3202
11810,1.2628
11820,1.2628
11830,1.148
11840,0.9758
11850,0.8035999999999998
11860,0.3444
11870,0.0
11880,-0.5166
11890,-1.148
11900,-1.435
11910,-1.3202
11920,-1.2628
11930,-1.3776
11940,-1.435
11950,-1.2628
11960,-1.3202
11970,-1.5498
11980,-1.4924000000000002
11990,-1.5498
12000,-1.5498
12010,-1.6071999999999995
12020,-1.5498
12030,-1.4924000000000002
12040,-1.4924000000000002
12050,-1.5498
12060,-1.5498
12070,-1.6071999999999995
12080,-1.435
12090,-1.435
12100,-1.4924000000000002
12110,-1.6646
12120,-1.6646
12130,-1.435
12140,-1.435
12150,-1.6071999999999995
12160,-1.5498
12170,-1.5498
12180,-1.435
12190,-1.3776
12200,-1.4924000000000002
12210,-1.3776
12220,-1.3202
12230,-1.2628
12240,-1.4924000000000002
12250,-1.3202
12260,-1.3202
12270,-1.2628
12280,-1.4924000000000002
12290,-1.3776
12300,-1.2628
12310,-1.3202
12320,-1.4924000000000002
12330,-1.3202
12340,-1.3202
12350,-1.2054
12360,-1.3776
12370,-1.3202
12380,-1.0906
12390,-1.148
12400,-1.2628
12410,-1.2628
12420,-1.148
12430,-1.148
12440,-1.3776
12450,-1.2628
12460,-1.2628
12470,-1.2054
12480,-1.435
12490,-1.3776
12500,-1.2054
12510,-1.2628
12520,-1.6071999999999995
12530,-1.3776
12540,-1.3776
12550,-1.2628
12560,-1.3776
12570,-1.3776
12580,-1.148
12590,-1.2628
12600,-1.3202
12610,-1.2628
12620,-1.148
12630,-1.148
12640,-1.3776
12650,-1.2054
12660,-1.148
12670,-1.148
12680,-1.3776
12690,-1.2628
12700,-1.2628
12710,-1.2054
12720,-1.435
12730,-1.3776
12740,-1.2628
12750,-1.2628
12760,-1.3776
12770,-1.3776
12780,-1.148
12790,-1.2628
12800,-1.3776
12810,-1.2628
12820,-1.148
12830,-1.0906
12840,-1.2628
12850,-1.148
12860,-1.148
12870,-1.0332
12880,-1.148
12890,-1.0332
12900,-0.861
12910,-0.9758
12920,-0.9758
12930,-1.0906
12940,-0.9758
12950,-0.8035999999999998
12960,-0.861
12970,-0.9758
12980,-0.861
12990,-0.861
13000,-0.861
13010,-0.7462
13020,-0.861
13030,-0.8035999999999998
13040,-0.8035999999999998
13050,-0.861
13060,-0.8035999999999998
13070,-0.8035999999999998
13080,-0.861
13090,-0.861
13100,-0.8035999999999998
13110,-0.8035999999999998
13120,-0.9758
13130,-0.6888
13140,-0.4592
13150,-0.6314
13160,-0.7462
13170,-1.0332
13180,-1.2054
13190,-1.2628
13200,-1.2628
13210,-1.3202
13220,-1.3202
13230,-1.3776
13240,-1.3202
13250,-1.3776
13260,-1.4924000000000002
13270,-1.4924000000000002
13280,-1.3776
13290,-1.5498
13300,-1.435
13310,-1.435
13320,-1.435
13330,-1.3776
13340,-1.3202
13350,-1.3202
13360,-1.3202
13370,-1.2628
13380,-1.2628
13390,-1.2054
13400,-1.2628
13410,-1.148
13420,-1.2628
13430,-1.2054
13440,-1.148
13450,-1.2054
13460,-1.2054
13470,-1.148
13480,-1.148
13490,-1.148
13500,-1.148
13510,-1.0906
13520,-0.9184
13530,-0.861
13540,-0.574
13550,-0.287
