time,value
3410,-0.3444
3420,-0.2296
3430,0.0
3440,0.1722
3450,0.5166
3460,0.9758
3470,1.5498
3480,1.6071999999999995
3490,1.6071999999999995
3500,1.435
3510,1.435
3520,1.6071999999999995
3530,1.6071999999999995
3540,1.3202
3550,1.2628
3560,1.2054
3570,1.2628
3580,1.3776
3590,1.3202
3600,1.435
3610,1.6646
3620,1.6646
3630,1.4924000000000002
3640,1.3776
3650,1.3776
3660,1.3202
3670,1.3776
3680,1.435
3690,1.435
3700,1.2054
3710,1.3202
3720,1.3202
3730,1.435
3740,1.3776
3750,1.148
3760,1.2054
3770,1.3202
3780,1.2628
3790,1.2628
3800,1.148
3810,1.3202
3820,1.2628
3830,1.2054
3840,1.148
3850,1.3202
3860,1.3202
3870,1.2054
3880,1.2054
3890,1.3202
3900,1.2054
3910,1.148
3920,1.148
3930,1.3202
3940,1.2054
3950,1.2054
3960,1.0906
3970,1.2628
3980,1.2628
3990,1.2054
4000,1.0906
4010,1.2628
4020,1.2054
4030,1.2054
4040,1.0906
4050,1.2628
4060,1.2628
4070,1.2054
4080,1.2628
4090,1.435
4100,1.3776
4110,1.3202
4120,1.2054
4130,1.3776
4140,1.3202
4150,1.2054
4160,1.0906
4170,1.2628
4180,1.2054
4190,1.2054
4200,1.0906
4210,1.2054
4220,1.2628
4230,1.2054
4240,1.0906
4250,1.2628
4260,1.2628
4270,1.0906
4280,1.148
4290,1.3202
4300,1.3202
4310,1.3202
4320,1.2054
4330,1.4924000000000002
4340,1.3776
4350,1.2054
4360,1.2054
4370,1.3202
4380,1.3202
4390,1.2054
4400,1.148
4410,1.2054
4420,1.2054
4430,1.2054
4440,1.0332
4450,1.2054
4460,1.2054
4470,1.0332
4480,1.0906
4490,1.0906
4500,1.2054
4510,1.0906
4520,0.9758
4530,0.9758
4540,1.0906
4550,1.0332
4560,0.9184
4570,0.7462
4580,0.7462
4590,0.861
4600,0.861
4610,0.8035999999999998
4620,0.9184
4630,0.6888
4640,0.6888
4650,0.6888
4660,0.861
4670,0.7462
4680,0.861
4690,0.6888
4700,1.0332
4710,1.2628
4720,1.2054
4730,1.0906
4740,0.9758
4750,1.2628
4760,1.435
4770,1.8368
4780,2.0090000000000003
4790,2.1812
4800,2.2386
4810,2.3534
4820,2.3534
4830,2.3534
4840,2.4682
4850,2.5256000000000003
4860,2.5256000000000003
4870,2.5256000000000003
4880,2.4682
4890,2.1238
4900,1.722
4910,1.4924000000000002
4920,1.3202
4930,1.4924000000000002
4940,1.5498
4950,1.435
4960,1.3202
4970,1.2628
4980,1.2054
4990,1.2628
5000,1.0906
5010,1.0906
5020,1.0332
5030,0.9758
5040,0.9184
5050,0.8035999999999998
5060,0.6888
5070,0.8035999999999998
5080,0.7462
5090,0.6314
5100,0.5166
5110,0.3444
5120,0.1722
5130,-0.0574
5140,-0.4017999999999999
5150,-0.861
5160,-1.435
5170,-1.722
5180,-1.6071999999999995
5190,-1.3776
5200,-1.435
5210,-1.3202
5220,-1.3202
5230,-1.2054
5240,-1.3776
5250,-1.4924000000000002
5260,-1.5498
5270,-1.5498
5280,-1.435
5290,-1.435
5300,-1.5498
5310,-1.4924000000000002
5320,-1.435
5330,-1.435
5340,-1.6071999999999995
5350,-1.435
5360,-1.3776
5370,-1.3776
5380,-1.4924000000000002
5390,-1.6646
5400,-1.5498
5410,-1.435
5420,-1.4924000000000002
5430,-1.435
5440,-1.4924000000000002
5450,-1.4924000000000002
5460,-1.3776
5470,-1.2628
5480,-1.4924000000000002
5490,-1.3776
5500,-1.3202
5510,-1.148
5520,-1.3202
5530,-1.2628
5540,-1.2628
5550,-1.148
5560,-1.3776
5570,-1.3202
5580,-1.2628
5590,-1.2628
5600,-1.435
5610,-1.3776
5620,-1.3202
5630,-1.148
5640,-1.3776
5650,-1.2054
5660,-1.148
5670,-1.148
5680,-1.2054
5690,-1.2054
5700,-1.148
5710,-1.0906
5720,-1.3776
5730,-1.2054
5740,-1.148
5750,-1.2054
5760,-1.3776
5770,-1.3776
5780,-1.2628
5790,-1.2628
5800,-1.435
5810,-1.3776
5820,-1.3202
5830,-1.2628
5840,-1.3776
5850,-1.3776
5860,-1.148
5870,-1.148
5880,-1.2628
5890,-1.2628
5900,-1.148
5910,-1.0332
5920,-1.3202
5930,-1.148
5940,-1.2628
5950,-1.0906
5960,-1.3202
5970,-1.2628
5980,-1.2628
5990,-1.2054
6000,-1.435
6010,-1.2628
6020,-1.3202
6030,-1.2054
6040,-1.3776
6050,-1.3776
6060,-1.148
6070,-1.2054
6080,-1.3202
6090,-1.2628
6100,-1.148
6110,-0.9758
6120,-1.148
6130,-1.0906
6140,-1.0906
6150,-0.9184
6160,-1.148
6170,-1.0332
6180,-0.9184
6190,-0.9758
6200,-0.9758
6210,-1.0332
6220,-0.9184
6230,-0.8035999999999998
6240,-0.8035999999999998
