time,value
115420,-1.148
115430,-0.8035999999999998
115440,-0.2296
115450,0.3444
115460,1.148
115470,1.435
115480,1.6071999999999995
115490,1.435
115500,1.0906
115510,1.0906
115520,1.148
115530,1.0906
115540,0.9758
115550,1.148
115560,1.2628
115570,1.148
115580,1.2628
115590,1.3776
115600,1.3776
115610,1.4924000000000002
115620,1.2628
115630,1.3776
115640,1.2628
115650,1.2628
115660,1.2054
115670,1.2628
115680,1.2054
115690,1.148
115700,1.2054
115710,1.0906
115720,1.0332
115730,1.0906
115740,1.0906
115750,1.148
115760,1.0906
115770,1.2054
115780,1.0906
115790,1.0906
115800,1.0906
115810,1.148
115820,1.0906
115830,1.0332
115840,0.9758
115850,1.0906
115860,0.9758
115870,0.9758
115880,1.0332
115890,1.0332
115900,0.9184
115910,0.8035999999999998
115920,0.9184
115930,1.0906
115940,0.861
115950,0.9758
115960,0.9758
115970,1.0332
115980,0.9758
115990,1.0906
116000,1.148
116010,1.3202
116020,1.0332
116030,1.0906
116040,1.148
116050,1.2054
116060,1.0332
116070,0.9758
116080,1.148
116090,1.0332
116100,0.9184
116110,0.9758
116120,1.0332
116130,1.0906
116140,0.9184
116150,0.9758
116160,0.861
116170,0.9758
116180,0.9758
116190,1.0906
116200,0.9758
116210,1.2054
116220,1.0906
116230,1.0906
116240,1.0906
116250,1.2054
116260,1.0906
116270,1.0332
116280,1.0906
116290,1.0906
116300,0.9758
116310,0.9758
116320,0.9184
116330,1.0906
116340,0.9758
116350,0.9758
116360,0.9184
116370,1.0332
116380,1.0332
116390,1.0332
116400,0.861
116410,1.0906
116420,0.9758
116430,0.8035999999999998
116440,0.861
116450,0.9758
116460,1.0332
116470,0.7462
116480,0.8035999999999998
116490,0.8035999999999998
116500,0.8035999999999998
116510,0.6888
116520,0.574
116530,0.6888
116540,0.6314
116550,0.6888
116560,0.5166
116570,0.574
116580,0.4017999999999999
116590,0.5166
116600,0.574
116610,0.4017999999999999
116620,0.4592
116630,0.5166
116640,0.6888
116650,0.4592
116660,0.574
116670,0.574
116680,0.4592
116690,0.7462
116700,1.0332
116710,0.9758
116720,0.8035999999999998
116730,0.6314
116740,0.4592
116750,0.574
116760,0.7462
116770,0.9184
116780,0.861
116790,0.861
116800,0.861
116810,0.9184
116820,0.9184
116830,0.9184
116840,0.9758
116850,0.9758
116860,0.9758
116870,1.0332
116880,1.0332
116890,1.0332
116900,1.0906
116910,1.0906
116920,1.0906
116930,1.148
116940,1.148
116950,1.148
116960,1.148
116970,1.2054
116980,1.2054
116990,1.2054
117000,1.2054
117010,1.2628
117020,1.2628
117030,1.2628
117040,1.2628
117050,1.2628
117060,1.3202
117070,1.2628
117080,1.2054
117090,1.0906
117100,0.9184
117110,0.6314
117120,0.1722
117130,-0.287
117140,-0.9184
117150,-1.3776
117160,-1.4924000000000002
117170,-1.435
117180,-1.148
117190,-0.8035999999999998
117200,-1.0906
117210,-1.0906
117220,-1.0906
117230,-1.2628
117240,-1.2628
117250,-1.3202
117260,-1.3776
117270,-1.2054
117280,-1.2628
117290,-1.2628
117300,-1.3202
117310,-1.3202
117320,-1.435
117330,-1.435
117340,-1.2628
117350,-1.2054
117360,-1.0906
117370,-1.3776
117380,-1.435
117390,-1.2054
117400,-1.148
117410,-1.2628
117420,-1.3202
117430,-1.2054
117440,-1.2054
117450,-1.148
117460,-1.3202
117470,-1.0906
117480,-1.148
117490,-0.9758
117500,-1.0906
117510,-1.0332
117520,-0.9758
117530,-1.0332
117540,-1.2628
117550,-1.0332
117560,-1.0906
117570,-1.0332
117580,-1.2628
117590,-1.148
117600,-0.9758
117610,-1.0906
117620,-1.2628
117630,-1.0906
117640,-1.0906
117650,-1.0332
117660,-1.148
117670,-1.0906
117680,-0.9758
117690,-0.9184
117700,-1.0906
117710,-0.9758
117720,-0.9184
117730,-0.9758
117740,-1.148
117750,-1.0906
117760,-1.0906
117770,-1.0332
117780,-1.2628
117790,-1.148
117800,-1.0332
117810,-1.0906
117820,-1.2054
117830,-1.0906
117840,-1.148
117850,-1.0332
117860,-1.2628
117870,-1.0906
117880,-1.0332
117890,-1.0332
117900,-1.0906
117910,-0.9184
117920,-0.9758
117930,-0.9758
117940,-1.0906
117950,-0.9184
117960,-1.0906
117970,-0.9758
117980,-1.2628
117990,-1.148
118000,-1.0906
118010,-1.0332
118020,-1.2628
118030,-1.0906
118040,-1.0906
118050,-1.0906
118060,-1.3202
118070,-1.0906
118080,-0.9758
118090,-0.9758
118100,-1.0906
118110,-0.861
118120,-0.8035999999999998
118130,-0.8035999999999998
118140,-1.0332
118150,-0.861
118160,-0.6314
118170,-0.7462
118180,-0.8035999999999998
118190,-0.7462
118200,-0.7462
118210,-0.6314
118220,-0.7462
118230,-0.6888
118240,-0.8035999999999998
118250,-0.8035999999999998
118260,-0.574
118270,-0.4592
118280,-0.4592
118290,-0.4592
118300,-0.574
118310,-0.6888
118320,-0.6888
118330,-0.7462
118340,-0.6314
118350,-0.8035999999999998
118360,-0.5166
118370,-0.5166
118380,-0.6888
118390,-0.8035999999999998
118400,-0.8035999999999998
118410,-0.6314
118420,-0.574
118430,-0.6314
118440,-0.861
118450,-1.0906
118460,-1.148
118470,-1.148
118480,-1.148
118490,-1.148
118500,-1.2054
118510,-1.2628
118520,-1.2628
118530,-1.3776
118540,-1.3776
118550,-1.3776
118560,-1.3776
118570,-1.435
118580,-1.435
118590,-1.4924000000000002
118600,-1.4924000000000002
118610,-1.5498
118620,-1.5498
118630,-1.5498
118640,-1.6071999999999995
118650,-1.6646
118660,-1.6646
118670,-1.6646
118680,-1.722
118690,-1.722
118700,-1.7794
118710,-1.722
118720,-1.7794
118730,-1.7794
118740,-1.8368
118750,-1.8368
118760,-1.8368
118770,-1.7794
118780,-1.6071999999999995
118790,-1.435
