time,value
3390,-0.9758
3400,-0.861
3410,-0.9184
3420,-0.9184
3430,-0.8035999999999998
3440,-0.6888
3450,-0.6314
3460,-0.6314
3470,-0.4592
3480,-0.4592
3490,-0.4017999999999999
3500,-0.287
3510,-0.1148
3520,0.0
3530,0.0574
3540,0.4017999999999999
3550,0.8035999999999998
3560,1.0906
3570,1.3776
3580,1.435
3590,1.2054
3600,0.8035999999999998
3610,0.7462
3620,0.9184
3630,1.0332
3640,1.0906
3650,1.3202
3660,1.2054
3670,1.2628
3680,1.3202
3690,1.3776
3700,1.148
3710,1.2628
3720,1.3202
3730,1.2628
3740,1.3202
3750,1.2628
3760,1.3776
3770,1.148
3780,1.148
3790,1.0906
3800,1.3202
3810,1.2054
3820,1.0332
3830,1.2054
3840,1.148
3850,1.148
3860,1.2054
3870,1.0332
3880,0.9184
3890,1.2054
3900,1.0906
3910,1.0906
3920,0.9758
3930,1.0906
3940,1.0906
3950,1.0332
3960,0.9184
3970,1.0906
3980,1.0332
3990,1.0332
4000,0.9758
4010,0.9758
4020,0.9758
4030,0.9184
4040,0.861
4050,1.0906
4060,0.9758
4070,0.9184
4080,0.861
4090,1.0332
4100,1.0332
4110,1.0332
4120,0.9184
4130,1.0906
4140,1.0332
4150,1.0906
4160,0.9184
4170,1.0906
4180,1.148
4190,0.9758
4200,0.9758
4210,1.0332
4220,0.9758
4230,0.861
4240,0.8035999999999998
4250,1.0906
4260,1.0332
4270,0.9184
4280,0.861
4290,1.0332
4300,1.0906
4310,0.9758
4320,0.9758
4330,1.2054
4340,1.0332
4350,1.0332
4360,0.9184
4370,1.0332
4380,1.148
4390,0.9758
4400,1.0906
4410,1.0906
4420,1.0906
4430,1.0332
4440,0.9758
4450,1.148
4460,1.0906
4470,0.9758
4480,0.9758
4490,0.9758
4500,1.0906
4510,0.9758
4520,0.8035999999999998
4530,1.0906
4540,0.861
4550,0.861
4560,0.7462
4570,0.9184
4580,0.9758
4590,0.7462
4600,0.7462
4610,0.9184
4620,0.8035999999999998
4630,0.9184
4640,0.6888
4650,0.8035999999999998
4660,0.8035999999999998
4670,0.8035999999999998
4680,0.7462
4690,0.6314
4700,0.5166
4710,0.5166
4720,0.4592
4730,0.5166
4740,0.6888
4750,0.4592
4760,0.574
4770,0.574
4780,0.8035999999999998
4790,0.574
4800,0.5166
4810,0.6314
4820,0.574
4830,0.4017999999999999
4840,0.574
4850,0.7462
4860,0.9184
4870,1.148
4880,1.2628
4890,1.2628
4900,1.3776
4910,1.435
4920,1.435
4930,1.435
4940,1.435
4950,1.6071999999999995
4960,1.6071999999999995
4970,1.6071999999999995
4980,1.6071999999999995
4990,1.6646
5000,1.6646
5010,1.6646
5020,1.6071999999999995
5030,1.5498
5040,1.4924000000000002
5050,1.3202
5060,1.0906
5070,0.9184
5080,0.8035999999999998
5090,0.8035999999999998
5100,0.8035999999999998
5110,0.7462
5120,0.7462
5130,0.6888
5140,0.6314
5150,0.5166
5160,0.4592
5170,0.4592
5180,0.4017999999999999
5190,0.2296
5200,0.2296
5210,0.0
5220,-0.0574
5230,-0.4017999999999999
5240,-0.6888
5250,-1.148
5260,-1.3202
5270,-1.4924000000000002
5280,-1.2628
5290,-1.0332
5300,-1.0332
5310,-1.3202
5320,-1.2628
5330,-1.0906
5340,-1.2054
5350,-1.0906
5360,-1.148
5370,-1.148
5380,-1.2628
5390,-1.3202
5400,-1.5498
5410,-1.3776
5420,-1.3776
5430,-1.2054
5440,-1.2628
5450,-1.2628
5460,-1.3202
5470,-1.435
5480,-1.435
5490,-1.3202
5500,-1.3202
5510,-1.3776
5520,-1.148
5530,-1.2628
5540,-1.2054
5550,-1.2054
5560,-1.148
5570,-1.148
5580,-1.2054
5590,-0.9758
5600,-1.2628
5610,-1.0906
5620,-1.148
5630,-0.9758
5640,-1.0906
5650,-1.148
5660,-1.0906
5670,-0.9184
5680,-1.0906
5690,-1.148
5700,-1.2054
5710,-0.9758
5720,-1.148
5730,-1.2628
5740,-1.148
5750,-0.9758
5760,-1.0906
5770,-1.2054
5780,-1.0332
5790,-0.9184
5800,-1.148
5810,-1.0332
5820,-1.0906
5830,-0.7462
5840,-1.0906
5850,-1.0906
5860,-1.0332
5870,-0.861
5880,-1.0906
5890,-1.148
5900,-1.0906
5910,-0.6888
5920,-1.0906
5930,-1.2054
5940,-1.0906
5950,-0.9184
5960,-1.0906
5970,-1.2054
5980,-1.0906
5990,-0.861
6000,-1.0906
6010,-1.148
6020,-1.0906
6030,-0.8035999999999998
6040,-0.9758
6050,-1.0906
6060,-0.9758
6070,-0.9184
6080,-1.0906
6090,-1.0906
6100,-1.0906
6110,-0.8035999999999998
6120,-1.0906
6130,-1.2054
6140,-1.0906
6150,-0.9184
6160,-1.0906
6170,-1.148
6180,-1.148
6190,-0.9184
6200,-1.0906
6210,-1.0332
6220,-0.9758
6230,-0.7462
6240,-0.9758
6250,-0.9758
6260,-0.861
6270,-0.7462
6280,-0.9184
6290,-1.0332
6300,-0.861
6310,-0.7462
6320,-0.8035999999999998
6330,-0.861
6340,-0.861
6350,-0.7462
6360,-0.6314
6370,-0.4592
6380,-0.6888
6390,-0.8035999999999998
6400,-0.6888
6410,-0.6314
6420,-0.5166
6430,-0.5166
6440,-0.5166
6450,-0.574
6460,-0.6888
6470,-0.6888
6480,-0.574
6490,-0.7462
6500,-0.9758
6510,-0.9184
6520,-0.7462
6530,-0.6888
6540,-0.9184
6550,-1.2054
6560,-1.2628
6570,-1.435
6580,-1.4924000000000002
6590,-1.4924000000000002
6600,-1.6646
6610,-1.6646
6620,-1.722
6630,-1.7794
6640,-1.8368
6650,-1.8942
6660,-1.8368
6670,-1.9516
6680,-1.9516
6690,-2.0090000000000003
6700,-1.9516
6710,-1.8942
6720,-1.8942
6730,-1.7794
6740,-1.6071999999999995
6750,-1.2628
6760,-1.0906
