time,value
149220,-1.148
149230,-0.8035999999999998
149240,-0.2296
149250,0.4017999999999999
149260,1.148
149270,1.4924000000000002
149280,1.5498
149290,1.4924000000000002
149300,1.148
149310,1.0906
149320,1.2054
149330,0.9758
149340,1.0906
149350,1.2054
149360,1.2054
149370,1.2054
149380,1.2628
149390,1.3776
149400,1.3202
149410,1.3776
149420,1.3202
149430,1.435
149440,1.2628
149450,1.2628
149460,1.2054
149470,1.2054
149480,1.2054
149490,1.2628
149500,1.0906
149510,1.0332
149520,1.148
149530,1.148
149540,1.0906
149550,1.0906
149560,1.0906
149570,1.2054
149580,1.0906
149590,1.0906
149600,1.0332
149610,1.2054
149620,1.0332
149630,1.0906
149640,1.0332
149650,1.148
149660,1.0332
149670,0.9758
149680,1.0332
149690,1.0332
149700,0.9758
149710,0.9184
149720,0.861
149730,1.0906
149740,1.0332
149750,1.0332
149760,0.861
149770,1.0906
149780,1.0332
149790,1.0906
149800,1.0906
149810,1.2628
149820,1.0906
149830,1.0906
149840,1.0906
149850,1.2054
149860,1.148
149870,0.9758
149880,1.0332
149890,1.0906
149900,0.9758
149910,0.9758
149920,0.861
149930,1.0906
149940,0.9758
149950,0.9758
149960,0.861
149970,1.0332
149980,1.0332
149990,1.0332
150000,0.9758
150010,1.2054
150020,1.0332
150030,1.0906
150040,1.0906
150050,1.0906
150060,1.148
150070,0.9758
150080,1.148
150090,1.0906
150100,0.9758
150110,0.9184
150120,0.9184
150130,1.148
150140,0.9758
150150,0.9758
150160,0.9184
150170,1.0332
150180,0.9758
150190,1.0332
150200,1.0332
150210,1.148
150220,0.9758
150230,0.8035999999999998
150240,0.861
150250,1.0906
150260,0.9758
150270,0.7462
150280,0.8035999999999998
150290,0.8035999999999998
150300,0.8035999999999998
150310,0.6888
150320,0.6314
150330,0.574
150340,0.574
150350,0.6888
150360,0.5166
150370,0.5166
150380,0.4592
150390,0.5166
150400,0.574
150410,0.4017999999999999
150420,0.4592
150430,0.5166
150440,0.6888
150450,0.4592
150460,0.574
150470,0.4592
150480,0.4592
150490,0.7462
150500,0.9758
150510,0.9184
150520,0.8035999999999998
150530,0.574
150540,0.4592
150550,0.6314
150560,0.8035999999999998
150570,0.9184
150580,0.9184
150590,0.9184
150600,0.9184
150610,0.9184
150620,0.9758
150630,0.9758
150640,0.9758
150650,1.0332
150660,1.0332
150670,1.0906
150680,1.0906
150690,1.148
150700,1.0906
150710,1.148
150720,1.148
150730,1.2054
150740,1.2054
150750,1.2628
150760,1.2628
150770,1.2628
150780,1.2628
150790,1.2628
150800,1.3776
150810,1.3202
150820,1.3776
150830,1.3776
150840,1.3776
150850,1.3776
150860,1.3776
150870,1.3776
150880,1.3202
150890,1.2054
150900,0.9758
150910,0.6888
150920,0.287
150930,-0.1722
150940,-0.861
150950,-1.3776
150960,-1.4924000000000002
150970,-1.435
150980,-1.148
150990,-0.861
151000,-1.0332
151010,-1.0906
151020,-1.0906
151030,-1.2054
151040,-1.2628
151050,-1.2628
151060,-1.3776
151070,-1.2054
151080,-1.2628
151090,-1.3202
151100,-1.3202
151110,-1.3776
151120,-1.435
151130,-1.3202
151140,-1.3202
151150,-1.2628
151160,-1.2628
151170,-1.3202
151180,-1.435
151190,-1.2054
151200,-1.0906
151210,-1.3776
151220,-1.3202
151230,-1.2054
151240,-1.2054
151250,-1.148
151260,-1.3202
151270,-1.0906
151280,-1.148
151290,-1.0332
151300,-1.0906
151310,-0.9758
151320,-0.9184
151330,-1.0332
151340,-1.148
151350,-1.0332
151360,-1.0906
151370,-1.0332
151380,-1.2628
151390,-1.148
151400,-1.0332
151410,-1.0906
151420,-1.2628
151430,-1.0906
151440,-1.0906
151450,-0.9758
151460,-1.148
151470,-1.0906
151480,-0.9758
151490,-0.9758
151500,-1.2054
151510,-0.9758
151520,-0.9758
151530,-1.0332
151540,-1.148
151550,-1.0906
151560,-1.0906
151570,-1.0332
151580,-1.148
151590,-1.148
151600,-1.148
151610,-1.0906
151620,-1.2628
151630,-1.0906
151640,-1.0906
151650,-1.0332
151660,-1.2628
151670,-1.0906
151680,-1.0906
151690,-0.9758
151700,-1.148
151710,-0.9184
151720,-0.861
151730,-0.9758
151740,-1.0906
151750,-0.9758
151760,-1.0332
151770,-0.9758
151780,-1.3202
151790,-1.0906
151800,-1.0332
151810,-1.0906
151820,-1.2628
151830,-1.0906
151840,-1.148
151850,-1.0332
151860,-1.3776
151870,-1.0906
151880,-1.0332
151890,-1.0332
151900,-1.148
151910,-0.861
151920,-0.8035999999999998
151930,-0.8035999999999998
151940,-1.0332
151950,-0.861
151960,-0.6314
151970,-0.7462
151980,-0.8035999999999998
151990,-0.861
152000,-0.6888
152010,-0.6888
152020,-0.8035999999999998
152030,-0.8035999999999998
152040,-0.861
152050,-0.8035999999999998
152060,-0.5166
152070,-0.4592
152080,-0.4592
152090,-0.574
152100,-0.574
152110,-0.6888
152120,-0.6888
152130,-0.7462
152140,-0.6314
152150,-0.6888
152160,-0.574
152170,-0.4017999999999999
152180,-0.6888
152190,-0.861
152200,-0.861
152210,-0.7462
152220,-0.6314
152230,-0.574
152240,-0.8035999999999998
152250,-1.0332
152260,-1.148
