time,value
10,-0.2296
20,-0.1148
30,0.1148
40,0.4017999999999999
50,0.7462
60,1.148
70,1.3202
80,1.435
90,1.3776
100,1.3776
110,1.3776
120,1.5498
130,1.5498
140,1.2628
150,1.2054
160,1.148
170,1.3202
180,1.3202
190,1.2628
200,1.435
210,1.6646
220,1.6071999999999995
230,1.5498
240,1.3776
250,1.3776
260,1.3776
270,1.5498
280,1.6071999999999995
290,1.6646
300,1.5498
310,1.5498
320,1.5498
330,1.4924000000000002
340,1.6646
350,1.6071999999999995
360,1.5498
370,1.4924000000000002
380,1.6071999999999995
390,1.4924000000000002
400,1.435
410,1.6071999999999995
420,1.722
430,1.722
440,1.6071999999999995
450,1.4924000000000002
460,1.6646
470,1.5498
480,1.5498
490,1.6071999999999995
500,1.3202
510,1.4924000000000002
520,1.3776
530,1.435
540,1.3776
550,1.4924000000000002
560,1.6071999999999995
570,1.3776
580,1.5498
590,1.3202
600,1.4924000000000002
610,1.2628
620,1.3202
630,1.2628
640,1.2054
650,1.148
660,1.0906
670,1.2054
680,1.3202
690,1.0906
700,1.2054
710,1.3776
720,1.0906
730,1.0906
740,1.0906
750,1.148
760,1.0906
770,1.148
780,1.0332
790,1.0906
800,0.9758
810,0.8035999999999998
820,0.861
830,0.9184
840,0.861
850,0.861
860,0.8035999999999998
870,0.8035999999999998
880,0.861
890,0.6888
900,0.7462
910,0.6888
920,0.9758
930,0.8035999999999998
940,0.8035999999999998
950,0.8035999999999998
960,0.7462
970,0.6888
980,0.9184
990,0.7462
1000,0.8035999999999998
1010,0.7462
1020,0.861
1030,1.0906
1040,1.0906
1050,0.9184
1060,0.861
1070,0.9758
1080,1.2054
1090,1.3776
1100,1.5498
1110,1.6071999999999995
1120,1.8368
1130,1.8368
1140,1.7794
1150,1.8942
1160,2.0090000000000003
1170,2.0090000000000003
1180,2.0664
1190,2.1238
1200,2.1812
1210,2.2386
1220,2.1812
1230,2.296
1240,2.296
1250,2.296
1260,2.4682
1270,2.3534
1280,2.3534
1290,2.3534
1300,2.4108
1310,2.3534
1320,2.2386
1330,2.0090000000000003
1340,1.6646
1350,1.2628
1360,1.0332
1370,1.0332
1380,1.0332
1390,0.9184
1400,0.9184
1410,0.7462
1420,0.574
1430,0.4592
