time,value
6810,0.4592
6820,0.8035999999999998
6830,1.0906
6840,1.2628
6850,1.3202
6860,1.148
6870,0.8035999999999998
6880,0.8035999999999998
6890,1.0332
6900,0.9758
6910,1.0332
6920,1.3202
6930,1.2054
6940,1.2628
6950,1.2628
6960,1.3776
6970,1.2628
6980,1.3776
6990,1.2628
7000,1.2054
7010,1.3202
7020,1.435
7030,1.3776
7040,1.2054
7050,1.2054
7060,1.2054
7070,1.3202
7080,1.2054
7090,1.148
7100,1.2054
7110,1.148
7120,1.0332
7130,1.2054
7140,1.0332
7150,0.9758
7160,1.2054
7170,1.0906
7180,1.0332
7190,1.0332
7200,1.148
7210,1.0906
7220,1.0332
7230,1.0332
7240,1.0906
7250,1.0906
7260,0.9758
7270,0.9758
7280,0.9758
7290,1.0332
7300,1.0332
7310,0.9184
7320,1.148
7330,1.0332
7340,0.9758
7350,0.9184
7360,1.0332
7370,1.0332
7380,0.9758
7390,0.9184
7400,1.0906
7410,1.0332
7420,1.0906
7430,1.0332
7440,1.0906
7450,1.148
7460,0.861
7470,1.0332
7480,0.9758
7490,1.0906
7500,0.9184
7510,0.861
7520,1.0332
7530,1.0332
7540,0.861
7550,0.9184
7560,1.0332
7570,1.0906
7580,0.9758
7590,0.9758
7600,1.148
7610,1.0332
7620,1.0332
7630,1.0332
7640,1.148
7650,1.148
7660,0.9758
7670,1.0906
7680,1.0906
7690,1.0906
7700,1.0906
7710,0.9758
7720,1.148
7730,1.0906
7740,0.9184
7750,0.9758
7760,1.0332
7770,1.148
7780,1.0332
7790,0.861
7800,1.0906
7810,0.9184
7820,0.861
7830,0.8035999999999998
7840,0.9184
7850,0.9758
7860,0.8035999999999998
7870,0.8035999999999998
7880,0.9184
7890,0.9184
7900,0.861
7910,0.7462
7920,0.8035999999999998
7930,0.861
7940,0.6888
7950,0.7462
7960,0.6314
7970,0.5166
7980,0.5166
7990,0.4017999999999999
8000,0.5166
8010,0.6888
8020,0.5166
8030,0.574
8040,0.6314
8050,0.8035999999999998
8060,0.574
8070,0.5166
8080,0.6314
8090,0.574
8100,0.4592
8110,0.6888
8120,0.8035999999999998
8130,0.9758
8140,1.0906
8150,1.2054
8160,1.3202
8170,1.3202
8180,1.435
8190,1.435
8200,1.4924000000000002
8210,1.435
8220,1.6646
8230,1.6071999999999995
8240,1.6646
8250,1.722
8260,1.6646
8270,1.722
8280,1.722
8290,1.6646
8300,1.5498
8310,1.3202
8320,1.148
8330,0.861
8340,0.8035999999999998
8350,0.7462
8360,0.6888
8370,0.6888
8380,0.6314
8390,0.5166
8400,0.4017999999999999
8410,0.3444
8420,0.3444
8430,0.2296
8440,0.2296
8450,0.1722
8460,0.0574
8470,0.0
8480,-0.1148
8490,-0.3444
8500,-0.6314
8510,-0.9758
8520,-1.3202
8530,-1.3202
8540,-1.2628
8550,-1.0906
8560,-0.9758
8570,-1.148
8580,-1.2628
8590,-1.2054
8600,-1.0906
8610,-1.3202
8620,-0.9758
8630,-1.148
8640,-1.148
8650,-1.2628
8660,-1.3202
8670,-1.5498
8680,-1.435
8690,-1.3776
8700,-1.2628
8710,-1.3202
8720,-1.3202
8730,-1.3202
8740,-1.435
8750,-1.435
8760,-1.3776
8770,-1.2628
8780,-1.3776
8790,-1.2628
8800,-1.3202
8810,-1.148
8820,-1.2054
8830,-1.3202
8840,-1.148
8850,-1.148
8860,-1.0332
8870,-1.2054
8880,-1.148
8890,-1.148
8900,-1.0332
8910,-1.2054
8920,-1.0906
8930,-0.9758
8940,-1.0906
8950,-1.2054
8960,-1.0906
8970,-1.148
8980,-1.0332
8990,-1.3202
9000,-1.2628
9010,-1.0332
9020,-1.0906
9030,-1.148
9040,-1.0906
9050,-0.9184
9060,-0.9758
9070,-1.2054
9080,-0.9758
9090,-1.0906
9100,-0.9758
9110,-1.148
9120,-1.0906
9130,-0.9758
9140,-1.0332
9150,-1.0906
9160,-0.9758
9170,-1.0332
9180,-0.9184
9190,-1.148
9200,-1.0906
9210,-0.9184
9220,-1.0906
9230,-1.148
9240,-1.0906
9250,-1.0332
9260,-0.9758
9270,-1.0906
9280,-0.9758
9290,-1.0332
9300,-0.9758
9310,-1.148
9320,-1.0906
9330,-0.9758
9340,-1.0332
9350,-1.0906
9360,-1.0906
9370,-1.0332
9380,-0.9758
9390,-1.2054
9400,-1.0906
9410,-1.0332
9420,-1.0332
9430,-1.148
9440,-1.0906
9450,-1.148
9460,-0.9758
9470,-1.148
9480,-0.9758
9490,-0.9184
9500,-0.861
9510,-0.9758
9520,-0.861
9530,-0.7462
9540,-0.861
9550,-0.9184
9560,-0.9758
9570,-0.861
9580,-0.861
9590,-0.861
9600,-0.9758
9610,-0.8035999999999998
9620,-0.7462
9630,-0.6314
9640,-0.6314
9650,-0.6888
9660,-0.6888
9670,-0.6888
9680,-0.574
9690,-0.5166
