time,value
125560,-1.3202
125570,-0.9758
125580,-0.4017999999999999
125590,0.2296
125600,1.0906
125610,1.5498
125620,1.6071999999999995
125630,1.4924000000000002
125640,1.2054
125650,1.148
125660,1.2628
125670,0.9758
125680,1.0906
125690,1.148
125700,1.2054
125710,1.148
125720,1.2628
125730,1.3776
125740,1.3202
125750,1.3776
125760,1.3202
125770,1.3776
125780,1.2628
125790,1.3202
125800,1.2054
125810,1.148
125820,1.2628
125830,1.148
125840,1.148
125850,1.0906
125860,1.148
125870,1.148
125880,1.0906
125890,1.148
125900,1.148
125910,1.148
125920,1.148
125930,1.2054
125940,1.0906
125950,1.148
125960,1.0332
125970,1.2054
125980,0.9758
125990,1.0906
126000,1.0332
126010,1.0332
126020,0.9758
126030,0.9184
126040,0.9758
126050,0.9184
126060,0.861
126070,0.9758
126080,0.9758
126090,1.148
126100,0.861
126110,0.9184
126120,1.0332
126130,1.2054
126140,1.0332
126150,1.0906
126160,1.0906
126170,1.2054
126180,1.0332
126190,1.0906
126200,1.148
126210,0.9758
126220,1.0332
126230,0.9758
126240,1.0332
126250,1.0332
126260,0.861
126270,1.0332
126280,0.9758
126290,0.9758
126300,0.9184
126310,0.9758
126320,0.9758
126330,1.0332
126340,0.9758
126350,1.148
126360,1.0332
126370,1.0906
126380,1.0906
126390,1.0906
126400,1.148
126410,1.0332
126420,1.0906
126430,1.0906
126440,1.0332
126450,0.9758
126460,1.0332
126470,1.148
126480,0.9758
126490,1.0332
126500,0.9184
126510,1.0332
126520,0.9758
126530,0.9758
126540,1.0332
126550,1.0906
126560,0.9758
126570,0.8035999999999998
126580,0.861
126590,0.9758
126600,0.9184
126610,0.7462
126620,0.8035999999999998
126630,0.8035999999999998
126640,0.8035999999999998
126650,0.6888
126660,0.574
126670,0.6888
126680,0.6314
126690,0.6888
126700,0.5166
126710,0.5166
126720,0.4017999999999999
126730,0.5166
126740,0.574
126750,0.4592
126760,0.4592
126770,0.5166
126780,0.6888
126790,0.4017999999999999
126800,0.6314
126810,0.4592
126820,0.5166
126830,0.7462
126840,0.9758
126850,0.9758
126860,0.861
126870,0.574
126880,0.4592
126890,0.574
126900,0.7462
126910,0.861
126920,0.861
126930,0.9184
126940,0.861
126950,0.861
126960,0.9184
126970,0.9184
126980,0.9184
126990,0.9758
127000,0.9758
127010,1.0332
127020,1.0332
127030,1.0332
127040,1.0906
127050,1.0332
127060,1.0906
127070,1.148
127080,1.0906
127090,1.2054
127100,1.148
127110,1.148
127120,1.2054
127130,1.2628
127140,1.2054
127150,1.2628
127160,1.2054
127170,1.3202
127180,1.2628
127190,1.2628
127200,1.3202
127210,1.3202
127220,1.2054
127230,1.0906
127240,0.861
127250,0.6314
127260,0.2296
127270,-0.287
127280,-0.9184
127290,-1.3776
127300,-1.4924000000000002
127310,-1.3776
127320,-1.0906
127330,-0.861
127340,-1.0906
127350,-1.148
127360,-1.148
127370,-1.2628
127380,-1.2628
127390,-1.3202
127400,-1.3202
127410,-1.2054
127420,-1.2628
127430,-1.3202
127440,-1.3202
127450,-1.3776
127460,-1.5498
127470,-1.3776
127480,-1.2628
127490,-1.2054
127500,-1.148
127510,-1.3202
127520,-1.4924000000000002
