time,value
0,-1.148
10,-0.9758
20,-0.861
30,-0.4592
40,-0.0574
50,0.4017999999999999
60,1.0332
70,1.5498
80,1.6071999999999995
90,1.5498
100,1.3202
110,1.0332
120,1.0332
130,1.0906
140,0.9184
150,1.0906
160,1.2628
170,1.3776
180,1.5498
190,1.5498
200,1.6646
210,1.4924000000000002
220,1.3776
230,1.3202
240,1.4924000000000002
250,1.4924000000000002
260,1.4924000000000002
270,1.3202
280,1.3202
290,1.3776
300,1.435
310,1.435
320,1.3202
330,1.2628
340,1.4924000000000002
350,1.435
360,1.3776
370,1.2628
380,1.435
390,1.5498
400,1.4924000000000002
410,1.3776
420,1.4924000000000002
430,1.4924000000000002
440,1.4924000000000002
450,1.3776
460,1.3776
470,1.5498
480,1.3776
490,1.3776
500,1.3202
510,1.4924000000000002
520,1.435
530,1.2628
540,1.435
550,1.5498
560,1.4924000000000002
570,1.3202
580,1.4924000000000002
590,1.6071999999999995
600,1.7794
610,1.5498
620,1.7794
630,1.722
640,1.7794
650,1.6071999999999995
660,1.6646
670,1.8368
680,1.6646
690,1.6646
700,1.6646
710,1.8368
720,1.6646
730,1.5498
740,1.6646
750,1.7794
760,1.6646
770,1.5498
780,1.6646
790,1.8942
800,1.9516
810,1.722
820,1.8942
830,1.8942
840,2.0090000000000003
850,1.8368
860,1.9516
870,2.0090000000000003
880,1.8942
890,1.9516
900,1.8942
910,2.0090000000000003
920,2.0090000000000003
930,1.7794
940,2.0090000000000003
950,2.0664
960,1.8942
970,1.8942
980,1.8368
990,2.1238
1000,2.0664
1010,1.8942
1020,2.0664
1030,2.0090000000000003
1040,2.0090000000000003
1050,1.9516
1060,1.8942
1070,2.0664
1080,1.8368
1090,1.722
1100,1.8942
1110,1.8942
1120,1.8368
1130,1.722
1140,1.722
1150,1.6071999999999995
1160,1.6646
1170,1.6646
1180,1.722
1190,1.435
1200,1.435
1210,1.435
1220,1.2628
1230,1.3202
1240,1.4924000000000002
1250,1.6071999999999995
1260,1.4924000000000002
1270,1.5498
1280,1.5498
1290,1.4924000000000002
1300,1.722
1310,1.7794
1320,1.6646
1330,1.4924000000000002
1340,1.2628
1350,1.2054
1360,1.2628
