time,value
0,0.1722
10,0.574
20,1.0906
30,1.3776
40,1.435
50,1.435
60,1.3202
70,0.9184
80,0.9758
90,1.0906
100,1.0332
110,0.9184
120,1.0906
130,1.3202
140,1.3776
150,1.5498
160,1.435
170,1.6071999999999995
180,1.4924000000000002
190,1.3202
200,1.3202
210,1.435
220,1.3776
230,1.5498
240,1.435
250,1.2054
260,1.2628
270,1.4924000000000002
280,1.3202
290,1.2054
300,1.2628
310,1.3202
320,1.3776
330,1.3202
340,1.2628
350,1.3776
360,1.435
370,1.435
380,1.3202
390,1.4924000000000002
400,1.3776
410,1.435
420,1.3202
430,1.435
440,1.3776
450,1.0906
460,1.3202
470,1.3202
480,1.3776
490,1.2628
500,1.148
510,1.3776
520,1.3776
530,1.3202
540,1.2054
550,1.3776
560,1.4924000000000002
570,1.435
580,1.3776
590,1.6071999999999995
600,1.5498
610,1.6071999999999995
620,1.435
630,1.5498
640,1.6071999999999995
650,1.3202
660,1.5498
670,1.4924000000000002
680,1.5498
690,1.4924000000000002
700,1.3202
710,1.4924000000000002
720,1.4924000000000002
730,1.3776
740,1.3776
750,1.4924000000000002
760,1.5498
770,1.5498
780,1.435
790,1.7794
800,1.6071999999999995
810,1.6646
820,1.6071999999999995
830,1.6646
840,1.7794
850,1.4924000000000002
860,1.6646
870,1.6646
880,1.722
890,1.6071999999999995
900,1.4924000000000002
910,1.6646
920,1.722
930,1.5498
940,1.5498
950,1.5498
960,1.7794
970,1.6071999999999995
980,1.4924000000000002
990,1.7794
1000,1.7794
1010,1.5498
1020,1.5498
1030,1.5498
1040,1.6646
1050,1.4924000000000002
1060,1.435
1070,1.435
1080,1.4924000000000002
1090,1.3776
1100,1.3202
1110,1.3202
1120,1.0906
1130,1.2628
1140,1.2628
1150,1.2628
1160,1.0906
1170,0.9758
1180,1.0332
1190,0.861
1200,0.861
1210,1.0906
1220,1.2054
1230,1.0332
1240,1.148
1250,1.0906
1260,1.148
1270,1.2628
1280,1.3776
1290,1.3202
1300,1.0906
1310,0.8035999999999998
1320,0.8035999999999998
1330,0.861
1340,1.0332
1350,1.0906
1360,1.0906
1370,1.148
1380,1.0906
1390,1.0332
1400,1.148
1410,1.0906
1420,1.0332
1430,1.0906
1440,1.0332
1450,1.0332
1460,1.0906
1470,1.0332
1480,1.148
1490,1.0906
1500,1.0332
1510,1.0332
1520,1.0906
1530,1.0906
1540,1.148
1550,1.0906
1560,1.0906
1570,1.0906
1580,1.0906
1590,1.0906
1600,1.0906
1610,1.0906
1620,1.0332
1630,1.0332
1640,1.0906
1650,1.0332
1660,0.9184
1670,0.8035999999999998
1680,0.574
1690,0.287
1700,-0.0574
1710,-0.574
1720,-1.0906
1730,-1.2628
1740,-1.3776
1750,-1.2628
1760,-0.861
1770,-0.6888
1780,-0.9758
1790,-0.9758
1800,-1.0332
1810,-1.0906
1820,-1.2628
1830,-1.435
1840,-1.4924000000000002
1850,-1.435
1860,-1.3202
1870,-1.2628
1880,-1.2054
1890,-1.2628
1900,-1.435
1910,-1.4924000000000002
1920,-1.435
1930,-1.2628
1940,-1.0906
1950,-1.3202
1960,-1.4924000000000002
1970,-1.2628
1980,-1.148
1990,-1.2054
2000,-1.3202
2010,-1.3202
2020,-1.148
2030,-1.0906
2040,-1.3202
2050,-1.2054
2060,-1.148
2070,-0.9758
2080,-1.2054
2090,-1.0906
2100,-0.9758
2110,-0.9758
2120,-1.2054
2130,-1.148
2140,-1.2054
2150,-0.9758
2160,-1.2628
2170,-1.2628
2180,-1.0906
2190,-1.0906
2200,-1.2054
2210,-1.148
2220,-1.0332
2230,-0.9184
2240,-1.148
2250,-1.0906
2260,-1.0332
2270,-0.9184
2280,-1.2054
2290,-1.0906
2300,-0.9758
2310,-0.9184
2320,-1.2054
2330,-1.0906
2340,-1.0906
2350,-0.9184
2360,-1.2628
2370,-1.2628
2380,-1.0906
2390,-1.0332
2400,-1.148
2410,-1.148
2420,-1.0906
2430,-0.9184
2440,-1.2628
2450,-1.0906
2460,-1.0332
2470,-0.9184
2480,-1.2054
2490,-1.0332
2500,-0.9758
2510,-0.9184
2520,-1.148
2530,-1.0906
2540,-1.0906
2550,-0.861
2560,-1.148
2570,-1.2054
2580,-1.0906
2590,-0.9758
2600,-1.2628
2610,-1.148
2620,-1.2628
2630,-0.9758
2640,-1.3776
2650,-1.148
2660,-1.0332
2670,-0.861
2680,-1.148
2690,-0.9758
2700,-0.9758
2710,-0.8035999999999998
2720,-0.9758
2730,-0.9184
2740,-0.6888
2750,-0.6888
2760,-0.7462
2770,-0.861
2780,-0.861
2790,-0.6888
2800,-0.6888
2810,-0.6314
2820,-0.8035999999999998
2830,-0.861
2840,-0.6888
2850,-0.574
2860,-0.4592
2870,-0.4592
2880,-0.4592
2890,-0.574
2900,-0.6888
2910,-0.861
2920,-0.7462
2930,-0.9184
2940,-0.8035999999999998
2950,-0.6314
2960,-0.7462
2970,-0.861
2980,-0.861
2990,-0.6888
3000,-0.5166
3010,-0.574
3020,-0.7462
3030,-0.9758
3040,-1.0332
3050,-1.0332
3060,-1.0332
3070,-1.0332
3080,-1.0332
3090,-1.0332
3100,-1.0906
3110,-1.0906
3120,-1.148
3130,-1.2054
3140,-1.2054
3150,-1.2054
3160,-1.2628
3170,-1.2628
3180,-1.2628
3190,-1.3776
3200,-1.3202
3210,-1.3776
3220,-1.435
3230,-1.3776
3240,-1.3776
