time,value
0,-0.4592
10,-0.1148
20,0.4017999999999999
30,1.0332
40,1.435
50,1.6071999999999995
60,1.6646
70,1.4924000000000002
80,1.0906
90,1.2628
100,1.2628
110,1.0906
120,1.148
130,1.2054
140,1.2628
150,1.3202
160,1.3776
170,1.4924000000000002
180,1.435
190,1.4924000000000002
200,1.5498
210,1.4924000000000002
220,1.435
230,1.4924000000000002
240,1.3776
250,1.3776
260,1.3776
270,1.3776
280,1.3202
290,1.2054
300,1.3776
310,1.3776
320,1.3776
330,1.3202
340,1.3202
350,1.435
360,1.3776
370,1.435
380,1.3202
390,1.435
400,1.3202
410,1.3202
420,1.3202
430,1.3202
440,1.2628
450,1.2054
460,1.3776
470,1.2628
480,1.2628
490,1.2054
500,1.148
510,1.435
520,1.2054
530,1.2054
540,1.2054
550,1.3202
560,1.3776
570,1.3776
580,1.435
590,1.6071999999999995
600,1.435
610,1.4924000000000002
620,1.4924000000000002
630,1.5498
640,1.435
650,1.3202
660,1.4924000000000002
670,1.435
680,1.3776
690,1.3202
700,1.3202
710,1.3776
720,1.3202
730,1.3202
740,1.2628
750,1.3202
760,1.3202
770,1.3776
780,1.3776
790,1.5498
800,1.435
810,1.4924000000000002
820,1.435
830,1.5498
840,1.4924000000000002
850,1.435
860,1.5498
870,1.435
880,1.435
890,1.3202
900,1.435
910,1.435
920,1.435
930,1.3202
940,1.435
950,1.435
960,1.4924000000000002
970,1.435
980,1.3202
990,1.5498
1000,1.3776
1010,1.3776
1020,1.3776
1030,1.3776
1040,1.3776
1050,1.2054
1060,1.148
1070,1.2054
1080,1.148
1090,0.9758
1100,0.9758
1110,1.0332
1120,0.9184
1130,0.9758
1140,0.861
1150,0.861
1160,0.6888
1170,0.7462
1180,0.8035999999999998
1190,0.6888
1200,0.6888
1210,0.7462
1220,0.9184
1230,0.6314
1240,0.7462
1250,0.6314
1260,0.6888
1270,0.9184
1280,1.0906
1290,1.0332
1300,0.8035999999999998
1310,0.6314
1320,0.574
1330,0.6888
1340,0.8035999999999998
1350,0.9184
1360,0.9184
1370,0.9184
1380,0.861
1390,0.861
1400,0.9184
1410,0.9184
1420,0.9184
1430,0.9184
1440,0.9758
1450,0.9758
1460,0.9184
1470,0.9758
1480,0.9758
1490,0.9758
1500,0.9758
1510,0.9758
1520,0.9758
1530,0.9758
1540,1.0332
1550,1.0332
1560,1.0332
1570,1.0332
1580,1.0332
1590,1.0332
1600,1.0906
1610,1.0906
1620,1.0906
1630,1.0906
1640,1.0906
1650,1.0332
1660,0.9758
1670,0.861
1680,0.6888
1690,0.3444
1700,0.0
1710,-0.5166
1720,-1.0332
1730,-1.2628
1740,-1.3776
1750,-1.3202
1760,-1.0332
1770,-0.8035999999999998
1780,-1.0332
1790,-1.0906
1800,-1.148
1810,-1.2054
1820,-1.3202
1830,-1.3202
1840,-1.3202
1850,-1.2054
1860,-1.2054
1870,-1.3202
1880,-1.3776
1890,-1.435
1900,-1.5498
1910,-1.3202
1920,-1.2628
1930,-1.2054
1940,-1.2054
1950,-1.3776
1960,-1.4924000000000002
1970,-1.2628
1980,-1.0906
1990,-1.3776
2000,-1.3202
2010,-1.2628
2020,-1.2628
2030,-1.148
2040,-1.3776
2050,-1.148
2060,-1.2054
2070,-1.0332
2080,-1.148
2090,-1.0906
2100,-0.9758
2110,-1.0332
2120,-1.3202
2130,-1.0906
2140,-1.0906
2150,-1.0906
2160,-1.2628
2170,-1.148
2180,-1.0906
2190,-1.148
2200,-1.148
2210,-1.0906
2220,-1.0332
2230,-1.0332
2240,-1.2628
2250,-0.9758
2260,-0.9184
2270,-0.9758
2280,-1.148
2290,-0.9184
2300,-0.9184
2310,-0.9758
2320,-1.2628
2330,-1.0906
2340,-1.0906
2350,-1.0332
2360,-1.3202
2370,-1.148
2380,-1.0332
2390,-1.0906
2400,-1.3202
2410,-1.0906
2420,-1.0906
2430,-1.0906
2440,-1.3202
2450,-1.0906
2460,-1.0332
2470,-1.0332
2480,-1.148
2490,-0.9758
2500,-0.9758
2510,-0.9758
2520,-1.148
2530,-0.9758
2540,-1.0906
2550,-0.9758
2560,-1.2628
2570,-1.148
2580,-1.0906
2590,-1.148
2600,-1.3202
2610,-1.148
2620,-1.148
2630,-1.0906
2640,-1.3202
2650,-1.0906
2660,-1.0332
2670,-0.9758
2680,-1.0906
2690,-0.9758
2700,-0.861
2710,-0.861
2720,-1.0906
2730,-0.9184
2740,-0.6314
2750,-0.8035999999999998
2760,-0.861
2770,-0.861
2780,-0.7462
2790,-0.6314
2800,-0.8035999999999998
2810,-0.6888
2820,-0.861
2830,-0.861
2840,-0.574
2850,-0.4592
2860,-0.4592
2870,-0.574
2880,-0.5166
2890,-0.6888
2900,-0.6888
2910,-0.7462
2920,-0.6314
2930,-0.6888
2940,-0.5166
2950,-0.5166
2960,-0.6888
2970,-0.861
2980,-0.8035999999999998
2990,-0.6888
3000,-0.5166
3010,-0.574
3020,-0.7462
3030,-0.9184
3040,-0.9758
3050,-1.0332
3060,-1.0332
3070,-1.0332
3080,-1.0906
3090,-1.0332
3100,-1.0906
3110,-1.148
3120,-1.148
3130,-1.148
3140,-1.2628
3150,-1.2628
3160,-1.2628
3170,-1.2628
3180,-1.3202
3190,-1.3202
3200,-1.3202
3210,-1.3776
3220,-1.3776
3230,-1.435
3240,-1.435
3250,-1.435
3260,-1.435
3270,-1.4924000000000002
3280,-1.4924000000000002
3290,-1.4924000000000002
3300,-1.6071999999999995
3310,-1.5498
3320,-1.4924000000000002
3330,-1.6071999999999995
3340,-1.6071999999999995
3350,-1.5498
3360,-1.435
3370,-1.2054
3380,-0.9184
3390,-0.574
3400,0.0
3410,0.574
3420,1.2054
