time,value
0,-1.3202
10,-1.3202
20,-1.3202
30,-1.2628
40,-1.148
50,-1.0332
60,-0.8035999999999998
70,-0.5166
80,-0.1148
90,0.3444
100,1.0332
110,1.6646
120,1.722
130,1.6071999999999995
140,1.435
150,1.0332
160,1.0906
170,1.0906
180,0.9758
190,1.148
200,1.2628
210,1.3776
220,1.435
230,1.5498
240,1.6071999999999995
250,1.4924000000000002
260,1.435
270,1.3776
280,1.4924000000000002
290,1.4924000000000002
300,1.6071999999999995
310,1.4924000000000002
320,1.3202
330,1.3776
340,1.4924000000000002
350,1.3776
360,1.2628
370,1.2628
380,1.3776
390,1.4924000000000002
400,1.435
410,1.2628
420,1.435
430,1.5498
440,1.4924000000000002
450,1.3776
460,1.5498
470,1.4924000000000002
480,1.4924000000000002
490,1.3202
500,1.4924000000000002
510,1.4924000000000002
520,1.3776
530,1.435
540,1.4924000000000002
550,1.5498
560,1.3202
570,1.2628
580,1.4924000000000002
590,1.4924000000000002
600,1.435
610,1.3202
620,1.4924000000000002
630,1.6071999999999995
640,1.6646
650,1.4924000000000002
660,1.722
670,1.722
680,1.6646
690,1.6071999999999995
700,1.722
710,1.7794
720,1.5498
730,1.6071999999999995
740,1.6071999999999995
750,1.6646
760,1.6646
770,1.5498
780,1.6646
790,1.722
800,1.6071999999999995
810,1.6071999999999995
820,1.6071999999999995
830,1.8942
840,1.7794
850,1.6646
860,2.0090000000000003
870,1.8942
880,2.0090000000000003
890,1.8942
900,1.9516
910,2.0090000000000003
920,1.8942
930,1.8942
940,1.8942
950,1.9516
960,2.0090000000000003
970,1.8368
980,2.0090000000000003
990,2.0664
1000,1.8942
1010,1.8942
1020,1.9516
1030,2.1238
1040,2.0090000000000003
1050,1.8942
1060,2.0664
1070,2.0090000000000003
1080,2.0090000000000003
1090,1.9516
1100,2.0090000000000003
1110,2.0664
1120,1.8368
1130,1.7794
1140,1.8368
1150,1.8368
1160,1.8942
1170,1.722
1180,1.6646
1190,1.6071999999999995
1200,1.6646
1210,1.6646
1220,1.6646
1230,1.4924000000000002
1240,1.4924000000000002
1250,1.3776
1260,1.2628
1270,1.3202
1280,1.4924000000000002
1290,1.6071999999999995
1300,1.435
1310,1.6071999999999995
1320,1.4924000000000002
1330,1.4924000000000002
1340,1.5498
1350,1.6646
1360,1.6646
1370,1.4924000000000002
1380,1.2628
1390,1.2054
1400,1.3202
1410,1.435
1420,1.4924000000000002
1430,1.4924000000000002
1440,1.4924000000000002
1450,1.435
1460,1.435
1470,1.435
1480,1.435
1490,1.435
1500,1.435
1510,1.435
1520,1.435
1530,1.4924000000000002
1540,1.435
1550,1.435
1560,1.435
1570,1.435
1580,1.435
1590,1.435
1600,1.435
1610,1.435
1620,1.435
1630,1.3776
1640,1.435
1650,1.435
1660,1.435
1670,1.3776
1680,1.435
1690,1.3776
1700,1.3776
1710,1.3776
1720,1.3202
1730,1.2628
1740,1.0906
1750,0.861
1760,0.6314
1770,0.1722
1780,-0.287
1790,-0.861
1800,-1.2054
1810,-1.3776
1820,-1.2628
1830,-1.0332
1840,-0.8035999999999998
1850,-0.861
1860,-0.9184
1870,-1.0906
1880,-1.0906
1890,-1.3202
1900,-1.435
1910,-1.4924000000000002
1920,-1.435
1930,-1.3202
1940,-1.2628
1950,-1.2628
1960,-1.2054
1970,-1.435
1980,-1.4924000000000002
1990,-1.3776
2000,-1.2628
2010,-1.0906
2020,-1.3202
2030,-1.6071999999999995
2040,-1.2628
2050,-1.0906
2060,-1.2054
2070,-1.3776
2080,-1.3202
2090,-1.148
2100,-1.0906
2110,-1.3776
2120,-1.2628
2130,-1.148
2140,-0.9758
2150,-1.2054
2160,-1.148
2170,-0.9758
2180,-1.0332
2190,-1.148
2200,-1.148
2210,-1.0906
2220,-0.9758
2230,-1.3202
2240,-1.2628
2250,-1.0906
2260,-1.0332
2270,-1.148
2280,-1.2054
2290,-1.148
2300,-0.9184
2310,-1.148
2320,-1.0906
2330,-1.0332
2340,-0.861
2350,-1.148
2360,-1.0906
2370,-0.9184
2380,-0.9758
2390,-1.148
2400,-1.148
2410,-1.0906
2420,-0.9758
2430,-1.2054
2440,-1.2054
2450,-1.0906
2460,-1.0332
2470,-1.2628
2480,-1.2054
2490,-1.148
2500,-0.9184
2510,-1.2628
2520,-1.0906
2530,-1.0332
2540,-0.9184
2550,-1.148
2560,-1.0332
2570,-0.9184
2580,-0.9758
2590,-1.148
2600,-1.0332
2610,-1.148
2620,-0.861
2630,-1.2628
2640,-1.2054
2650,-1.0906
2660,-1.0332
2670,-1.2054
2680,-1.2054
2690,-1.148
2700,-0.9758
2710,-1.2628
2720,-1.0906
2730,-1.0906
2740,-0.9184
2750,-1.148
2760,-0.9758
2770,-1.0332
2780,-0.8035999999999998
2790,-1.0332
2800,-0.9184
2810,-0.6888
2820,-0.7462
2830,-0.7462
2840,-0.861
2850,-0.861
2860,-0.6888
2870,-0.6888
2880,-0.6314
2890,-0.8035999999999998
2900,-0.861
2910,-0.6888
2920,-0.5166
2930,-0.4017999999999999
2940,-0.4592
2950,-0.4592
2960,-0.5166
2970,-0.6314
2980,-0.861
2990,-0.7462
3000,-0.9184
3010,-0.6888
3020,-0.6314
3030,-0.7462
3040,-0.861
3050,-0.861
3060,-0.6888
3070,-0.5166
3080,-0.574
3090,-0.7462
3100,-0.861
3110,-0.9758
3120,-0.9758
3130,-0.9758
3140,-1.0332
3150,-1.0332
3160,-1.0906
3170,-1.0332
3180,-1.0332
3190,-1.0906
3200,-1.148
3210,-1.148
3220,-1.2054
3230,-1.2054
3240,-1.2628
3250,-1.2628
3260,-1.2628
3270,-1.2628
3280,-1.3202
3290,-1.3776
3300,-1.3776
3310,-1.3776
3320,-1.3776
3330,-1.435
3340,-1.435
3350,-1.435
3360,-1.4924000000000002
3370,-1.435
3380,-1.4924000000000002
3390,-1.4924000000000002
3400,-1.4924000000000002
3410,-1.4924000000000002
